"","Channel 2 - Jetson Area Aluminum Panel Last (C)","Channel 3 - Jetson Area Display Panel Last (C)","Channel 4 - Jetson Area Touchscreen Last (C)","Channel 5 - Center Top Aluminum Panel Last (C)","Channel 6 - Center Top Display Panel Last (C)","Channel 7 - Center Top Touchscreen Last (C)","Channel 8 - Ambient Between Display and Aluminum Last (C)","Channel 1 - External Ambient Last (C)"
"00:05:40","24.797","28.307","26.681","24.481","27.895","27.226","26.023","24.474"
"00:05:41","24.808","28.326","26.692","24.481","27.906","27.237","26.030","24.470"
"00:05:42","24.805","28.329","26.700","24.488","27.917","27.244","26.030","24.492"
"00:05:43","24.808","28.352","26.703","24.488","27.925","27.255","26.045","24.488"
"00:05:44","24.805","28.348","26.714","24.495","27.928","27.273","26.044","24.492"
"00:05:45","24.808","28.362","26.707","24.495","27.943","27.288","26.044","24.481"
"00:05:46","24.816","28.373","26.710","24.503","27.943","27.288","26.059","24.481"
"00:05:47","24.827","28.373","26.699","24.507","27.954","27.281","26.063","24.459"
"00:05:48","24.827","28.377","26.699","24.507","27.961","27.292","26.052","24.462"
"00:05:49","24.816","28.388","26.710","24.510","27.972","27.295","26.063","24.451"
"00:05:50","24.819","28.392","26.714","24.503","27.976","27.292","26.070","24.444"
"00:05:51","24.827","28.396","26.714","24.507","27.980","27.284","26.070","24.448"
"00:05:52","24.823","28.414","26.721","24.503","27.987","27.299","26.077","24.433"
"00:05:53","24.823","28.421","26.721","24.514","27.998","27.325","26.081","24.422"
"00:05:54","24.845","28.436","26.740","24.525","28.013","27.343","26.089","24.426"
"00:05:55","24.837","28.447","26.758","24.517","28.016","27.361","26.099","24.433"
"00:05:56","24.841","28.454","26.769","24.525","28.024","27.380","26.092","24.425"
"00:05:57","24.849","28.462","26.776","24.536","28.027","27.406","26.107","24.429"
"00:05:58","24.841","28.462","26.780","24.525","28.031","27.413","26.107","24.414"
"00:05:59","24.841","28.465","26.784","24.521","28.031","27.413","26.099","24.407"
"00:06:00","24.841","28.476","26.806","24.532","28.042","27.428","26.114","24.403"
"00:06:01","24.845","28.484","26.843","24.528","28.064","27.442","26.118","24.400"
"00:06:02","24.852","28.502","26.868","24.528","28.057","27.442","26.122","24.403"
"00:06:03","24.841","28.498","26.883","24.532","28.064","27.457","26.122","24.407"
"00:06:04","24.841","28.513","26.894","24.543","28.086","27.468","26.136","24.396"
"00:06:05","24.845","28.517","26.912","24.547","28.079","27.483","26.140","24.385"
"00:06:06","24.849","28.524","26.924","24.551","28.097","27.501","26.144","24.378"
"00:06:07","24.852","28.531","26.923","24.550","28.101","27.505","26.151","24.359"
"00:06:08","24.856","28.542","26.938","24.558","28.112","27.531","26.155","24.363"
"00:06:09","24.863","28.564","26.953","24.569","28.134","27.538","26.162","24.377"
"00:06:10","24.878","28.575","26.964","24.576","28.141","27.575","26.184","24.396"
"00:06:11","24.878","28.579","26.953","24.576","28.141","27.571","26.177","24.403"
"00:06:12","24.870","28.587","26.960","24.572","28.149","27.586","26.177","24.392"
"00:06:13","24.881","28.594","26.979","24.580","28.163","27.593","26.191","24.407"
"00:06:14","24.885","28.590","26.967","24.580","28.163","27.593","26.187","24.407"
"00:06:15","24.885","28.605","26.971","24.565","28.178","27.604","26.195","24.396"
"00:06:16","24.889","28.623","26.979","24.583","28.171","27.608","26.184","24.396"
"00:06:17","24.881","28.612","26.971","24.572","28.178","27.608","26.202","24.392"
"00:06:18","24.889","28.623","26.967","24.580","28.185","27.608","26.191","24.399"
"00:06:19","24.892","28.634","26.971","24.591","28.211","27.619","26.213","24.407"
"00:06:20","24.892","28.645","26.979","24.598","28.207","27.611","26.213","24.407"
"00:06:21","24.911","28.656","26.982","24.602","28.218","27.630","26.221","24.403"
"00:06:22","24.907","28.660","26.993","24.594","28.222","27.630","26.231","24.399"
"00:06:23","24.911","28.675","26.997","24.602","28.229","27.633","26.231","24.407"
"00:06:24","24.918","28.675","27.000","24.609","28.222","27.637","26.228","24.407"
"00:06:25","24.900","28.682","26.993","24.605","28.244","27.637","26.239","24.410"
"00:06:26","24.914","28.685","27.000","24.598","28.240","27.629","26.235","24.406"
"00:06:27","24.911","28.693","27.004","24.587","28.244","27.641","26.243","24.421"
"00:06:28","24.910","28.700","27.011","24.609","28.259","27.641","26.250","24.410"
"00:06:29","24.914","28.722","27.037","24.620","28.270","27.663","26.257","24.432"
"00:06:30","24.929","28.730","27.052","24.627","28.273","27.674","26.264","24.381"
"00:06:31","24.933","28.741","27.067","24.631","28.284","27.681","26.272","24.377"
"00:06:32","24.922","28.744","27.070","24.638","28.292","27.685","26.264","24.359"
"00:06:33","24.918","28.744","27.070","24.635","28.299","27.699","26.275","24.359"
"00:06:34","24.925","28.752","27.078","24.635","28.295","27.718","26.272","24.340"
"00:06:35","24.925","28.759","27.070","24.627","28.299","27.714","26.279","24.344"
"00:06:36","24.933","28.774","27.078","24.638","28.306","27.721","26.279","24.355"
"00:06:37","24.936","28.774","27.085","24.627","28.317","27.725","26.283","24.347"
"00:06:38","24.929","28.781","27.088","24.634","28.321","27.721","26.275","24.358"
"00:06:39","24.918","28.785","27.085","24.634","28.328","27.729","26.294","24.351"
"00:06:40","24.929","28.799","27.107","24.642","28.336","27.732","26.294","24.358"
"00:06:41","24.929","28.803","27.096","24.645","28.339","27.740","26.297","24.358"
"00:06:42","24.925","28.803","27.096","24.645","28.347","27.747","26.297","24.347"
"00:06:43","24.940","28.818","27.110","24.642","28.365","27.747","26.301","24.362"
"00:06:44","24.947","28.821","27.118","24.653","28.369","27.762","26.308","24.369"
"00:06:45","24.943","28.825","27.125","24.660","28.376","27.750","26.304","24.376"
"00:06:46","24.951","28.843","27.140","24.653","28.383","27.762","26.323","24.377"
"00:06:47","24.958","28.854","27.140","24.660","28.398","27.802","26.330","24.384"
"00:06:48","24.962","28.862","27.149","24.667","28.402","27.811","26.334","24.384"
"00:06:49","24.965","28.869","27.158","24.675","28.405","27.820","26.338","24.388"
"00:06:50","24.973","28.876","27.169","24.667","28.416","27.831","26.334","24.391"
"00:06:51","24.961","28.887","27.176","24.671","28.413","27.828","26.334","24.380"
"00:06:52","24.958","28.891","27.184","24.674","28.435","27.842","26.352","24.373"
"00:06:53","24.965","28.902","27.195","24.686","28.438","27.835","26.363","24.373"
"00:06:54","24.976","28.913","27.202","24.693","28.460","27.846","26.374","24.365"
"00:06:55","24.983","28.924","27.213","24.685","28.468","27.839","26.370","24.365"
"00:06:56","24.980","28.931","27.213","24.685","28.471","27.842","26.378","24.354"
"00:06:57","24.969","28.924","27.220","24.682","28.464","27.839","26.374","24.358"
"00:06:58","24.976","28.939","27.228","24.693","28.471","27.842","26.381","24.361"
"00:06:59","24.976","28.939","27.239","24.700","28.479","27.857","26.389","24.358"
"00:07:00","25.002","28.961","27.261","24.704","28.493","27.875","26.400","24.372"
"00:07:01","24.994","28.964","27.264","24.700","28.497","27.875","26.396","24.372"
"00:07:02","24.991","28.968","27.268","24.700","28.501","27.886","26.400","24.395"
"00:07:03","24.987","28.986","27.279","24.707","28.501","27.875","26.396","24.387"
"00:07:04","24.983","28.994","27.301","24.718","28.515","27.890","26.407","24.383"
"00:07:05","25.009","29.001","27.308","24.718","28.519","27.890","26.407","24.391"
"00:07:06","24.998","29.001","27.316","24.715","28.519","27.890","26.407","24.372"
"00:07:07","25.009","29.016","27.319","24.707","28.526","27.890","26.418","24.369"
"00:07:08","25.001","29.012","27.323","24.715","28.537","27.893","26.425","24.361"
"00:07:09","25.005","29.016","27.319","24.715","28.545","27.897","26.429","24.361"
"00:07:10","24.994","29.023","27.323","24.733","28.552","27.912","26.429","24.357"
"00:07:11","25.001","29.041","27.323","24.718","28.563","27.926","26.436","24.346"
"00:07:12","25.009","29.045","27.323","24.725","28.574","27.937","26.444","24.346"
"00:07:13","25.016","29.060","27.330","24.729","28.592","27.952","26.455","24.346"
"00:07:14","25.012","29.067","27.327","24.736","28.600","27.971","26.458","24.332"
"00:07:15","25.027","29.074","27.338","24.747","28.611","27.978","26.469","24.339"
"00:07:16","25.034","29.081","27.338","24.747","28.614","27.985","26.469","24.328"
"00:07:17","25.034","29.085","27.338","24.740","28.625","27.989","26.480","24.324"
"00:07:18","25.045","29.096","27.349","24.751","28.633","27.992","26.477","24.339"
"00:07:19","25.045","29.096","27.341","24.751","28.644","28.000","26.484","24.343"
"00:07:20","25.045","29.115","27.338","24.740","28.640","28.003","26.477","24.346"
"00:07:21","25.045","29.115","27.338","24.736","28.647","28.007","26.484","24.324"
"00:07:22","25.041","29.114","27.341","24.736","28.658","28.011","26.484","24.313"
"00:07:23","25.041","29.122","27.345","24.751","28.669","28.022","26.506","24.324"
"00:07:24","25.045","29.129","27.348","24.754","28.669","28.033","26.502","24.342"
"00:07:25","25.056","29.144","27.352","24.754","28.684","28.044","26.506","24.350"
"00:07:26","25.053","29.155","27.348","24.762","28.688","28.047","26.510","24.353"
"00:07:27","25.056","29.166","27.356","24.769","28.695","28.055","26.513","24.364"
"00:07:28","25.071","29.166","27.363","24.769","28.699","28.069","26.517","24.368"
"00:07:29","25.056","29.173","27.363","24.773","28.702","28.055","26.520","24.335"
"00:07:30","25.060","29.177","27.370","24.773","28.710","28.062","26.524","24.324"
"00:07:31","25.071","29.195","27.378","24.780","28.721","28.069","26.535","24.342"
"00:07:32","25.067","29.199","27.374","24.787","28.732","28.077","26.546","24.349"
"00:07:33","25.067","29.210","27.389","24.795","28.739","28.080","26.546","24.335"
"00:07:34","25.074","29.217","27.385","24.795","28.746","28.088","26.557","24.346"
"00:07:35","25.085","29.232","27.392","24.806","28.757","28.095","26.557","24.346"
"00:07:36","25.082","29.225","27.392","24.791","28.746","28.091","26.553","24.338"
"00:07:37","25.081","29.224","27.388","24.787","28.753","28.095","26.557","24.335"
"00:07:38","25.085","29.232","27.396","24.791","28.761","28.102","26.564","24.338"
"00:07:39","25.096","29.239","27.410","24.791","28.768","28.095","26.557","24.327"
"00:07:40","25.107","29.269","27.418","24.806","28.794","28.110","26.575","24.353"
"00:07:41","25.100","29.269","27.410","24.806","28.790","28.110","26.579","24.342"
"00:07:42","25.100","29.272","27.414","24.813","28.797","28.117","26.590","24.342"
"00:07:43","25.118","29.287","27.425","24.816","28.808","28.106","26.594","24.360"
"00:07:44","25.118","29.290","27.429","24.820","28.812","28.113","26.605","24.353"
"00:07:45","25.129","29.301","27.429","24.820","28.820","28.120","26.605","24.357"
"00:07:46","25.129","29.309","27.432","24.827","28.823","28.120","26.608","24.342"
"00:07:47","25.133","29.312","27.425","24.820","28.827","28.124","26.604","24.334"
"00:07:48","25.133","29.327","27.440","24.820","28.834","28.120","26.615","24.345"
"00:07:49","25.125","29.334","27.429","24.827","28.841","28.142","26.619","24.327"
"00:07:50","25.125","29.345","27.436","24.834","28.841","28.150","26.630","24.308"
"00:07:51","25.121","29.342","27.447","24.831","28.849","28.153","26.615","24.316"
"00:07:52","25.121","29.353","27.450","24.823","28.856","28.142","26.637","24.316"
"00:07:53","25.121","29.364","27.461","24.838","28.874","28.142","26.637","24.316"
"00:07:54","25.129","29.367","27.465","24.849","28.882","28.138","26.641","24.319"
"00:07:55","25.121","29.375","27.473","24.849","28.882","28.135","26.645","24.316"
"00:07:56","25.132","29.386","27.491","24.853","28.893","28.153","26.648","24.327"
"00:07:57","25.136","29.397","27.509","24.857","28.900","28.164","26.656","24.334"
"00:07:58","25.132","29.408","27.517","24.849","28.907","28.183","26.663","24.341"
"00:07:59","25.132","29.408","27.528","24.853","28.915","28.194","26.656","24.338"
"00:08:00","25.129","29.408","27.524","24.860","28.918","28.194","26.659","24.338"
"00:08:01","25.147","29.426","27.524","24.864","28.918","28.204","26.674","24.349"
"00:08:02","25.147","29.433","27.520","24.867","28.940","28.219","26.681","24.360"
"00:08:03","25.151","29.437","27.505","24.867","28.948","28.230","26.678","24.363"
"00:08:04","25.143","29.433","27.505","24.867","28.951","28.238","26.681","24.345"
"00:08:05","25.132","29.444","27.498","24.867","28.962","28.237","26.681","24.345"
"00:08:06","25.140","29.448","27.502","24.871","28.966","28.256","26.689","24.360"
"00:08:07","25.150","29.470","27.516","24.882","28.980","28.270","26.699","24.367"
"00:08:08","25.147","29.466","27.524","24.878","28.992","28.267","26.699","24.370"
"00:08:09","25.143","29.470","27.523","24.874","28.991","28.270","26.714","24.359"
"00:08:10","25.143","29.481","27.523","24.889","28.995","28.259","26.714","24.374"
"00:08:11","25.147","29.492","27.542","24.885","29.003","28.259","26.718","24.359"
"00:08:12","25.143","29.488","27.527","24.896","29.014","28.267","26.729","24.345"
"00:08:13","25.139","29.499","27.520","24.893","29.010","28.255","26.721","24.344"
"00:08:14","25.143","29.495","27.527","24.889","29.021","28.248","26.725","24.330"
"00:08:15","25.135","29.503","27.538","24.889","29.024","28.267","26.729","24.326"
"00:08:16","25.154","29.525","27.560","24.896","29.039","28.285","26.740","24.326"
"00:08:17","25.146","29.532","27.556","24.896","29.047","28.289","26.747","24.333"
"00:08:18","25.154","29.525","27.553","24.896","29.054","28.296","26.750","24.337"
"00:08:19","25.165","29.543","27.549","24.903","29.057","28.299","26.747","24.348"
"00:08:20","25.154","29.536","27.545","24.896","29.054","28.303","26.747","24.344"
"00:08:21","25.161","29.539","27.534","24.889","29.054","28.303","26.743","24.348"
"00:08:22","25.165","29.539","27.553","24.900","29.065","28.322","26.747","24.352"
"00:08:23","25.168","29.543","27.545","24.900","29.054","28.311","26.743","24.355"
"00:08:24","25.176","29.558","27.556","24.900","29.061","28.325","26.750","24.340"
"00:08:25","25.187","29.576","27.582","24.903","29.087","28.343","26.769","24.381"
"00:08:26","25.197","29.591","27.589","24.911","29.098","28.351","26.772","24.384"
"00:08:27","25.197","29.591","27.585","24.914","29.105","28.347","26.772","24.392"
"00:08:28","25.209","29.602","27.593","24.925","29.116","28.358","26.787","24.395"
"00:08:29","25.194","29.605","27.582","24.918","29.109","28.365","26.780","24.395"
"00:08:30","25.201","29.609","27.582","24.925","29.123","28.362","26.787","24.399"
"00:08:31","25.205","29.620","27.585","24.933","29.127","28.358","26.794","24.406"
"00:08:32","25.208","29.627","27.585","24.936","29.131","28.354","26.798","24.410"
"00:08:33","25.216","29.631","27.593","24.936","29.145","28.354","26.794","24.414"
"00:08:34","25.227","29.653","27.622","24.951","29.160","28.376","26.820","24.432"
"00:08:35","25.223","29.657","27.622","24.962","29.163","28.372","26.820","24.428"
"00:08:36","25.227","29.660","27.618","24.954","29.156","28.358","26.820","24.432"
"00:08:37","25.238","29.679","27.622","24.962","29.171","28.358","26.827","24.447"
"00:08:38","25.241","29.679","27.618","24.973","29.186","28.365","26.834","24.439"
"00:08:39","25.238","29.693","27.626","24.973","29.189","28.372","26.834","24.447"
"00:08:40","25.241","29.689","27.618","24.976","29.185","28.387","26.834","24.439"
"00:08:41","25.238","29.700","27.618","24.980","29.196","28.394","26.845","24.413"
"00:08:42","25.241","29.697","27.607","24.976","29.200","28.387","26.845","24.406"
"00:08:43","25.252","29.711","27.640","24.980","29.215","28.405","26.856","24.413"
"00:08:44","25.256","29.719","27.658","24.983","29.222","28.398","26.856","24.428"
"00:08:45","25.256","29.730","27.662","24.991","29.230","28.413","26.860","24.424"
"00:08:46","25.248","29.726","27.655","24.980","29.229","28.416","26.856","24.421"
"00:08:47","25.256","29.737","27.673","24.983","29.237","28.438","26.864","24.421"
"00:08:48","25.259","29.748","27.673","24.995","29.248","28.453","26.878","24.421"
"00:08:49","25.256","29.755","27.684","24.998","29.259","28.460","26.882","24.413"
"00:08:50","25.274","29.766","27.691","24.998","29.262","28.442","26.885","24.398"
"00:08:51","25.281","29.770","27.702","25.005","29.262","28.446","26.882","24.373"
"00:08:52","25.281","29.777","27.702","25.002","29.262","28.460","26.893","24.361"
"00:08:53","25.281","29.788","27.713","25.009","29.277","28.475","26.904","24.365"
"00:08:54","25.274","29.792","27.713","25.005","29.277","28.478","26.900","24.358"
"00:08:55","25.259","29.788","27.713","25.005","29.288","28.497","26.911","24.346"
"00:08:56","25.263","29.807","27.713","24.998","29.295","28.493","26.907","24.343"
"00:08:57","25.266","29.803","27.721","25.009","29.310","28.490","26.911","24.347"
"00:08:58","25.263","29.807","27.706","24.998","29.295","28.489","26.907","24.317"
"00:08:59","25.266","29.818","27.717","25.005","29.310","28.471","26.922","24.310"
"00:09:00","25.277","29.814","27.709","25.009","29.317","28.467","26.926","24.310"
"00:09:01","25.285","29.828","27.728","25.016","29.335","28.456","26.937","24.328"
"00:09:02","25.288","29.836","27.717","25.016","29.332","28.463","26.929","24.306"
"00:09:03","25.285","29.840","27.728","25.020","29.343","28.482","26.937","24.302"
"00:09:04","25.284","29.843","27.724","25.023","29.343","28.478","26.947","24.306"
"00:09:05","25.277","29.850","27.735","25.023","29.357","28.482","26.955","24.313"
"00:09:06","25.281","29.854","27.738","25.031","29.372","28.496","26.947","24.324"
"00:09:07","25.281","29.865","27.724","25.041","29.379","28.515","26.966","24.331"
"00:09:08","25.288","29.880","27.731","25.049","29.390","28.537","26.973","24.331"
"00:09:09","25.295","29.894","27.731","25.041","29.390","28.551","26.977","24.346"
"00:09:10","25.291","29.894","27.734","25.045","29.394","28.566","26.973","24.331"
"00:09:11","25.299","29.894","27.742","25.038","29.401","28.570","26.980","24.324"
"00:09:12","25.291","29.894","27.757","25.030","29.398","28.577","26.980","24.335"
"00:09:13","25.310","29.905","27.779","25.045","29.412","28.592","26.988","24.342"
"00:09:14","25.302","29.905","27.779","25.045","29.408","28.603","26.987","24.335"
"00:09:15","25.302","29.913","27.793","25.056","29.427","28.625","27.002","24.327"
"00:09:16","25.313","29.920","27.804","25.060","29.427","28.628","27.006","24.331"
"00:09:17","25.310","29.920","27.804","25.056","29.431","28.621","27.006","24.335"
"00:09:18","25.317","29.931","27.815","25.060","29.438","28.606","27.017","24.349"
"00:09:19","25.328","29.938","27.852","25.067","29.460","28.591","27.020","24.360"
"00:09:20","25.320","29.942","27.863","25.070","29.449","28.591","27.017","24.349"
"00:09:21","25.321","29.949","27.863","25.070","29.456","28.595","27.020","24.342"
"00:09:22","25.328","29.953","27.859","25.063","29.460","28.599","27.024","24.334"
"00:09:23","25.331","29.953","27.863","25.078","29.467","28.606","27.024","24.320"
"00:09:24","25.335","29.956","27.866","25.085","29.485","28.621","27.031","24.308"
"00:09:25","25.331","29.956","27.874","25.085","29.478","28.628","27.035","24.308"
"00:09:26","25.335","29.967","27.863","25.081","29.482","28.624","27.042","24.308"
"00:09:27","25.342","29.971","27.866","25.085","29.485","28.643","27.050","24.319"
"00:09:28","25.346","29.982","27.870","25.092","29.504","28.668","27.050","24.334"
"00:09:29","25.346","29.985","27.885","25.096","29.514","28.683","27.057","24.345"
"00:09:30","25.353","29.993","27.896","25.099","29.526","28.705","27.064","24.345"
"00:09:31","25.361","30.007","27.899","25.103","29.526","28.698","27.064","24.356"
"00:09:32","25.349","30.004","27.895","25.107","29.533","28.709","27.075","24.356"
"00:09:33","25.357","30.015","27.914","25.110","29.540","28.709","27.064","24.352"
"00:09:34","25.357","30.018","27.906","25.099","29.540","28.716","27.079","24.338"
"00:09:35","25.364","30.022","27.918","25.118","29.540","28.701","27.082","24.349"
"00:09:36","25.375","30.025","27.929","25.110","29.547","28.709","27.082","24.330"
"00:09:37","25.386","30.047","27.950","25.117","29.555","28.716","27.086","24.341"
"00:09:38","25.386","30.044","27.950","25.121","29.558","28.727","27.090","24.345"
"00:09:39","25.393","30.051","27.954","25.125","29.566","28.723","27.100","24.348"
"00:09:40","25.397","30.054","27.954","25.128","29.562","28.723","27.100","24.363"
"00:09:41","25.386","30.051","27.947","25.121","29.566","28.708","27.104","24.370"
"00:09:42","25.400","30.072","27.958","25.139","29.569","28.697","27.100","24.378"
"00:09:43","25.397","30.069","27.954","25.128","29.573","28.697","27.108","24.378"
"00:09:44","25.400","30.083","27.961","25.128","29.576","28.708","27.111","24.363"
"00:09:45","25.389","30.083","27.980","25.143","29.591","28.730","27.115","24.359"
"00:09:46","25.397","30.094","27.987","25.143","29.598","28.756","27.115","24.366"
"00:09:47","25.397","30.098","27.990","25.143","29.602","28.782","27.122","24.355"
"00:09:48","25.407","30.101","27.990","25.139","29.606","28.796","27.122","24.333"
"00:09:49","25.407","30.109","27.994","25.135","29.602","28.811","27.126","24.326"
"00:09:50","25.415","30.112","27.994","25.150","29.609","28.818","27.129","24.344"
"00:09:51","25.418","30.116","27.979","25.150","29.620","28.818","27.129","24.355"
"00:09:52","25.415","30.119","27.983","25.161","29.620","28.829","27.140","24.359"
"00:09:53","25.418","30.127","27.975","25.161","29.627","28.829","27.140","24.359"
"00:09:54","25.422","30.134","27.964","25.161","29.631","28.818","27.140","24.370"
"00:09:55","25.414","30.141","27.942","25.168","29.649","28.822","27.151","24.347"
"00:09:56","25.411","30.145","27.920","25.164","29.646","28.814","27.155","24.351"
"00:09:57","25.403","30.152","27.913","25.168","29.649","28.825","27.147","24.355"
"00:09:58","25.400","30.152","27.909","25.168","29.660","28.822","27.151","24.359"
"00:09:59","25.411","30.159","27.924","25.179","29.660","28.832","27.158","24.362"
"00:10:00","25.429","30.170","27.916","25.175","29.657","28.840","27.158","24.369"
"00:10:01","25.425","30.174","27.931","25.183","29.679","28.840","27.169","24.362"
"00:10:02","25.433","30.177","27.927","25.175","29.679","28.843","27.173","24.366"
"00:10:03","25.425","30.177","27.916","25.186","29.686","28.829","27.180","24.366"
"00:10:04","25.443","30.192","27.912","25.190","29.693","28.814","27.176","24.376"
"00:10:05","25.433","30.195","27.916","25.197","29.693","28.829","27.188","24.377"
"00:10:06","25.443","30.202","27.931","25.190","29.693","28.828","27.187","24.384"
"00:10:07","25.455","30.214","27.938","25.193","29.697","28.840","27.184","24.391"
"00:10:08","25.454","30.213","27.960","25.197","29.704","28.850","27.187","24.399"
"00:10:09","25.458","30.224","27.982","25.204","29.722","28.850","27.195","24.402"
"00:10:10","25.454","30.224","27.997","25.211","29.719","28.850","27.198","24.413"
"00:10:11","25.454","30.231","28.004","25.204","29.715","28.843","27.198","24.387"
"00:10:12","25.458","30.235","28.008","25.197","29.737","28.861","27.202","24.391"
"00:10:13","25.476","30.250","28.015","25.208","29.752","28.861","27.217","24.369"
"00:10:14","25.476","30.268","28.022","25.222","29.766","28.876","27.231","24.365"
"00:10:15","25.487","30.275","28.011","25.215","29.766","28.876","27.238","24.354"
"00:10:16","25.480","30.279","28.022","25.222","29.777","28.898","27.246","24.358"
"00:10:17","25.476","30.275","28.026","25.226","29.777","28.909","27.246","24.369"
"00:10:18","25.469","30.293","28.052","25.237","29.788","28.927","27.257","24.361"
"00:10:19","25.476","30.297","28.048","25.237","29.792","28.931","27.257","24.372"
"00:10:20","25.483","30.293","28.059","25.222","29.795","28.931","27.260","24.387"
"00:10:21","25.476","30.289","28.051","25.226","29.795","28.916","27.249","24.387"
"00:10:22","25.483","30.304","28.048","25.237","29.799","28.920","27.260","24.394"
"00:10:23","25.490","30.311","28.051","25.244","29.821","28.916","27.264","24.394"
"00:10:24","25.487","30.311","28.047","25.244","29.817","28.919","27.271","24.390"
"00:10:25","25.483","30.318","28.047","25.251","29.817","28.905","27.271","24.390"
"00:10:26","25.487","30.322","28.047","25.248","29.821","28.901","27.275","24.376"
"00:10:27","25.498","30.336","28.066","25.251","29.843","28.905","27.290","24.372"
"00:10:28","25.498","30.336","28.077","25.262","29.847","28.916","27.290","24.357"
"00:10:29","25.505","30.347","28.077","25.270","29.850","28.934","27.293","24.364"
"00:10:30","25.505","30.355","28.088","25.270","29.858","28.945","27.290","24.364"
"00:10:31","25.505","30.358","28.069","25.269","29.865","28.960","27.308","24.379"
"00:10:32","25.501","30.362","28.066","25.277","29.872","28.963","27.308","24.390"
"00:10:33","25.497","30.365","28.062","25.273","29.876","28.982","27.311","24.405"
"00:10:34","25.505","30.383","28.084","25.291","29.890","28.989","27.319","24.405"
"00:10:35","25.505","30.380","28.087","25.276","29.887","28.974","27.311","24.393"
"00:10:36","25.508","30.376","28.091","25.262","29.890","28.993","27.315","24.386"
"00:10:37","25.508","30.387","28.098","25.265","29.887","28.989","27.311","24.382"
"00:10:38","25.519","30.387","28.098","25.276","29.909","28.985","27.322","24.386"
"00:10:39","25.523","30.387","28.080","25.273","29.905","28.974","27.322","24.386"
"00:10:40","25.519","30.401","28.069","25.284","29.916","28.978","27.329","24.404"
"00:10:41","25.519","30.401","28.076","25.287","29.912","28.989","27.333","24.401"
"00:10:42","25.538","30.416","28.080","25.291","29.927","28.996","27.337","24.412"
"00:10:43","25.545","30.419","28.087","25.287","29.927","28.992","27.336","24.430"
"00:10:44","25.545","30.423","28.083","25.291","29.934","28.999","27.344","24.433"
"00:10:45","25.548","30.416","28.069","25.295","29.927","29.003","27.333","24.441"
"00:10:46","25.548","30.423","28.054","25.287","29.923","29.014","27.333","24.441"
"00:10:47","25.548","30.426","28.058","25.291","29.930","29.018","27.340","24.430"
"00:10:48","25.552","30.426","28.050","25.276","29.919","29.007","27.344","24.415"
"00:10:49","25.563","30.441","28.068","25.290","29.937","29.021","27.355","24.400"
"00:10:50","25.570","30.459","28.061","25.290","29.952","29.025","27.362","24.400"
"00:10:51","25.563","30.459","28.050","25.294","29.959","29.040","27.369","24.400"
"00:10:52","25.574","30.463","28.043","25.301","29.959","29.029","27.373","24.396"
"00:10:53","25.563","30.466","28.035","25.305","29.967","29.036","27.380","24.385"
"00:10:54","25.548","30.459","28.020","25.298","29.963","29.036","27.376","24.382"
"00:10:55","25.548","30.473","28.024","25.305","29.978","29.036","27.384","24.382"
"00:10:56","25.540","30.466","28.020","25.301","29.985","29.039","27.387","24.370"
"00:10:57","25.555","30.477","28.020","25.309","29.996","29.047","27.395","24.370"
"00:10:58","25.559","30.499","28.060","25.316","30.014","29.054","27.406","24.381"
"00:10:59","25.562","30.491","28.064","25.312","30.007","29.047","27.402","24.396"
"00:11:00","25.562","30.506","28.079","25.327","30.018","29.050","27.406","24.396"
"00:11:01","25.570","30.499","28.090","25.312","30.018","29.050","27.406","24.403"
"00:11:02","25.573","30.513","28.119","25.327","30.036","29.043","27.417","24.407"
"00:11:03","25.577","30.520","28.134","25.327","30.039","29.032","27.424","24.418"
"00:11:04","25.580","30.517","28.134","25.327","30.043","29.017","27.416","24.414"
"00:11:05","25.588","30.524","28.152","25.330","30.047","29.028","27.427","24.421"
"00:11:06","25.584","30.527","28.159","25.326","30.061","29.024","27.431","24.425"
"00:11:07","25.599","30.538","28.171","25.334","30.065","29.028","27.438","24.421"
"00:11:08","25.595","30.538","28.178","25.337","30.065","29.050","27.446","24.421"
"00:11:09","25.591","30.549","28.178","25.341","30.072","29.050","27.446","24.432"
"00:11:10","25.606","30.553","28.189","25.345","30.072","29.061","27.438","24.429"
"00:11:11","25.606","30.553","28.167","25.348","30.075","29.057","27.434","24.432"
"00:11:12","25.595","30.556","28.167","25.352","30.079","29.072","27.445","24.432"
"00:11:13","25.602","30.560","28.163","25.356","30.086","29.094","27.445","24.447"
"00:11:14","25.595","30.571","28.170","25.366","30.093","29.108","27.445","24.450"
"00:11:15","25.587","30.574","28.163","25.359","30.090","29.112","27.442","24.450"
"00:11:16","25.605","30.581","28.177","25.366","30.097","29.079","27.460","24.417"
"00:11:17","25.609","30.585","28.181","25.363","30.101","29.068","27.463","24.399"
"00:11:18","25.620","30.589","28.177","25.366","30.111","29.079","27.467","24.369"
"00:11:19","25.620","30.600","28.188","25.374","30.108","29.086","27.474","24.362"
"00:11:20","25.624","30.596","28.207","25.370","30.119","29.127","27.474","24.358"
"00:11:21","25.624","30.592","28.206","25.355","30.122","29.123","27.482","24.365"
"00:11:22","25.627","30.603","28.225","25.362","30.119","29.148","27.482","24.395"
"00:11:23","25.627","30.607","28.243","25.373","30.129","29.152","27.478","24.398"
"00:11:24","25.627","30.603","28.239","25.373","30.129","29.152","27.493","24.402"
