"","Channel 1 - Internal Ambient Last (C)","Channel 2 - External Ambient Last (C)","Channel 3 - Jetson Area Aluminum Panel Last (C)","Channel 4 - Jetson Area Display Panel Last (C)","Channel 5 - Touch Panel Board MCU Last (C)","Channel 6 - Center Top Aluminum Panel Last (C)","Channel 7 - Center Top Display Panel Last (C)","Channel 8 - Center Top Touch Screen Last (C)","Channel 9 - Jetson Area Touchscreen Last (C)","Channel 10 - Ambient Between Display and Aluminum Last (C)"
"00:04:46","27.338","26.484","27.537","27.176","27.110","27.386","27.570","27.610","27.515","27.560"
"00:04:47","27.334","26.396","27.533","27.176","27.102","27.382","27.570","27.610","27.507","27.565"
"00:04:48","27.353","26.352","27.533","27.172","27.099","27.386","27.562","27.595","27.496","27.562"
"00:04:49","27.353","26.315","27.526","27.172","27.103","27.390","27.570","27.610","27.494","27.560"
"00:04:50","27.367","26.293","27.526","27.176","27.099","27.382","27.573","27.596","27.485","27.560"
"00:04:51","27.375","26.293","27.533","27.176","27.099","27.386","27.566","27.585","27.486","27.559"
"00:04:52","27.375","26.330","27.533","27.169","27.095","27.386","27.562","27.573","27.489","27.567"
"00:04:53","27.390","26.363","27.518","27.169","27.092","27.393","27.563","27.588","27.477","27.561"
"00:04:54","27.386","26.374","27.518","27.158","27.084","27.379","27.552","27.577","27.479","27.558"
"00:04:55","27.390","26.378","27.515","27.154","27.077","27.375","27.555","27.578","27.473","27.550"
"00:04:56","27.394","26.393","27.519","27.158","27.070","27.379","27.544","27.570","27.482","27.558"
"00:04:57","27.394","26.396","27.519","27.154","27.077","27.375","27.555","27.574","27.478","27.560"
"00:04:58","27.408","26.393","27.519","27.169","27.096","27.390","27.556","27.581","27.468","27.556"
"00:04:59","27.401","26.393","27.526","27.162","27.081","27.390","27.574","27.600","27.465","27.564"
"00:05:00","27.416","26.393","27.530","27.166","27.092","27.386","27.556","27.589","27.466","27.566"
"00:05:01","27.427","26.415","27.523","27.173","27.081","27.387","27.571","27.596","27.465","27.561"
"00:05:02","27.431","26.481","27.537","27.169","27.085","27.390","27.571","27.596","27.457","27.556"
"00:05:03","27.442","26.507","27.545","27.181","27.100","27.398","27.563","27.578","27.450","27.551"
"00:05:04","27.442","26.522","27.534","27.173","27.092","27.390","27.556","27.574","27.456","27.551"
"00:05:05","27.442","26.540","27.530","27.170","27.092","27.394","27.567","27.578","27.449","27.550"
"00:05:06","27.438","26.559","27.530","27.170","27.092","27.398","27.563","27.582","27.440","27.549"
"00:05:07","27.453","26.577","27.519","27.159","27.082","27.391","27.556","27.575","27.437","27.556"
"00:05:08","27.446","26.585","27.527","27.170","27.078","27.387","27.549","27.575","27.441","27.551"
"00:05:09","27.453","26.603","27.531","27.166","27.082","27.394","27.560","27.578","27.439","27.558"
"00:05:10","27.457","26.625","27.542","27.174","27.093","27.398","27.564","27.575","27.435","27.552"
"00:05:11","27.461","26.633","27.531","27.166","27.078","27.394","27.556","27.571","27.428","27.549"
"00:05:12","27.453","26.633","27.520","27.163","27.071","27.387","27.553","27.571","27.422","27.545"
"00:05:13","27.457","26.644","27.523","27.159","27.071","27.387","27.549","27.556","27.435","27.553"
"00:05:14","27.453","26.640","27.512","27.155","27.063","27.376","27.549","27.556","27.435","27.554"
"00:05:15","27.450","26.633","27.520","27.155","27.060","27.380","27.545","27.553","27.426","27.551"
"00:05:16","27.446","26.641","27.520","27.148","27.060","27.384","27.546","27.546","27.426","27.542"
"00:05:17","27.446","26.630","27.513","27.156","27.064","27.377","27.546","27.542","27.414","27.540"
"00:05:18","27.457","26.641","27.524","27.159","27.075","27.384","27.538","27.535","27.414","27.540"
"00:05:19","27.469","26.641","27.509","27.152","27.060","27.384","27.542","27.531","27.410","27.543"
"00:05:20","27.465","26.637","27.524","27.141","27.067","27.377","27.546","27.538","27.425","27.553"
"00:05:21","27.454","26.622","27.520","27.149","27.075","27.380","27.539","27.528","27.417","27.544"
"00:05:22","27.469","26.619","27.509","27.145","27.068","27.373","27.542","27.531","27.411","27.562"
"00:05:23","27.469","26.615","27.517","27.145","27.064","27.384","27.546","27.520","27.426","27.563"
"00:05:24","27.484","26.619","27.524","27.142","27.075","27.392","27.546","27.517","27.426","27.556"
"00:05:25","27.484","26.612","27.520","27.152","27.072","27.384","27.539","27.498","27.418","27.559"
"00:05:26","27.458","26.619","27.528","27.160","27.075","27.395","27.554","27.502","27.404","27.551"
"00:05:27","27.487","26.615","27.524","27.149","27.086","27.395","27.546","27.510","27.391","27.550"
"00:05:28","27.480","26.616","27.535","27.156","27.079","27.385","27.554","27.502","27.401","27.552"
"00:05:29","27.447","26.605","27.513","27.145","27.065","27.388","27.539","27.495","27.388","27.550"
"00:05:30","27.458","26.619","27.517","27.146","27.061","27.381","27.547","27.491","27.391","27.548"
"00:05:31","27.484","26.623","27.517","27.153","27.068","27.385","27.539","27.491","27.383","27.559"
"00:05:32","27.484","26.627","27.514","27.138","27.057","27.389","27.539","27.484","27.395","27.549"
"00:05:33","27.484","26.612","27.506","27.142","27.050","27.381","27.536","27.484","27.398","27.548"
"00:05:34","27.484","26.656","27.525","27.127","27.061","27.381","27.536","27.484","27.405","27.527"
"00:05:35","27.492","26.727","27.514","27.146","27.061","27.389","27.543","27.492","27.400","27.558"
"00:05:36","27.488","26.785","27.514","27.150","27.065","27.396","27.543","27.477","27.400","27.545"
"00:05:37","27.495","26.800","27.514","27.138","27.065","27.378","27.532","27.481","27.388","27.531"
"00:05:38","27.495","26.819","27.521","27.146","27.065","27.385","27.540","27.492","27.383","27.540"
"00:05:39","27.496","26.819","27.518","27.142","27.065","27.382","27.536","27.492","27.383","27.542"
"00:05:40","27.481","26.808","27.514","27.146","27.058","27.378","27.547","27.496","27.392","27.539"
"00:05:41","27.492","26.797","27.507","27.139","27.062","27.382","27.533","27.511","27.375","27.532"
"00:05:42","27.496","26.753","27.518","27.154","27.065","27.389","27.540","27.507","27.379","27.541"
"00:05:43","27.514","26.701","27.522","27.154","27.077","27.400","27.544","27.511","27.389","27.547"
"00:05:44","27.511","26.698","27.507","27.132","27.062","27.378","27.529","27.496","27.378","27.540"
"00:05:45","27.503","26.694","27.514","27.139","27.066","27.393","27.540","27.500","27.389","27.548"
"00:05:46","27.522","26.701","27.526","27.147","27.073","27.393","27.548","27.511","27.387","27.541"
"00:05:47","27.526","26.679","27.518","27.136","27.062","27.390","27.537","27.511","27.382","27.538"
"00:05:48","27.529","26.683","27.518","27.143","27.069","27.390","27.548","27.504","27.377","27.535"
"00:05:49","27.537","26.680","27.511","27.139","27.073","27.382","27.537","27.500","27.383","27.542"
"00:05:50","27.541","26.705","27.515","27.143","27.073","27.390","27.537","27.500","27.383","27.538"
"00:05:51","27.541","26.709","27.519","27.143","27.062","27.382","27.530","27.500","27.379","27.531"
"00:05:52","27.545","26.724","27.508","27.125","27.063","27.375","27.519","27.493","27.379","27.541"
"00:05:53","27.537","26.724","27.504","27.125","27.051","27.371","27.519","27.497","27.388","27.544"
"00:05:54","27.548","26.750","27.515","27.140","27.066","27.383","27.533","27.508","27.389","27.548"
"00:05:55","27.559","26.768","27.515","27.140","27.074","27.394","27.530","27.512","27.388","27.543"
"00:05:56","27.567","26.761","27.512","27.144","27.074","27.383","27.545","27.512","27.382","27.543"
"00:05:57","27.567","26.713","27.512","27.144","27.063","27.376","27.552","27.501","27.381","27.541"
"00:05:58","27.571","26.673","27.515","27.166","27.078","27.390","27.585","27.508","27.376","27.534"
"00:05:59","27.582","26.632","27.515","27.181","27.074","27.387","27.604","27.512","27.377","27.537"
"00:06:00","27.596","26.599","27.515","27.206","27.085","27.376","27.630","27.519","27.387","27.541"
"00:06:01","27.597","26.581","27.519","27.221","27.078","27.383","27.674","27.523","27.404","27.551"
"00:06:02","27.604","26.548","27.519","27.255","27.085","27.387","27.711","27.531","27.413","27.558"
"00:06:03","27.604","26.530","27.519","27.288","27.085","27.383","27.748","27.531","27.428","27.565"
"00:06:04","27.615","26.478","27.523","27.328","27.093","27.391","27.785","27.538","27.434","27.568"
"00:06:05","27.619","26.364","27.520","27.391","27.104","27.387","27.854","27.545","27.449","27.581"
"00:06:06","27.619","26.350","27.520","27.424","27.104","27.391","27.902","27.545","27.458","27.591"
"00:06:07","27.634","26.354","27.524","27.472","27.111","27.387","27.954","27.557","27.466","27.603"
"00:06:08","27.641","26.332","27.524","27.516","27.126","27.391","27.995","27.575","27.491","27.617"
"00:06:09","27.656","26.317","27.531","27.557","27.123","27.395","28.042","27.586","27.505","27.623"
"00:06:10","27.652","26.313","27.524","27.594","27.137","27.388","28.087","27.601","27.523","27.631"
"00:06:11","27.649","26.306","27.524","27.631","27.138","27.391","28.131","27.601","27.544","27.644"
"00:06:12","27.649","26.321","27.531","27.686","27.145","27.388","28.175","27.620","27.557","27.656"
"00:06:13","27.649","26.332","27.528","27.730","27.167","27.392","28.227","27.631","27.574","27.666"
"00:06:14","27.635","26.303","27.517","27.800","27.167","27.384","28.304","27.642","27.599","27.685"
"00:06:15","27.634","26.306","27.528","27.837","27.175","27.388","28.348","27.656","27.608","27.705"
"00:06:16","27.627","26.328","27.517","27.881","27.189","27.392","28.393","27.668","27.631","27.712"
"00:06:17","27.631","26.376","27.535","27.933","27.208","27.385","28.441","27.697","27.651","27.731"
"00:06:18","27.649","26.406","27.539","27.981","27.219","27.396","28.488","27.701","27.671","27.743"
"00:06:19","27.653","26.424","27.543","28.025","27.241","27.403","28.547","27.723","27.678","27.748"
"00:06:20","27.661","26.439","27.532","28.058","27.238","27.396","28.581","27.738","27.693","27.768"
"00:06:21","27.664","26.465","27.528","28.110","27.252","27.399","28.628","27.753","27.714","27.774"
"00:06:22","27.683","26.487","27.539","28.146","27.260","27.396","28.669","27.775","27.727","27.785"
"00:06:23","27.687","26.520","27.525","28.213","27.275","27.381","28.743","27.797","27.744","27.798"
"00:06:24","27.705","26.531","27.525","28.261","27.286","27.396","28.791","27.816","27.767","27.819"
"00:06:25","27.713","26.546","27.525","28.298","27.297","27.392","28.831","27.834","27.786","27.826"
"00:06:26","27.716","26.554","27.529","28.349","27.319","27.393","28.872","27.849","27.798","27.846"
"00:06:27","27.735","26.557","27.521","28.382","27.315","27.396","28.923","27.864","27.803","27.857"
"00:06:28","27.753","26.565","27.529","28.419","27.338","27.389","28.964","27.893","27.805","27.864"
"00:06:29","27.764","26.580","27.540","28.478","27.356","27.404","29.012","27.919","27.849","27.886"
"00:06:30","27.776","26.591","27.544","28.519","27.375","27.400","29.045","27.937","27.870","27.903"
"00:06:31","27.779","26.595","27.547","28.541","27.386","27.400","29.085","27.949","27.883","27.912"
"00:06:32","27.802","26.602","27.540","28.629","27.415","27.397","29.167","27.989","27.926","27.936"
"00:06:33","27.824","26.610","27.555","28.666","27.434","27.408","29.215","28.008","27.935","27.944"
"00:06:34","27.842","26.613","27.548","28.714","27.449","27.415","29.255","28.034","27.968","27.967"
"00:06:35","27.864","26.610","27.552","28.751","27.460","27.415","29.296","28.041","28.001","27.988"
"00:06:36","27.886","26.602","27.559","28.788","27.471","27.412","29.340","28.056","28.025","28.004"
"00:06:37","27.898","26.591","27.555","28.828","27.485","27.419","29.380","28.093","28.034","28.012"
"00:06:38","27.920","26.588","27.567","28.869","27.508","27.430","29.432","28.104","28.065","28.023"
"00:06:39","27.938","26.558","27.559","28.902","27.515","27.416","29.454","28.126","28.082","28.030"
"00:06:40","27.953","26.529","27.563","28.943","27.537","27.430","29.498","28.144","28.094","28.042"
"00:06:41","27.975","26.470","27.570","29.024","27.574","27.431","29.572","28.189","28.149","28.070"
"00:06:42","27.990","26.426","27.578","29.057","27.596","27.442","29.620","28.203","28.164","28.083"
"00:06:43","27.997","26.390","27.571","29.090","27.604","27.438","29.649","28.222","28.183","28.094"
"00:06:44","28.016","26.375","27.574","29.123","27.607","27.435","29.686","28.240","28.230","28.122"
"00:06:45","28.023","26.353","27.578","29.168","27.630","27.442","29.731","28.270","28.241","28.135"
"00:06:46","28.038","26.353","27.578","29.197","27.648","27.435","29.760","28.281","28.264","28.150"
"00:06:47","28.049","26.372","27.575","29.227","27.663","27.435","29.801","28.314","28.283","28.164"
"00:06:48","28.079","26.412","27.582","29.271","27.670","27.442","29.834","28.329","28.297","28.178"
"00:06:49","28.090","26.427","27.582","29.308","27.689","27.446","29.871","28.355","28.318","28.185"
"00:06:50","28.112","26.460","27.597","29.378","27.733","27.461","29.959","28.384","28.343","28.205"
"00:06:51","28.134","26.471","27.601","29.411","27.737","27.457","29.985","28.403","28.357","28.209"
"00:06:52","28.142","26.504","27.601","29.451","27.763","27.461","30.022","28.418","28.372","28.217"
"00:06:53","28.145","26.519","27.604","29.485","27.785","27.465","30.062","28.443","28.416","28.247"
"00:06:54","28.156","26.519","27.604","29.521","27.796","27.468","30.098","28.476","28.436","28.262"
"00:06:55","28.168","26.501","27.605","29.544","27.814","27.472","30.127","28.491","28.461","28.280"
"00:06:56","28.186","26.486","27.612","29.588","27.833","27.476","30.175","28.517","28.511","28.300"
"00:06:57","28.201","26.453","27.619","29.625","27.851","27.483","30.208","28.536","28.531","28.313"
"00:06:58","28.197","26.424","27.612","29.651","27.863","27.476","30.241","28.565","28.550","28.321"
"00:06:59","28.230","26.428","27.631","29.724","27.899","27.495","30.317","28.613","28.574","28.343"
"00:07:00","28.238","26.431","27.627","29.758","27.922","27.495","30.350","28.624","28.592","28.359"
"00:07:01","28.268","26.439","27.635","29.787","27.929","27.491","30.379","28.632","28.618","28.371"
"00:07:02","28.286","26.461","27.638","29.820","27.947","27.499","30.409","28.654","28.641","28.386"
"00:07:03","28.297","26.472","27.635","29.857","27.973","27.502","30.452","28.680","28.657","28.392"
"00:07:04","28.308","26.505","27.650","29.894","27.984","27.506","30.485","28.713","28.676","28.400"
"00:07:05","28.327","26.531","27.642","29.920","28.007","27.514","30.514","28.728","28.726","28.433"
"00:07:06","28.334","26.557","27.646","29.953","28.021","27.521","30.551","28.754","28.752","28.438"
"00:07:07","28.334","26.554","27.650","29.983","28.033","27.510","30.580","28.765","28.761","28.448"
"00:07:08","28.378","26.565","27.646","30.037","28.069","27.518","30.650","28.809","28.803","28.475"
"00:07:09","28.397","26.565","27.650","30.074","28.088","27.521","30.683","28.835","28.826","28.482"
"00:07:10","28.423","26.565","27.658","30.103","28.106","27.521","30.712","28.857","28.857","28.500"
"00:07:11","28.434","26.565","27.654","30.125","28.114","27.518","30.744","28.894","28.892","28.511"
"00:07:12","28.471","26.554","27.658","30.165","28.136","27.525","30.774","28.912","28.924","28.523"
"00:07:13","28.504","26.543","27.672","30.194","28.165","27.533","30.810","28.938","28.965","28.552"
"00:07:14","28.533","26.543","27.676","30.227","28.180","27.525","30.843","28.968","28.992","28.567"
"00:07:15","28.552","26.536","27.672","30.256","28.191","27.533","30.879","28.986","29.027","28.586"
"00:07:16","28.578","26.550","27.676","30.289","28.221","27.540","30.912","29.012","29.038","28.590"
"00:07:17","28.611","26.573","27.680","30.348","28.247","27.548","30.967","29.056","29.080","28.611"
"00:07:18","28.630","26.562","27.691","30.377","28.262","27.540","31.000","29.089","29.098","28.619"
"00:07:19","28.652","26.558","27.688","30.406","28.273","27.548","31.033","29.112","29.101","28.627"
"00:07:20","28.685","26.565","27.695","30.439","28.295","27.559","31.073","29.141","29.146","28.647"
