"","Channel 2 - Jetson Area Aluminum Panel Last (C)","Channel 3 - Jetson Area Display Panel Last (C)","Channel 4 - Jetson Area Touchscreen Last (C)","Channel 5 - Center Top Aluminum Panel Last (C)","Channel 6 - Center Top Display Panel Last (C)","Channel 7 - Center Top Touchscreen Last (C)","Channel 8 - Ambient Between Display and Aluminum Last (C)","Channel 1 - External Ambient Last (C)"
"00:15:37","27.359","37.973","32.894","27.367","37.321","34.548","31.641","24.887"
"00:15:38","27.352","37.976","32.883","27.367","37.328","34.548","31.644","24.879"
"00:15:39","27.352","37.987","32.868","27.370","37.331","34.529","31.640","24.883"
"00:15:40","27.370","37.998","32.864","27.374","37.342","34.526","31.655","24.887"
"00:15:41","27.388","38.016","32.868","27.381","37.353","34.526","31.684","24.897"
"00:15:42","27.399","38.023","32.879","27.366","37.353","34.529","31.694","24.897"
"00:15:43","27.373","38.027","32.875","27.351","37.353","34.522","31.705","24.904"
"00:15:44","27.362","38.041","32.897","27.369","37.382","34.554","31.723","24.912"
"00:15:45","27.340","38.044","32.904","27.384","37.392","34.554","31.731","24.901"
"00:15:46","27.336","38.044","32.907","27.399","37.403","34.558","31.742","24.908"
"00:15:47","27.358","38.048","32.911","27.391","37.399","34.565","31.719","24.900"
"00:15:48","27.369","38.055","32.922","27.402","37.418","34.594","31.738","24.908"
"00:15:49","27.384","38.059","32.940","27.413","37.414","34.601","31.719","24.911"
"00:15:50","27.361","38.073","32.965","27.413","37.432","34.648","31.730","24.915"
"00:15:51","27.383","38.080","32.976","27.417","37.432","34.681","31.745","24.918"
"00:15:52","27.380","38.098","32.954","27.420","37.442","34.706","31.744","24.922"
"00:15:53","27.380","38.098","32.950","27.417","37.450","34.739","31.759","24.918"
"00:15:54","27.394","38.102","32.958","27.398","37.453","34.743","31.752","24.918"
"00:15:55","27.394","38.106","32.969","27.398","37.457","34.739","31.755","24.907"
"00:15:56","27.405","38.116","32.994","27.413","37.461","34.746","31.755","24.907"
"00:15:57","27.412","38.131","33.005","27.416","37.479","34.764","31.759","24.885"
"00:15:58","27.423","38.127","33.015","27.416","37.482","34.771","31.762","24.888"
"00:15:59","27.423","38.152","33.055","27.434","37.493","34.786","31.777","24.884"
"00:16:00","27.423","38.156","33.055","27.445","37.511","34.815","31.791","24.892"
"00:16:01","27.434","38.167","33.062","27.438","37.518","34.811","31.784","24.895"
"00:16:02","27.430","38.167","33.055","27.449","37.526","34.822","31.798","24.888"
"00:16:03","27.437","38.174","33.069","27.459","37.529","34.829","31.805","24.858"
"00:16:04","27.445","38.192","33.062","27.467","37.547","34.822","31.812","24.821"
"00:16:05","27.445","38.196","33.048","27.470","37.554","34.818","31.816","24.796"
"00:16:06","27.444","38.206","33.058","27.474","37.565","34.833","31.823","24.766"
"00:16:07","27.459","38.210","33.062","27.478","37.561","34.814","31.827","24.748"
"00:16:08","27.459","38.232","33.029","27.477","37.583","34.825","31.848","24.755"
"00:16:09","27.474","38.235","33.036","27.481","37.594","34.847","31.859","24.751"
"00:16:10","27.462","38.231","33.029","27.477","37.583","34.843","31.863","24.754"
"00:16:11","27.462","38.249","33.018","27.488","37.605","34.843","31.866","24.776"
"00:16:12","27.466","38.246","33.025","27.477","37.601","34.847","31.874","24.769"
"00:16:13","27.477","38.264","33.025","27.484","37.615","34.872","31.877","24.776"
"00:16:14","27.480","38.264","33.054","27.499","37.634","34.894","31.888","24.787"
"00:16:15","27.488","38.275","33.076","27.506","37.644","34.934","31.899","24.798"
"00:16:16","27.506","38.293","33.097","27.510","37.652","34.956","31.902","24.798"
"00:16:17","27.517","38.307","33.130","27.520","37.673","34.988","31.917","24.805"
"00:16:18","27.520","38.303","33.137","27.520","37.673","34.981","31.913","24.820"
"00:16:19","27.531","38.318","33.152","27.520","37.673","34.970","31.920","24.834"
"00:16:20","27.539","38.321","33.155","27.520","37.688","34.970","31.920","24.827"
"00:16:21","27.535","38.329","33.166","27.527","37.698","34.933","31.927","24.831"
"00:16:22","27.542","38.329","33.188","27.539","37.698","34.911","31.938","24.842"
"00:16:23","27.546","38.347","33.166","27.546","37.709","34.929","31.945","24.834"
"00:16:24","27.538","38.347","33.144","27.542","37.709","34.933","31.953","24.838"
"00:16:25","27.538","38.354","33.133","27.531","37.705","34.922","31.956","24.841"
"00:16:26","27.545","38.357","33.118","27.509","37.712","34.907","31.971","24.837"
"00:16:27","27.534","38.372","33.140","27.523","37.734","34.932","31.970","24.837"
"00:16:28","27.527","38.377","33.142","27.536","37.739","34.940","31.976","24.834"
"00:16:29","27.519","38.382","33.143","27.549","37.745","34.947","31.981","24.841"
"00:16:30","27.505","38.390","33.143","27.549","37.745","34.947","31.974","24.848"
"00:16:31","27.501","38.393","33.158","27.556","37.763","34.983","31.984","24.848"
"00:16:32","27.515","38.404","33.169","27.567","37.770","35.001","31.984","24.863"
"00:16:33","27.526","38.407","33.157","27.559","37.774","35.001","31.999","24.873"
"00:16:34","27.519","38.422","33.157","27.563","37.777","34.990","31.995","24.881"
"00:16:35","27.533","38.429","33.150","27.555","37.791","34.942","32.013","24.880"
"00:16:36","27.537","38.433","33.172","27.552","37.803","34.939","32.010","24.884"
"00:16:37","27.537","38.440","33.175","27.548","37.802","34.939","32.017","24.903"
"00:16:38","27.540","38.458","33.197","27.551","37.813","34.928","32.024","24.899"
"00:16:39","27.559","38.454","33.193","27.559","37.817","34.928","32.020","24.899"
"00:16:40","27.566","38.458","33.208","27.566","37.828","34.949","32.035","24.902"
"00:16:41","27.577","38.472","33.208","27.573","37.842","34.971","32.034","24.909"
"00:16:42","27.588","38.483","33.233","27.592","37.849","35.007","32.042","24.913"
"00:16:43","27.588","38.490","33.248","27.595","37.864","35.026","32.045","24.917"
"00:16:44","27.599","38.497","33.280","27.591","37.882","35.047","32.056","24.927"
"00:16:45","27.591","38.515","33.302","27.609","37.889","35.076","32.063","24.913"
"00:16:46","27.591","38.515","33.304","27.606","37.891","35.096","32.069","24.905"
"00:16:47","27.591","38.515","33.305","27.602","37.892","35.116","32.074","24.901"
"00:16:48","27.587","38.515","33.302","27.598","37.900","35.131","32.078","24.912"
"00:16:49","27.598","38.526","33.280","27.594","37.899","35.149","32.077","24.912"
"00:16:50","27.598","38.526","33.262","27.606","37.907","35.156","32.092","24.916"
"00:16:51","27.617","38.533","33.258","27.606","37.918","35.182","32.099","24.912"
"00:16:52","27.605","38.537","33.254","27.605","37.914","35.163","32.095","24.912"
"00:16:53","27.612","38.555","33.261","27.627","37.932","35.163","32.095","24.927"
"00:16:54","27.594","38.569","33.214","27.627","37.946","35.130","32.124","24.904"
"00:16:55","27.590","38.569","33.195","27.625","37.948","35.114","32.128","24.915"
"00:16:56","27.586","38.569","33.177","27.623","37.950","35.097","32.131","24.904"
"00:16:57","27.586","38.576","33.122","27.627","37.950","35.101","32.131","24.908"
"00:16:58","27.601","38.580","33.097","27.634","37.961","35.111","32.139","24.915"
"00:16:59","27.612","38.591","33.082","27.638","37.971","35.100","32.135","24.900"
"00:17:00","27.616","38.602","33.089","27.645","37.964","35.100","32.138","24.904"
"00:17:01","27.608","38.587","33.086","27.649","37.978","35.118","32.127","24.896"
"00:17:02","27.630","38.609","33.093","27.641","37.986","35.147","32.127","24.889"
"00:17:03","27.615","38.619","33.082","27.637","38.000","35.125","32.138","24.893"
"00:17:04","27.622","38.623","33.085","27.639","38.005","35.116","32.143","24.885"
"00:17:05","27.626","38.627","33.089","27.641","38.011","35.107","32.149","24.892"
"00:17:06","27.637","38.634","33.114","27.644","38.022","35.103","32.171","24.896"
"00:17:07","27.644","38.641","33.136","27.644","38.025","35.085","32.163","24.903"
"00:17:08","27.637","38.641","33.161","27.644","38.025","35.114","32.174","24.907"
"00:17:09","27.633","38.648","33.190","27.655","38.040","35.136","32.170","24.907"
"00:17:10","27.633","38.655","33.209","27.655","38.047","35.129","32.174","24.910"
"00:17:11","27.636","38.677","33.230","27.666","38.061","35.212","32.181","24.910"
"00:17:12","27.636","38.677","33.208","27.673","38.076","35.256","32.192","24.910"
"00:17:13","27.644","38.688","33.204","27.684","38.079","35.256","32.195","24.921"
"00:17:14","27.640","38.699","33.215","27.684","38.090","35.234","32.192","24.921"
"00:17:15","27.636","38.698","33.233","27.684","38.094","35.245","32.191","24.917"
"00:17:16","27.640","38.709","33.255","27.687","38.108","35.233","32.202","24.917"
"00:17:17","27.647","38.720","33.262","27.695","38.115","35.226","32.195","24.858"
"00:17:18","27.639","38.713","33.259","27.687","38.115","35.233","32.191","24.810"
"00:17:19","27.632","38.724","33.288","27.698","38.119","35.266","32.195","24.795"
"00:17:20","27.647","38.738","33.309","27.709","38.140","35.332","32.216","24.773"
"00:17:21","27.647","38.749","33.331","27.724","38.151","35.364","32.220","24.747"
"00:17:22","27.657","38.752","33.360","27.724","38.151","35.371","32.224","24.747"
"00:17:23","27.654","38.760","33.353","27.716","38.155","35.379","32.231","24.758"
"00:17:24","27.668","38.759","33.331","27.720","38.162","35.357","32.223","24.762"
"00:17:25","27.668","38.774","33.338","27.716","38.173","35.375","32.234","24.765"
"00:17:26","27.664","38.777","33.320","27.716","38.173","35.385","32.230","24.772"
"00:17:27","27.672","38.777","33.301","27.716","38.173","35.375","32.223","24.761"
"00:17:28","27.690","38.781","33.294","27.716","38.176","35.360","32.227","24.769"
"00:17:29","27.693","38.792","33.290","27.719","38.191","35.320","32.234","24.779"
"00:17:30","27.704","38.806","33.290","27.734","38.198","35.316","32.244","24.772"
"00:17:31","27.723","38.817","33.312","27.741","38.212","35.316","32.255","24.779"
"00:17:32","27.719","38.817","33.319","27.734","38.216","35.301","32.255","24.775"
"00:17:33","27.741","38.831","33.334","27.737","38.226","35.301","32.266","24.764"
"00:17:34","27.733","38.839","33.344","27.741","38.234","35.334","32.277","24.764"
"00:17:35","27.730","38.838","33.348","27.744","38.230","35.330","32.273","24.768"
"00:17:36","27.729","38.842","33.348","27.748","38.241","35.337","32.291","24.757"
"00:17:37","27.726","38.849","33.348","27.740","38.244","35.304","32.291","24.757"
"00:17:38","27.737","38.849","33.359","27.748","38.262","35.279","32.302","24.731"
"00:17:39","27.733","38.852","33.355","27.747","38.262","35.286","32.298","24.730"
"00:17:40","27.736","38.860","33.344","27.755","38.266","35.304","32.302","24.723"
"00:17:41","27.747","38.867","33.369","27.755","38.273","35.351","32.309","24.701"
"00:17:42","27.747","38.867","33.373","27.762","38.269","35.355","32.309","24.705"
"00:17:43","27.762","38.885","33.369","27.758","38.284","35.358","32.312","24.697"
"00:17:44","27.755","38.889","33.373","27.773","38.295","35.376","32.320","24.697"
"00:17:45","27.769","38.907","33.383","27.787","38.302","35.402","32.334","24.708"
"00:17:46","27.754","38.903","33.398","27.784","38.309","35.423","32.345","24.708"
"00:17:47","27.769","38.917","33.434","27.798","38.327","35.482","32.367","24.722"
"00:17:48","27.769","38.939","33.449","27.795","38.327","35.507","32.363","24.726"
"00:17:49","27.765","38.932","33.456","27.802","38.334","35.529","32.378","24.704"
"00:17:50","27.772","38.935","33.467","27.805","38.345","35.540","32.374","24.715"
"00:17:51","27.776","38.939","33.478","27.805","38.349","35.554","32.381","24.718"
"00:17:52","27.768","38.950","33.492","27.809","38.352","35.576","32.381","24.733"
"00:17:53","27.757","38.950","33.503","27.809","38.363","35.605","32.392","24.722"
"00:17:54","27.761","38.957","33.506","27.809","38.370","35.627","32.392","24.729"
"00:17:55","27.772","38.960","33.510","27.809","38.377","35.630","32.395","24.733"
"00:17:56","27.772","38.967","33.517","27.808","38.381","35.616","32.395","24.736"
"00:17:57","27.782","38.971","33.531","27.816","38.399","35.623","32.406","24.751"
"00:17:58","27.786","38.978","33.539","27.830","38.399","35.637","32.420","24.751"
"00:17:59","27.797","38.993","33.553","27.845","38.413","35.626","32.420","24.754"
"00:18:00","27.790","38.989","33.564","27.826","38.410","35.619","32.416","24.754"
"00:18:01","27.782","38.985","33.571","27.819","38.410","35.615","32.420","24.758"
"00:18:02","27.782","38.996","33.575","27.830","38.409","35.608","32.427","24.769"
"00:18:03","27.793","38.992","33.564","27.826","38.417","35.593","32.445","24.761"
"00:18:04","27.793","39.003","33.578","27.834","38.428","35.575","32.445","24.754"
"00:18:05","27.796","39.010","33.596","27.837","38.438","35.564","32.434","24.732"
"00:18:06","27.789","39.021","33.596","27.855","38.449","35.560","32.441","24.728"
"00:18:07","27.774","39.032","33.592","27.859","38.464","35.545","32.452","24.735"
"00:18:08","27.767","39.039","33.596","27.859","38.464","35.549","32.452","24.750"
"00:18:09","27.763","39.046","33.603","27.859","38.467","35.552","32.459","24.753"
"00:18:10","27.778","39.046","33.618","27.870","38.481","35.567","32.470","24.757"
"00:18:11","27.774","39.057","33.636","27.870","38.485","35.567","32.459","24.764"
"00:18:12","27.789","39.068","33.680","27.884","38.503","35.570","32.481","24.779"
"00:18:13","27.810","39.082","33.690","27.884","38.500","35.563","32.477","24.793"
"00:18:14","27.829","39.090","33.709","27.902","38.521","35.567","32.481","24.793"
"00:18:15","27.843","39.093","33.716","27.902","38.518","35.581","32.477","24.771"
"00:18:16","27.836","39.093","33.716","27.884","38.528","35.599","32.480","24.756"
"00:18:17","27.840","39.108","33.723","27.895","38.532","35.646","32.506","24.731"
"00:18:18","27.825","39.104","33.723","27.891","38.532","35.683","32.509","24.730"
"00:18:19","27.828","39.104","33.712","27.902","38.532","35.708","32.520","24.723"
"00:18:20","27.839","39.111","33.708","27.905","38.539","35.737","32.531","24.738"
"00:18:21","27.839","39.122","33.708","27.902","38.550","35.759","32.520","24.723"
"00:18:22","27.843","39.129","33.715","27.916","38.557","35.777","32.516","24.701"
"00:18:23","27.846","39.147","33.740","27.927","38.571","35.839","32.527","24.704"
"00:18:24","27.846","39.143","33.748","27.916","38.568","35.828","32.523","24.704"
"00:18:25","27.842","39.150","33.715","27.901","38.564","35.828","32.530","24.704"
"00:18:26","27.857","39.165","33.682","27.920","38.578","35.857","32.534","24.711"
"00:18:27","27.864","39.168","33.663","27.916","38.564","35.871","32.538","24.707"
"00:18:28","27.875","39.168","33.667","27.919","38.575","35.857","32.541","24.715"
"00:18:29","27.875","39.179","33.681","27.912","38.578","35.857","32.545","24.722"
"00:18:30","27.860","39.179","33.685","27.923","38.582","35.831","32.545","24.718"
"00:18:31","27.860","39.179","33.700","27.923","38.571","35.816","32.534","24.718"
"00:18:32","27.867","39.193","33.736","27.908","38.600","35.812","32.552","24.733"
"00:18:33","27.871","39.190","33.736","27.912","38.600","35.823","32.574","24.740"
"00:18:34","27.871","39.204","33.747","27.904","38.614","35.816","32.570","24.747"
"00:18:35","27.867","39.222","33.783","27.919","38.625","35.827","32.573","24.769"
"00:18:36","27.874","39.219","33.797","27.922","38.628","35.841","32.588","24.773"
"00:18:37","27.882","39.222","33.804","27.926","38.636","35.848","32.595","24.769"
"00:18:38","27.882","39.222","33.808","27.933","38.632","35.852","32.588","24.776"
"00:18:39","27.896","39.226","33.837","27.940","38.643","35.834","32.595","24.780"
"00:18:40","27.896","39.229","33.855","27.940","38.650","35.841","32.598","24.787"
"00:18:41","27.911","39.255","33.881","27.966","38.675","35.859","32.631","24.809"
"00:18:42","27.914","39.258","33.866","27.958","38.682","35.866","32.631","24.816"
"00:18:43","27.914","39.247","33.826","27.955","38.679","35.863","32.627","24.805"
"00:18:44","27.918","39.254","33.760","27.962","38.693","35.866","32.645","24.816"
"00:18:45","27.910","39.258","33.720","27.958","38.697","35.848","32.642","24.827"
"00:18:46","27.910","39.261","33.713","27.965","38.704","35.848","32.652","24.831"
"00:18:47","27.917","39.279","33.723","27.973","38.711","35.818","32.670","24.838"
"00:18:48","27.918","39.272","33.709","27.980","38.719","35.789","32.671","24.845"
"00:18:49","27.917","39.294","33.705","27.980","38.726","35.800","32.678","24.856"
"00:18:50","27.913","39.294","33.694","27.987","38.736","35.825","32.681","24.867"
"00:18:51","27.910","39.294","33.694","27.987","38.733","35.836","32.674","24.867"
"00:18:52","27.917","39.301","33.697","27.991","38.747","35.829","32.685","24.870"
"00:18:53","27.921","39.301","33.701","27.991","38.751","35.847","32.685","24.867"
"00:18:54","27.917","39.304","33.697","27.979","38.754","35.821","32.688","24.859"
"00:18:55","27.917","39.319","33.704","27.979","38.765","35.803","32.699","24.844"
"00:18:56","27.906","39.322","33.704","27.990","38.769","35.777","32.706","24.833"
"00:18:57","27.906","39.326","33.726","27.979","38.776","35.745","32.706","24.826"
"00:18:58","27.902","39.337","33.766","27.979","38.772","35.763","32.710","24.819"
"00:18:59","27.905","39.333","33.802","27.957","38.768","35.795","32.695","24.800"
"00:19:00","27.916","39.336","33.817","27.968","38.786","35.821","32.702","24.800"
"00:19:01","27.942","39.355","33.824","27.982","38.805","35.864","32.706","24.800"
"00:19:02","27.949","39.355","33.831","27.993","38.808","35.879","32.709","24.818"
"00:19:03","27.956","39.369","33.831","28.001","38.815","35.890","32.716","24.818"
"00:19:04","27.967","39.376","33.849","27.997","38.811","35.904","32.713","24.803"
"00:19:05","27.964","39.380","33.868","28.011","38.815","35.926","32.727","24.807"
"00:19:06","27.960","39.387","33.889","28.004","38.819","35.929","32.727","24.821"
"00:19:07","27.949","39.391","33.900","28.008","38.837","35.940","32.745","24.825"
"00:19:08","27.967","39.398","33.885","28.004","38.851","35.944","32.752","24.825"
"00:19:09","27.989","39.412","33.907","28.033","38.866","35.955","32.760","24.836"
"00:19:10","27.982","39.412","33.889","28.029","38.862","35.944","32.756","24.832"
"00:19:11","27.985","39.419","33.896","28.037","38.880","35.955","32.763","24.836"
"00:19:12","28.000","39.430","33.918","28.040","38.887","35.951","32.770","24.839"
"00:19:13","27.985","39.434","33.940","28.040","38.887","35.943","32.770","24.835"
"00:19:14","27.978","39.423","33.921","28.025","38.880","35.947","32.763","24.828"
"00:19:15","27.981","39.423","33.910","28.029","38.891","35.943","32.770","24.828"
"00:19:16","27.985","39.419","33.899","28.025","38.883","35.903","32.774","24.821"
"00:19:17","27.981","39.433","33.870","28.032","38.909","35.816","32.792","24.828"
"00:19:18","27.984","39.448","33.866","28.032","38.901","35.779","32.791","24.828"
"00:19:19","27.988","39.448","33.874","28.036","38.919","35.786","32.791","24.831"
"00:19:20","27.984","39.451","33.848","28.043","38.916","35.750","32.791","24.809"
"00:19:21","27.955","39.451","33.804","28.043","38.912","35.710","32.791","24.772"
"00:19:22","27.929","39.447","33.764","28.036","38.919","35.709","32.780","24.761"
"00:19:23","27.944","39.455","33.764","28.039","38.923","35.709","32.773","24.765"
"00:19:24","27.947","39.455","33.768","28.043","38.926","35.760","32.769","24.761"
"00:19:25","27.973","39.462","33.756","28.035","38.926","35.768","32.769","24.746"
"00:19:26","28.002","39.476","33.771","28.054","38.944","35.818","32.762","24.735"
"00:19:27","28.017","39.483","33.774","28.057","38.955","35.847","32.765","24.735"
"00:19:28","28.020","39.491","33.793","28.068","38.966","35.880","32.762","24.750"
"00:19:29","28.031","39.501","33.803","28.075","38.970","35.895","32.769","24.742"
"00:19:30","28.031","39.516","33.803","28.072","38.977","35.902","32.769","24.738"
"00:19:31","28.031","39.516","33.825","28.079","38.977","35.924","32.779","24.742"
"00:19:32","28.020","39.523","33.854","28.090","38.995","35.916","32.790","24.742"
"00:19:33","28.031","39.530","33.858","28.079","38.991","35.934","32.797","24.753"
"00:19:34","28.038","39.523","33.865","28.079","38.998","35.963","32.808","24.767"
"00:19:35","28.042","39.545","33.887","28.086","39.013","35.992","32.837","24.764"
"00:19:36","28.031","39.537","33.894","28.078","39.009","35.974","32.848","24.767"
"00:19:37","28.042","39.548","33.923","28.089","39.020","35.989","32.848","24.760"
"00:19:38","28.042","39.555","33.934","28.097","39.027","35.992","32.859","24.756"
"00:19:39","28.049","39.559","33.941","28.093","39.034","35.963","32.859","24.767"
"00:19:40","28.045","39.559","33.944","28.097","39.038","35.945","32.866","24.763"
"00:19:41","28.038","39.559","33.959","28.100","39.045","35.956","32.866","24.767"
"00:19:42","28.041","39.562","33.959","28.111","39.045","35.985","32.866","24.778"
"00:19:43","28.037","39.566","33.959","28.100","39.048","36.006","32.862","24.774"
"00:19:44","28.063","39.580","33.944","28.096","39.070","36.014","32.880","24.792"
"00:19:45","28.067","39.587","33.940","28.100","39.066","36.017","32.884","24.785"
"00:19:46","28.056","39.587","33.918","28.100","39.056","36.006","32.873","24.774"
"00:19:47","28.055","39.591","33.893","28.111","39.070","35.991","32.880","24.777"
"00:19:48","28.063","39.584","33.874","28.107","39.077","35.991","32.880","24.788"
"00:19:49","28.063","39.598","33.860","28.107","39.088","36.002","32.894","24.792"
"00:19:50","28.066","39.609","33.867","28.125","39.081","36.006","32.901","24.799"
"00:19:51","28.062","39.620","33.871","28.118","39.088","36.017","32.909","24.810"
"00:19:52","28.066","39.605","33.874","28.114","39.088","36.013","32.905","24.799"
"00:19:53","28.051","39.631","33.863","28.121","39.091","36.024","32.916","24.821"
"00:19:54","28.047","39.634","33.870","28.132","39.102","36.013","32.923","24.813"
"00:19:55","28.033","39.634","33.881","28.125","39.102","36.016","32.938","24.806"
"00:19:56","28.033","39.623","33.885","28.121","39.098","36.012","32.937","24.806"
"00:19:57","28.029","39.626","33.892","28.106","39.098","36.020","32.952","24.813"
"00:19:58","28.036","39.641","33.906","28.110","39.102","36.023","32.956","24.820"
"00:19:59","28.040","39.645","33.936","28.124","39.124","36.038","32.963","24.828"
"00:20:00","28.054","39.648","33.943","28.135","39.124","36.059","32.948","24.842"
"00:20:01","28.047","39.645","33.950","28.139","39.124","36.074","32.970","24.835"
"00:20:02","28.032","39.659","33.953","28.135","39.138","36.114","32.966","24.838"
"00:20:03","28.039","39.662","33.953","28.146","39.145","36.114","32.966","24.842"
"00:20:04","28.058","39.659","33.961","28.150","39.149","36.110","32.966","24.853"
"00:20:05","28.065","39.670","33.968","28.146","39.149","36.114","32.970","24.857"
"00:20:06","28.043","39.673","33.960","28.127","39.152","36.103","32.959","24.860"
"00:20:07","28.061","39.684","33.982","28.135","39.163","36.110","32.984","24.875"
"00:20:08","28.072","39.691","34.000","28.164","39.174","36.124","32.984","24.878"
"00:20:09","28.068","39.702","34.000","28.171","39.185","36.150","32.998","24.882"
"00:20:10","28.072","39.702","34.015","28.168","39.188","36.161","33.006","24.893"
"00:20:11","28.083","39.702","34.044","28.164","39.192","36.208","33.020","24.893"
"00:20:12","28.090","39.713","34.058","28.167","39.199","36.219","33.027","24.900"
"00:20:13","28.101","39.723","34.047","28.175","39.199","36.240","33.027","24.907"
"00:20:14","28.097","39.723","34.032","28.182","39.210","36.255","33.034","24.903"
"00:20:15","28.115","39.730","34.040","28.193","39.220","36.247","33.034","24.911"
"00:20:16","28.108","39.720","34.058","28.189","39.206","36.229","33.031","24.911"
"00:20:17","28.108","39.723","34.069","28.182","39.213","36.237","33.023","24.911"
"00:20:18","28.119","39.723","34.065","28.185","39.228","36.255","33.016","24.911"
"00:20:19","28.108","39.730","34.047","28.196","39.224","36.255","33.016","24.907"
"00:20:20","28.119","39.737","34.061","28.203","39.249","36.229","33.019","24.910"
"00:20:21","28.119","39.745","34.047","28.207","39.249","36.225","33.023","24.921"
"00:20:22","28.115","39.737","34.046","28.203","39.242","36.203","33.034","24.910"
"00:20:23","28.130","39.748","34.054","28.214","39.271","36.229","33.037","24.918"
"00:20:24","28.129","39.755","34.061","28.225","39.271","36.236","33.033","24.903"
"00:20:25","28.140","39.759","34.061","28.218","39.267","36.247","33.033","24.910"
"00:20:26","28.140","39.762","34.061","28.225","39.274","36.177","33.037","24.914"
"00:20:27","28.144","39.762","34.061","28.218","39.267","36.152","33.026","24.906"
"00:20:28","28.148","39.770","34.079","28.217","39.281","36.192","33.022","24.910"
"00:20:29","28.162","39.788","34.097","28.225","39.292","36.265","33.022","24.910"
"00:20:30","28.147","39.795","34.115","28.243","39.303","36.301","33.033","24.910"
"00:20:31","28.140","39.799","34.111","28.232","39.299","36.305","33.048","24.891"
"00:20:32","28.143","39.809","34.118","28.250","39.303","36.323","33.051","24.865"
"00:20:33","28.143","39.802","34.115","28.239","39.303","36.308","33.080","24.850"
"00:20:34","28.158","39.809","34.104","28.243","39.314","36.290","33.091","24.847"
"00:20:35","28.162","39.809","34.089","28.228","39.321","36.304","33.113","24.832"
"00:20:36","28.158","39.820","34.093","28.217","39.317","36.344","33.109","24.821"
"00:20:37","28.165","39.816","34.082","28.217","39.321","36.351","33.105","24.821"
"00:20:38","28.176","39.827","34.081","28.239","39.324","36.384","33.109","24.817"
"00:20:39","28.183","39.820","34.063","28.239","39.331","36.373","33.105","24.817"
"00:20:40","28.183","39.827","34.060","28.242","39.342","36.366","33.123","24.828"
"00:20:41","28.191","39.834","34.041","28.238","39.346","36.369","33.116","24.828"
"00:20:42","28.190","39.845","34.041","28.234","39.342","36.373","33.112","24.838"
"00:20:43","28.172","39.834","34.030","28.238","39.349","36.329","33.105","24.827"
"00:20:44","28.183","39.837","34.055","28.242","39.360","36.314","33.112","24.835"
"00:20:45","28.183","39.852","34.063","28.245","39.367","36.307","33.119","24.835"
"00:20:46","28.175","39.852","34.066","28.245","39.382","36.318","33.126","24.831"
"00:20:47","28.190","39.863","34.059","28.253","39.389","36.292","33.130","24.846"
"00:20:48","28.190","39.866","34.055","28.263","39.393","36.270","33.130","24.853"
"00:20:49","28.190","39.870","34.062","28.256","39.393","36.256","33.133","24.856"
"00:20:50","28.197","39.866","34.073","28.241","39.400","36.263","33.140","24.849"
"00:20:51","28.201","39.873","34.099","28.260","39.407","36.285","33.144","24.856"
"00:20:52","28.212","39.880","34.113","28.256","39.403","36.266","33.148","24.863"
"00:20:53","28.212","39.877","34.120","28.263","39.414","36.277","33.159","24.863"
"00:20:54","28.201","39.884","34.135","28.248","39.410","36.259","33.155","24.860"
"00:20:55","28.211","39.888","34.138","28.259","39.421","36.284","33.158","24.860"
"00:20:56","28.204","39.891","34.146","28.266","39.436","36.244","33.151","24.870"
"00:20:57","28.204","39.891","34.134","28.270","39.432","36.255","33.147","24.874"
"00:20:58","28.208","39.902","34.146","28.281","39.436","36.273","33.155","24.874"
"00:20:59","28.215","39.902","34.145","28.277","39.443","36.288","33.158","24.874"
"00:21:00","28.207","39.894","34.134","28.273","39.450","36.328","33.161","24.837"
"00:21:01","28.204","39.902","34.134","28.273","39.450","36.360","33.172","24.822"
"00:21:02","28.214","39.901","34.141","28.255","39.446","36.393","33.165","24.796"
"00:21:03","28.203","39.905","34.156","28.270","39.450","36.422","33.169","24.804"
"00:21:04","28.214","39.923","34.170","28.262","39.457","36.458","33.161","24.807"
"00:21:05","28.229","39.941","34.108","28.280","39.475","36.506","33.172","24.811"
"00:21:06","28.240","39.934","34.086","28.299","39.479","36.538","33.187","24.789"
"00:21:07","28.247","39.937","34.083","28.313","39.493","36.564","33.197","24.792"
"00:21:08","28.240","39.948","34.094","28.321","39.504","36.593","33.197","24.778"
"00:21:09","28.210","39.952","34.112","28.313","39.496","36.589","33.190","24.777"
"00:21:10","28.210","39.967","34.119","28.324","39.508","36.597","33.194","24.763"
"00:21:11","28.218","39.970","34.108","28.302","39.504","36.596","33.190","24.763"
"00:21:12","28.236","39.974","34.112","28.321","39.511","36.567","33.201","24.737"
"00:21:13","28.232","39.966","34.115","28.317","39.511","36.552","33.197","24.740"
"00:21:14","28.232","39.977","34.159","28.331","39.529","36.534","33.197","24.770"
"00:21:15","28.236","39.977","34.162","28.339","39.536","36.541","33.193","24.759"
"00:21:16","28.217","39.984","34.173","28.342","39.543","36.549","33.189","24.755"
"00:21:17","28.228","39.991","34.177","28.338","39.540","36.552","33.197","24.773"
"00:21:18","28.228","39.991","34.177","28.327","39.536","36.552","33.193","24.766"
"00:21:19","28.246","40.002","34.173","28.331","39.547","36.567","33.196","24.777"
"00:21:20","28.250","39.995","34.165","28.327","39.543","36.581","33.196","24.773"
"00:21:21","28.242","40.006","34.165","28.334","39.550","36.577","33.211","24.776"
