"","Channel 1 - Elbow Ave. (C)","Channel 2 - Forearm Ave. (C)","Channel 3 - Knuckle Ave. (C)","Channel 4 - Blade of Hand Ave. (C)","Channel 5 - Thumb Ave. (C)","Channel 6 - Cupping Ave. (C)","Channel 7 - Palm Ave. (C)","Channel 8 - Elbow (lower) Ave. (C)","Channel 9 - Heater Ave. (C)","Channel 10 - Thermistor Ave. (C)","Channel 11 - Toad MCU Ave. (C)","Channel 12 - Dovetail Ave. (C)","Channel 13 - External Ambient Ave. (C)","Channel 14 - Franka Dovetail Ave. (C)"
"1702000430","36.412","37.931","36.762","35.556","34.558","36.284","35.793","26.265","39.276","39.880","35.698","34.201","25.287","34.696"
"1702000431","36.405","37.931","36.722","35.556","34.565","36.295","35.807","26.405","39.283","39.891","35.705","34.201","25.272","34.681"
"1702000432","36.412","37.928","36.696","35.552","34.554","36.299","35.814","26.328","39.272","39.888","35.698","34.200","25.239","34.674"
"1702000433","36.386","37.928","36.696","35.527","34.550","36.284","35.814","26.291","39.265","39.866","35.694","34.200","25.228","34.670"
"1702000434","36.339","37.913","36.674","35.487","34.536","36.295","35.814","26.262","39.268","39.873","35.690","34.189","25.224","34.670"
"1702000435","36.317","37.916","36.649","35.465","34.521","36.306","35.814","26.379","39.253","39.858","35.676","34.186","25.238","34.681"
"1702000436","36.317","37.916","36.594","35.439","34.459","36.292","35.782","25.993","39.261","39.858","35.687","34.178","25.249","34.685"
"1702000437","36.314","37.888","36.587","35.414","34.430","36.277","35.785","26.041","39.257","39.858","35.698","34.156","25.242","34.677"
"1702000438","36.295","37.880","36.597","35.424","34.433","36.248","35.781","26.449","39.250","39.844","35.687","34.167","25.227","34.670"
"1702000439","36.302","37.884","36.623","35.435","34.430","36.259","35.760","26.427","39.242","39.840","35.679","34.167","25.212","34.670"
"1702000440","36.302","37.869","36.641","35.421","34.404","36.237","35.756","26.327","39.228","39.832","35.672","34.167","25.190","34.663"
"1702000441","36.291","37.851","36.652","35.402","34.404","36.204","35.723","26.074","39.228","39.825","35.675","34.174","25.187","34.666"
"1702000442","36.306","37.840","36.659","35.413","34.426","36.193","35.730","26.158","39.228","39.822","35.668","34.178","25.242","34.663"
"1702000443","36.324","37.832","36.656","35.380","34.415","36.197","35.737","25.794","39.224","39.818","35.668","34.149","25.245","34.659"
"1702000444","36.328","37.829","36.677","35.391","34.419","36.207","35.756","26.243","39.209","39.818","35.675","34.138","25.278","34.666"
"1702000445","36.320","37.818","36.666","35.388","34.404","36.211","35.752","25.853","39.224","39.821","35.671","34.138","25.278","34.662"
"1702000446","36.324","37.818","36.677","35.406","34.397","36.215","35.759","25.952","39.205","39.803","35.668","34.141","25.282","34.662"
"1702000447","36.302","37.821","36.670","35.409","34.407","36.244","35.770","26.125","39.209","39.806","35.660","34.134","25.285","34.648"
"1702000448","36.287","37.825","36.648","35.387","34.385","36.247","35.774","26.033","39.201","39.799","35.660","34.126","25.282","34.651"
"1702000449","36.280","37.814","36.637","35.391","34.375","36.262","35.770","25.941","39.191","39.781","35.642","34.101","25.267","34.633"
"1702000450","36.291","37.821","36.630","35.398","34.364","36.273","35.777","25.900","39.176","39.770","35.642","34.115","25.260","34.640"
"1702000451","36.313","37.821","36.637","35.380","34.385","36.298","35.781","26.058","39.176","39.762","35.642","34.115","25.278","34.633"
"1702000452","36.342","37.817","36.622","35.373","34.367","36.302","35.784","26.069","39.169","39.762","35.638","34.108","25.292","34.629"
"1702000453","36.342","37.806","36.608","35.333","34.349","36.283","35.777","26.202","39.165","39.759","35.627","34.075","25.344","34.622"
"1702000454","36.331","37.810","36.604","35.292","34.363","36.280","35.784","26.290","39.154","39.744","35.623","34.068","25.384","34.625"
"1702000455","36.320","37.806","36.600","35.252","34.407","36.269","35.784","26.345","39.154","39.751","35.634","34.071","25.366","34.629"
"1702000456","36.305","37.795","36.611","35.208","34.480","36.221","35.762","26.312","39.146","39.733","35.620","34.060","25.380","34.610"
"1702000457","36.302","37.788","36.622","35.219","34.491","36.207","35.773","26.349","39.135","39.733","35.616","34.057","25.377","34.610"
"1702000458","36.312","37.791","36.629","35.241","34.487","36.196","35.784","26.636","39.132","39.725","35.619","34.042","25.358","34.614"
"1702000459","36.316","37.784","36.622","35.274","34.451","36.163","35.784","26.367","39.132","39.722","35.619","34.056","25.347","34.610"
"1702000460","36.309","37.773","36.633","35.281","34.465","36.159","35.784","26.297","39.124","39.718","35.623","34.085","25.340","34.610"
"1702000461","36.312","37.751","36.637","35.278","34.469","36.141","35.762","26.455","39.121","39.703","35.616","34.089","25.329","34.606"
"1702000462","36.316","37.751","36.644","35.274","34.469","36.145","35.762","26.632","39.117","39.711","35.612","34.096","25.317","34.614"
"1702000463","36.301","37.755","36.636","35.256","34.472","36.097","35.755","26.444","39.102","39.700","35.605","34.093","25.314","34.599"
"1702000464","36.294","37.751","36.633","35.266","34.472","36.064","35.747","26.473","39.106","39.696","35.605","34.096","25.328","34.606"
"1702000465","36.283","37.736","36.625","35.263","34.465","36.057","35.707","26.282","39.098","39.685","35.605","34.103","25.325","34.603"
"1702000466","36.272","37.733","36.625","35.285","34.465","36.057","35.696","26.381","39.106","39.678","35.597","34.111","25.336","34.595"
"1702000467","36.261","37.733","36.640","35.295","34.465","36.071","35.704","26.492","39.084","39.674","35.586","34.114","25.354","34.599"
"1702000468","36.254","37.729","36.640","35.310","34.439","36.068","35.714","26.333","39.091","39.674","35.597","34.100","25.372","34.595"
"1702000469","36.257","37.729","36.643","35.299","34.410","36.086","35.711","26.311","39.091","39.681","35.600","34.088","25.438","34.609"
"1702000470","36.246","37.729","36.625","35.292","34.392","36.104","35.707","26.238","39.087","39.652","35.579","34.059","25.435","34.595"
"1702000471","36.228","37.714","36.625","35.277","34.366","36.119","35.711","26.179","39.076","39.655","35.578","34.055","25.416","34.595"
"1702000472","36.202","37.714","36.621","35.270","34.355","36.108","35.718","26.385","39.065","39.648","35.578","34.045","25.471","34.580"
"1702000473","36.180","37.714","36.614","35.273","34.341","36.111","35.710","26.355","39.061","39.640","35.582","34.048","25.478","34.584"
"1702000474","36.188","37.714","36.614","35.241","34.348","36.155","35.707","26.061","39.054","39.640","35.571","34.052","25.467","34.569"
"1702000475","36.166","37.711","36.585","35.230","34.319","36.148","35.696","26.190","39.050","39.633","35.567","34.048","25.449","34.573"
"1702000476","36.159","37.714","36.530","35.204","34.330","36.159","35.707","26.326","39.043","39.626","35.567","34.033","25.430","34.572"
"1702000477","36.155","37.710","36.505","35.135","34.359","36.151","35.707","26.101","39.043","39.622","35.574","34.044","25.416","34.569"
"1702000478","36.151","37.707","36.486","35.120","34.384","36.147","35.681","26.112","39.039","39.618","35.567","34.041","25.419","34.572"
"1702000479","36.133","37.700","36.421","35.138","34.348","36.133","35.674","25.958","39.032","39.607","35.556","34.022","25.408","34.554"
"1702000480","36.129","37.685","36.421","35.171","34.337","36.126","35.667","26.234","39.017","39.604","35.556","34.015","25.397","34.565"
"1702000481","36.129","37.688","36.439","35.189","34.348","36.115","35.659","26.458","39.021","39.600","35.552","34.018","25.382","34.561"
"1702000482","36.147","37.681","36.453","35.200","34.340","36.082","35.659","26.296","39.017","39.596","35.549","34.033","25.364","34.561"
"1702000483","36.136","37.645","36.439","35.171","34.322","36.093","35.648","26.311","39.013","39.589","35.545","34.037","25.342","34.558"
"1702000484","36.122","37.608","36.439","35.145","34.311","36.103","35.659","26.347","38.999","39.578","35.552","34.055","25.338","34.550"
"1702000485","36.114","37.594","36.460","35.138","34.285","36.096","35.655","26.263","38.995","39.578","35.548","34.062","25.353","34.557"
"1702000486","36.100","37.586","36.468","35.156","34.264","36.100","35.659","26.263","38.987","39.567","35.537","34.065","25.352","34.554"
"1702000487","36.096","37.586","36.471","35.163","34.216","36.096","35.673","26.244","38.987","39.570","35.545","34.054","25.341","34.543"
"1702000488","36.100","37.579","36.431","35.149","34.191","36.060","35.659","26.068","38.980","39.563","35.537","34.040","25.360","34.539"
"1702000489","36.103","37.564","36.377","35.127","34.194","36.045","35.644","25.979","38.980","39.556","35.526","34.032","25.345","34.542"
"1702000490","36.107","37.561","36.326","35.112","34.187","36.049","35.630","26.104","38.973","39.548","35.533","34.021","25.348","34.539"
"1702000491","36.107","37.568","36.311","35.101","34.198","36.081","35.626","26.042","38.962","39.545","35.519","34.003","25.363","34.539"
"1702000492","36.092","37.571","36.307","35.105","34.183","36.085","35.633","25.836","38.958","39.537","35.519","33.999","25.348","34.531"
"1702000493","36.078","37.571","36.344","35.116","34.198","36.096","35.648","26.034","38.958","39.530","35.526","34.025","25.345","34.539"
"1702000494","36.070","37.575","36.344","35.105","34.187","36.059","35.648","25.784","38.951","39.537","35.515","34.036","25.341","34.539"
"1702000495","36.067","37.575","36.343","35.090","34.161","36.048","35.640","26.115","38.947","39.522","35.511","34.039","25.337","34.527"
"1702000496","36.070","37.582","36.365","35.094","34.157","36.059","35.622","26.045","38.939","39.519","35.500","34.032","25.341","34.516"
"1702000497","36.088","37.589","36.391","35.115","34.143","36.070","35.622","26.115","38.932","39.508","35.504","34.028","25.330","34.520"
"1702000498","36.092","37.571","36.398","35.115","34.128","36.066","35.636","26.141","38.936","39.504","35.504","33.995","25.344","34.524"
"1702000499","36.095","37.575","36.412","35.123","34.143","36.052","35.625","26.170","38.936","39.511","35.503","34.006","25.329","34.523"
"1702000500","36.088","37.560","36.420","35.119","34.143","36.044","35.607","26.115","38.928","39.493","35.503","34.010","25.329","34.516"
"1702000501","36.095","37.542","36.438","35.123","34.124","36.048","35.603","26.085","38.913","39.493","35.492","33.995","25.326","34.509"
"1702000502","36.099","37.542","36.434","35.137","34.161","36.055","35.618","26.177","38.910","39.496","35.496","33.980","25.344","34.505"
"1702000503","36.081","37.549","36.434","35.163","34.201","36.059","35.618","26.100","38.913","39.482","35.492","33.973","25.344","34.509"
"1702000504","36.073","37.542","36.430","35.170","34.208","36.051","35.614","26.026","38.906","39.478","35.492","33.958","25.351","34.509"
"1702000505","36.062","37.538","36.427","35.177","34.212","36.048","35.614","26.085","38.910","39.474","35.499","33.973","25.355","34.508"
"1702000506","36.062","37.545","36.441","35.192","34.255","36.051","35.600","26.173","38.910","39.478","35.500","33.969","25.347","34.512"
"1702000507","36.070","37.552","36.449","35.192","34.270","36.041","35.581","26.126","38.899","39.463","35.488","33.969","25.358","34.508"
"1702000508","36.069","37.541","36.437","35.177","34.292","36.018","35.570","26.081","38.880","39.456","35.481","33.958","25.347","34.497"
"1702000509","36.069","37.541","36.434","35.184","34.317","36.008","35.567","26.136","38.876","39.445","35.466","33.951","25.321","34.483"
"1702000510","36.095","37.541","36.437","35.231","34.342","35.986","35.559","26.258","38.869","39.441","35.466","33.940","25.318","34.483"
"1702000511","36.084","37.527","36.423","35.242","34.324","35.964","35.556","25.871","38.862","39.437","35.470","33.940","25.310","34.486"
"1702000512","36.084","37.527","36.415","35.250","34.302","35.953","35.537","26.195","38.873","39.434","35.470","33.943","25.314","34.486"
"1702000513","36.084","37.523","36.397","35.250","34.291","35.942","35.526","26.228","38.865","39.434","35.470","33.943","25.306","34.493"
"1702000514","36.087","37.519","36.401","35.264","34.288","35.938","35.534","26.125","38.858","39.423","35.462","33.925","25.288","34.486"
"1702000515","36.087","37.512","36.386","35.257","34.273","35.923","35.526","26.029","38.854","39.415","35.459","33.925","25.295","34.482"
"1702000516","36.076","37.494","36.375","35.260","34.218","35.887","35.523","25.919","38.854","39.423","35.462","33.932","25.284","34.486"
"1702000517","36.062","37.486","36.360","35.246","34.167","35.850","35.508","25.889","38.843","39.408","35.462","33.947","25.273","34.482"
"1702000518","36.062","37.486","36.357","35.253","34.182","35.829","35.526","26.165","38.847","39.411","35.455","33.957","25.273","34.482"
"1702000519","36.040","37.475","36.353","35.275","34.138","35.756","35.497","26.095","38.836","39.404","35.455","33.990","25.265","34.486"
"1702000520","36.025","37.472","36.342","35.282","34.120","35.752","35.493","26.143","38.839","39.401","35.458","33.994","25.258","34.478"
"1702000521","36.018","37.468","36.342","35.286","34.127","35.748","35.482","26.338","38.825","39.393","35.455","34.019","25.291","34.482"
"1702000522","36.021","37.468","36.357","35.296","34.149","35.726","35.482","26.242","38.828","39.393","35.465","34.015","25.291","34.474"
"1702000523","36.025","37.475","36.371","35.311","34.163","35.745","35.490","26.485","38.825","39.382","35.462","34.012","25.309","34.482"
"1702000524","36.018","37.457","36.371","35.307","34.189","35.744","35.478","26.257","38.825","39.386","35.454","34.015","25.313","34.474"
"1702000525","36.025","37.460","36.389","35.311","34.196","35.755","35.475","26.342","38.813","39.375","35.432","33.997","25.324","34.463"
"1702000526","36.040","37.453","36.393","35.307","34.211","35.774","35.479","26.217","38.799","39.371","35.443","33.986","25.368","34.463"
"1702000527","36.032","37.446","36.389","35.293","34.229","35.788","35.471","26.419","38.806","39.363","35.440","33.975","25.375","34.463"
"1702000528","36.014","37.449","36.382","35.278","34.261","35.854","35.471","26.117","38.784","39.352","35.436","33.968","25.401","34.460"
"1702000529","36.007","37.449","36.371","35.285","34.280","35.864","35.460","26.375","38.784","39.345","35.432","33.964","25.405","34.460"
"1702000530","36.017","37.453","36.364","35.285","34.287","35.854","35.467","26.349","38.773","39.341","35.421","33.942","25.404","34.448"
"1702000531","36.014","37.453","36.367","35.296","34.301","35.861","35.478","26.529","38.762","39.327","35.418","33.931","25.386","34.434"
"1702000532","36.014","37.442","36.345","35.263","34.272","35.857","35.449","26.202","38.762","39.330","35.414","33.931","25.382","34.445"
"1702000533","35.999","37.434","36.294","35.267","34.308","35.857","35.445","26.165","38.762","39.312","35.396","33.898","25.364","34.430"
"1702000534","35.999","37.434","36.287","35.278","34.312","35.868","35.449","26.349","38.744","39.305","35.403","33.894","25.360","34.426"
"1702000535","35.999","37.434","36.298","35.270","34.301","35.893","35.456","26.444","38.740","39.305","35.388","33.883","25.356","34.419"
"1702000536","36.010","37.427","36.312","35.263","34.312","35.893","35.467","26.209","38.733","39.297","35.392","33.887","25.360","34.430"
"1702000537","35.999","37.416","36.312","35.263","34.319","35.860","35.456","26.242","38.747","39.301","35.402","33.880","25.404","34.430"
"1702000538","35.988","37.420","36.316","35.277","34.319","35.864","35.456","26.032","38.732","39.301","35.395","33.883","25.422","34.430"
"1702000539","35.966","37.416","36.316","35.281","34.326","35.853","35.463","26.131","38.740","39.286","35.395","33.872","25.455","34.426"
"1702000540","35.966","37.409","36.316","35.285","34.334","35.875","35.463","26.212","38.718","39.282","35.395","33.861","25.474","34.419"
"1702000541","35.959","37.409","36.334","35.285","34.326","35.871","35.463","26.194","38.714","39.275","35.384","33.868","25.485","34.411"
"1702000542","35.962","37.398","36.330","35.270","34.290","35.867","35.478","26.238","38.707","39.268","35.373","33.846","25.488","34.404"
"1702000543","35.973","37.398","36.327","35.252","34.268","35.867","35.470","26.127","38.699","39.260","35.377","33.861","25.492","34.411"
"1702000544","35.980","37.394","36.323","35.241","34.253","35.882","35.452","26.046","38.699","39.249","35.369","33.857","25.506","34.400"
"1702000545","35.962","37.387","36.319","35.215","34.253","35.882","35.430","26.282","38.688","39.246","35.369","33.850","25.488","34.407"
"1702000546","35.958","37.361","36.275","35.175","34.191","35.896","35.419","26.227","38.692","39.249","35.380","33.850","25.477","34.407"
"1702000547","35.944","37.357","36.264","35.160","34.177","35.893","35.423","26.201","38.677","39.227","35.358","33.831","25.455","34.403"
"1702000548","35.933","37.350","36.246","35.149","34.147","35.885","35.437","26.171","38.677","39.238","35.369","33.835","25.444","34.393"
"1702000549","35.925","37.357","36.231","35.142","34.122","35.878","35.445","26.256","38.666","39.220","35.354","33.820","25.414","34.389"
"1702000550","35.911","37.361","36.224","35.149","34.129","35.856","35.448","26.399","38.666","39.216","35.358","33.820","25.392","34.385"
"1702000551","35.911","37.353","36.209","35.131","34.125","35.834","35.437","26.050","38.659","39.212","35.350","33.846","25.377","34.385"
"1702000552","35.907","37.346","36.202","35.113","34.107","35.827","35.437","26.182","38.662","39.220","35.358","33.857","25.370","34.392"
"1702000553","35.903","37.339","36.191","35.080","34.085","35.831","35.430","26.094","38.655","39.209","35.358","33.842","25.370","34.385"
"1702000554","35.903","37.332","36.177","35.065","34.078","35.831","35.412","26.123","38.644","39.198","35.343","33.846","25.333","34.374"
"1702000555","35.925","37.324","36.173","35.054","34.096","35.852","35.404","26.233","38.648","39.201","35.350","33.853","25.318","34.388"
"1702000556","35.940","37.317","36.158","35.018","34.067","35.852","35.397","26.336","38.644","39.197","35.346","33.875","25.303","34.385"
"1702000557","35.929","37.310","36.144","34.989","34.074","35.860","35.390","26.175","38.647","39.197","35.354","33.860","25.311","34.388"
"1702000558","35.907","37.299","36.136","34.971","34.103","35.852","35.360","26.127","38.640","39.194","35.343","33.838","25.310","34.384"
"1702000559","35.903","37.295","36.114","34.963","34.114","35.830","35.353","26.112","38.640","39.194","35.354","33.856","25.325","34.388"
"1702000560","35.899","37.287","36.103","34.963","34.114","35.823","35.364","25.939","38.636","39.186","35.343","33.849","25.322","34.374"
"1702000561","35.874","37.295","36.107","34.956","34.129","35.808","35.375","26.200","38.621","39.164","35.328","33.849","25.332","34.370"
"1702000562","35.874","37.287","36.111","34.967","34.132","35.797","35.367","26.218","38.607","39.164","35.328","33.860","25.321","34.362"
"1702000563","35.899","37.287","36.107","34.967","34.121","35.797","35.356","26.071","38.614","39.157","35.317","33.852","25.317","34.359"
"1702000564","35.888","37.255","36.085","34.926","34.063","35.764","35.338","26.053","38.603","39.150","35.324","33.863","25.314","34.362"
"1702000565","35.884","37.240","36.074","34.923","34.048","35.750","35.338","26.126","38.610","39.168","35.331","33.881","25.339","34.369"
"1702000566","35.885","37.233","36.070","34.916","34.030","35.724","35.338","26.207","38.607","39.157","35.324","33.885","25.354","34.362"
"1702000567","35.881","37.222","36.074","34.923","34.019","35.713","35.342","26.321","38.599","39.146","35.317","33.874","25.339","34.355"
"1702000568","35.870","37.214","36.081","34.926","34.026","35.702","35.345","26.200","38.574","39.127","35.313","33.881","25.325","34.355"
"1702000569","35.881","37.221","36.067","34.926","34.037","35.684","35.331","26.200","38.581","39.124","35.309","33.885","25.332","34.351"
"1702000570","35.877","37.207","36.066","34.937","34.066","35.655","35.312","26.306","38.566","39.116","35.291","33.888","25.350","34.344"
"1702000571","35.884","37.203","36.056","34.941","34.063","35.611","35.305","26.071","38.563","39.105","35.305","33.881","25.365","34.340"
"1702000572","35.873","37.199","36.074","34.944","34.048","35.600","35.301","26.284","38.551","39.094","35.287","33.881","25.379","34.336"
"1702000573","35.895","37.196","36.106","34.984","34.073","35.567","35.287","26.262","38.551","39.105","35.302","33.884","25.387","34.343"
"1702000574","35.913","37.199","36.121","35.002","34.088","35.556","35.286","26.442","38.555","39.102","35.302","33.888","25.387","34.343"
"1702000575","35.909","37.196","36.128","35.013","34.099","35.560","35.283","26.446","38.551","39.090","35.291","33.866","25.383","34.325"
"1702000576","35.909","37.185","36.135","35.028","34.073","35.567","35.283","26.093","38.537","39.083","35.280","33.851","25.368","34.336"
"1702000577","35.895","37.174","36.128","35.028","34.051","35.574","35.286","26.107","38.526","39.076","35.280","33.844","25.376","34.325"
"1702000578","35.902","37.170","36.117","35.031","34.026","35.556","35.279","25.923","38.529","39.079","35.272","33.829","25.368","34.321"
"1702000579","35.891","37.144","36.106","35.031","34.004","35.538","35.268","26.074","38.515","39.061","35.276","33.840","25.357","34.321"
"1702000580","35.895","37.148","36.113","35.050","33.986","35.530","35.257","25.732","38.518","39.065","35.276","33.855","25.346","34.321"
"1702000581","35.887","37.152","36.121","35.060","33.978","35.512","35.257","26.056","38.518","39.065","35.279","33.866","25.353","34.328"
"1702000582","35.873","37.155","36.124","35.075","33.971","35.458","35.257","26.173","38.507","39.054","35.268","33.865","25.327","34.321"
"1702000583","35.858","37.159","36.128","35.086","33.964","35.432","35.261","26.438","38.500","39.046","35.264","33.862","25.327","34.317"
"1702000584","35.855","37.148","36.120","35.097","33.949","35.395","35.253","26.394","38.496","39.046","35.264","33.854","25.309","34.306"
"1702000585","35.854","37.151","36.120","35.100","33.971","35.414","35.253","26.552","38.503","39.046","35.272","33.873","25.294","34.306"
"1702000586","35.847","37.155","36.113","35.100","33.982","35.432","35.239","26.416","38.492","39.035","35.257","33.876","25.264","34.306"
"1702000587","35.843","37.140","36.098","35.100","33.967","35.439","35.228","26.320","38.492","39.035","35.253","33.873","25.246","34.303"
"1702000588","35.836","37.126","36.095","35.104","33.971","35.442","35.228","26.224","38.485","39.020","35.250","33.865","25.246","34.306"
"1702000589","35.814","37.126","36.080","35.093","33.967","35.442","35.220","26.291","38.488","39.028","35.257","33.869","25.216","34.306"
"1702000590","35.825","37.140","36.084","35.104","33.974","35.453","35.228","26.445","38.481","39.017","35.257","33.876","25.216","34.306"
"1702000591","35.810","37.129","36.065","35.093","33.978","35.471","35.216","26.294","38.470","39.009","35.253","33.879","25.220","34.295"
"1702000592","35.810","37.129","36.076","35.103","33.981","35.479","35.216","26.360","38.466","39.009","35.249","33.872","25.220","34.298"
"1702000593","35.814","37.129","36.069","35.125","33.978","35.464","35.213","26.324","38.452","38.991","35.242","33.850","25.220","34.287"
"1702000594","35.817","37.118","36.072","35.125","33.967","35.457","35.216","26.397","38.448","38.991","35.238","33.839","25.223","34.295"
"1702000595","35.803","37.111","36.065","35.129","33.981","35.439","35.209","26.221","38.452","38.983","35.235","33.839","25.227","34.295"
"1702000596","35.803","37.111","36.062","35.136","33.992","35.424","35.205","26.209","38.444","38.980","35.235","33.839","25.220","34.280"
"1702000597","35.803","37.107","36.058","35.136","34.003","35.424","35.194","25.930","38.437","38.972","35.234","33.839","25.219","34.280"
"1702000598","35.810","37.114","36.069","35.147","34.010","35.417","35.202","26.298","38.433","38.972","35.223","33.846","25.234","34.276"
"1702000599","35.788","37.107","36.065","35.151","34.028","35.424","35.194","26.452","38.429","38.958","35.216","33.835","25.241","34.280"
"1702000600","35.770","37.107","36.054","35.161","34.039","35.398","35.201","26.194","38.426","38.957","35.219","33.820","25.245","34.269"
"1702000601","35.766","37.114","36.069","35.161","34.043","35.380","35.209","26.220","38.415","38.954","35.216","33.809","25.245","34.276"
"1702000602","35.755","37.110","36.058","35.161","34.032","35.343","35.190","26.143","38.418","38.954","35.212","33.809","25.256","34.265"
"1702000603","35.748","37.103","36.068","35.165","34.039","35.358","35.198","26.312","38.400","38.932","35.201","33.802","25.252","34.254"
"1702000604","35.755","37.110","36.072","35.168","34.054","35.380","35.179","26.161","38.392","38.928","35.194","33.813","25.281","34.250"
"1702000605","35.748","37.114","36.076","35.176","34.050","35.394","35.194","26.345","38.389","38.928","35.201","33.824","25.307","34.250"
"1702000606","35.748","37.114","36.076","35.179","34.028","35.398","35.183","26.260","38.389","38.924","35.197","33.820","25.300","34.243"
"1702000607","35.744","37.106","36.054","35.172","34.035","35.383","35.179","26.109","38.374","38.906","35.186","33.813","25.314","34.246"
"1702000608","35.744","37.106","36.054","35.172","34.028","35.347","35.172","26.146","38.363","38.906","35.183","33.798","25.311","34.243"
"1702000609","35.758","37.099","36.068","35.176","34.006","35.318","35.165","26.087","38.363","38.895","35.179","33.805","25.296","34.239"
"1702000610","35.744","37.084","36.064","35.175","33.980","35.336","35.154","26.102","38.363","38.899","35.182","33.812","25.329","34.250"
"1702000611","35.736","37.081","36.072","35.157","33.980","35.332","35.139","26.058","38.363","38.895","35.179","33.816","25.340","34.242"
"1702000612","35.715","37.077","36.064","35.157","33.984","35.314","35.132","25.888","38.366","38.898","35.189","33.812","25.354","34.246"
"1702000613","35.693","37.066","36.061","35.146","34.017","35.328","35.132","26.091","38.363","38.895","35.182","33.801","25.347","34.250"
"1702000614","35.703","37.070","36.060","35.139","34.035","35.339","35.142","25.932","38.359","38.884","35.182","33.783","25.336","34.242"
"1702000615","35.707","37.066","36.046","35.153","33.987","35.332","35.135","26.149","38.344","38.880","35.178","33.790","25.351","34.242"
"1702000616","35.693","37.066","36.053","35.146","33.940","35.350","35.131","26.238","38.348","38.876","35.175","33.776","25.354","34.238"
"1702000617","35.689","37.059","36.050","35.091","33.893","35.339","35.139","26.245","38.344","38.873","35.178","33.761","25.343","34.231"
"1702000618","35.689","37.048","36.031","35.029","33.907","35.361","35.124","25.943","38.337","38.865","35.171","33.761","25.339","34.235"
"1702000619","35.685","37.037","35.987","35.022","33.904","35.394","35.128","26.160","38.333","38.861","35.178","33.757","25.343","34.234"
"1702000620","35.659","37.044","35.958","34.982","33.911","35.401","35.128","26.053","38.330","38.865","35.167","33.746","25.350","34.227"
"1702000621","35.649","37.033","35.944","34.953","33.914","35.412","35.142","26.109","38.337","38.854","35.178","33.739","25.361","34.227"
"1702000622","35.630","37.029","35.947","34.931","33.900","35.426","35.149","26.182","38.322","38.850","35.160","33.728","25.346","34.227"
"1702000623","35.623","37.036","35.951","34.938","33.878","35.441","35.149","26.101","38.315","38.839","35.156","33.717","25.339","34.231"
"1702000624","35.616","37.029","35.969","34.927","33.830","35.444","35.149","26.087","38.304","38.832","35.156","33.709","25.350","34.212"
"1702000625","35.608","37.015","35.962","34.909","33.819","35.459","35.164","26.164","38.300","38.832","35.152","33.702","25.350","34.220"
"1702000626","35.612","37.022","35.947","34.898","33.823","35.444","35.167","26.049","38.296","38.825","35.145","33.676","25.368","34.208"
"1702000627","35.601","36.996","35.925","34.858","33.812","35.382","35.167","26.116","38.300","38.817","35.148","33.676","25.379","34.212"
"1702000628","35.615","37.003","35.914","34.825","33.794","35.408","35.164","26.193","38.285","38.817","35.152","33.680","25.361","34.208"
"1702000629","35.597","37.007","35.907","34.832","33.790","35.418","35.178","26.336","38.285","38.810","35.137","33.691","25.364","34.212"
"1702000630","35.579","36.996","35.903","34.832","33.808","35.433","35.167","26.263","38.281","38.806","35.141","33.705","25.364","34.204"
"1702000631","35.597","37.000","35.918","34.832","33.819","35.444","35.182","26.163","38.274","38.799","35.130","33.698","25.346","34.197"
"1702000632","35.590","36.992","35.888","34.817","33.826","35.462","35.185","26.476","38.267","38.791","35.126","33.705","25.335","34.193"
"1702000633","35.597","36.992","35.867","34.817","33.830","35.459","35.167","26.288","38.252","38.777","35.115","33.687","25.338","34.186"
"1702000634","35.590","36.992","35.855","34.813","33.833","35.469","35.171","26.152","38.248","38.769","35.111","33.683","25.335","34.190"
"1702000635","35.582","36.989","35.830","34.795","33.812","35.469","35.167","26.185","38.241","38.769","35.104","33.661","25.320","34.190"
"1702000636","35.582","36.970","35.833","34.781","33.804","35.455","35.159","26.178","38.241","38.769","35.111","33.647","25.283","34.182"
"1702000637","35.578","36.974","35.837","34.773","33.811","35.440","35.156","26.100","38.241","38.762","35.108","33.647","25.264","34.171"
"1702000638","35.593","36.967","35.826","34.744","33.800","35.425","35.159","26.100","38.223","38.754","35.104","33.639","25.231","34.175"
"1702000639","35.586","36.959","35.822","34.744","33.775","35.407","35.148","26.207","38.233","38.754","35.100","33.636","25.209","34.171"
"1702000640","35.564","36.945","35.801","34.729","33.771","35.411","35.137","26.133","38.211","38.740","35.089","33.632","25.205","34.164"
"1702000641","35.531","36.945","35.808","34.715","33.786","35.422","35.134","26.292","38.211","38.740","35.093","33.625","25.194","34.164"
"1702000642","35.513","36.937","35.804","34.722","33.789","35.367","35.130","26.148","38.208","38.732","35.093","33.617","25.190","34.164"
"1702000643","35.513","36.933","35.793","34.747","33.811","35.349","35.115","26.126","38.197","38.721","35.085","33.635","25.198","34.164"
"1702000644","35.523","36.933","35.811","34.751","33.833","35.338","35.119","26.144","38.204","38.721","35.092","33.657","25.201","34.160"
"1702000645","35.541","36.908","35.829","34.740","33.756","35.283","35.093","26.162","38.197","38.728","35.096","33.682","25.198","34.160"
"1702000646","35.541","36.890","35.815","34.769","33.731","35.283","35.075","26.151","38.197","38.721","35.081","33.679","25.190","34.156"
