,Channel 1 - Internal Ambient Last (C),Channel 2 - External Ambient Last (C),Channel 3 - Jetson TX2 Processor Last (C),Channel 4 - Jetson Heat Sink Last (C),Channel 5 - Touch Panel Board Last (C),Channel 6 - Aluminum Panel Last (C),Channel 7 - Audio Driver Last (C),Channel 8 - External Touch Screen Last (C)
0:30:11,43.54,24.6,65.58,51.72,61.03,48.77,48.36,39.58
0:30:12,43.56,24.61,65.58,51.75,61.04,48.78,48.37,39.54
0:30:13,43.56,24.61,65.59,51.76,61.04,48.77,48.37,39.54
0:30:14,43.55,24.61,65.59,51.79,61.04,48.78,48.36,39.51
0:30:15,43.59,24.61,65.59,51.8,61.04,48.79,48.36,39.51
0:30:16,43.58,24.62,65.6,51.81,61.05,48.8,48.38,39.51
0:30:17,43.58,24.63,65.61,51.82,61.05,48.8,48.38,39.5
0:30:18,43.59,24.63,65.62,51.83,61.08,48.81,48.41,39.51
0:30:19,43.61,24.67,65.63,51.83,61.07,48.81,48.41,39.5
0:30:20,43.6,24.67,65.63,51.87,61.08,48.82,48.42,39.5
0:30:21,43.62,24.68,65.63,51.89,61.1,48.83,48.44,39.51
0:30:22,43.61,24.7,65.66,51.9,61.11,48.83,48.45,39.52
0:30:23,43.6,24.69,65.66,51.91,61.12,48.82,48.45,39.52
0:30:24,43.61,24.69,65.67,51.91,61.1,48.84,48.47,39.53
0:30:25,43.6,24.67,65.68,51.91,61.11,48.85,48.47,39.52
0:30:26,43.6,24.66,65.7,51.91,61.11,48.86,48.47,39.53
0:30:27,43.61,24.65,65.67,51.92,61.13,48.86,48.48,39.53
0:30:28,43.64,24.65,65.59,51.92,61.12,48.87,48.48,39.55
0:30:29,43.64,24.64,65.48,51.93,61.12,48.88,48.5,39.55
0:30:30,43.66,24.64,65.35,51.93,61.12,48.88,48.5,39.56
0:30:31,43.67,24.61,65.2,51.93,61.12,48.89,48.51,39.56
0:30:32,43.68,24.6,65.04,51.91,61.12,48.89,48.52,39.57
0:30:33,43.7,24.6,64.88,51.91,61.13,48.9,48.53,39.56
0:30:34,43.69,24.58,64.71,51.88,61.13,48.91,48.53,39.57
0:30:35,43.66,24.61,64.54,51.86,61.14,48.92,48.54,39.59
0:30:36,43.7,24.6,64.24,51.82,61.14,48.94,48.55,39.61
0:30:37,43.67,24.6,64.09,51.79,61.14,48.93,48.55,39.62
0:30:38,43.69,24.62,63.93,51.76,61.15,48.93,48.56,39.63
0:30:39,43.69,24.62,63.76,51.73,61.15,48.94,48.56,39.64
0:30:40,43.71,24.61,63.58,51.7,61.15,48.93,48.57,39.65
0:30:41,43.72,24.62,63.39,51.65,61.15,48.93,48.56,39.65
0:30:42,43.71,24.63,63.2,51.62,61.15,48.94,48.57,39.68
0:30:43,43.7,24.64,63.02,51.59,61.16,48.94,48.57,39.68
0:30:44,43.72,24.64,62.84,51.54,61.18,48.95,48.59,39.71
0:30:45,43.68,24.64,62.47,51.43,61.18,48.96,48.6,39.71
0:30:46,43.69,24.65,62.28,51.4,61.19,48.96,48.6,39.72
0:30:47,43.68,24.66,62.1,51.36,61.2,48.96,48.59,39.74
0:30:48,43.64,24.65,61.91,51.31,61.2,48.95,48.59,39.75
0:30:49,43.66,24.67,61.74,51.27,61.24,48.95,48.6,39.75
0:30:50,43.64,24.67,61.57,51.23,61.25,48.9,48.62,39.77
0:30:51,43.62,24.69,61.42,51.2,61.27,48.9,48.62,39.79
0:30:52,43.62,24.69,61.25,51.15,61.29,48.85,48.63,39.79
0:30:53,43.58,24.7,61.11,51.09,61.29,48.82,48.63,39.79
0:30:54,43.53,24.7,60.8,51.01,61.31,48.74,48.64,39.79
0:30:55,43.51,24.71,60.66,50.97,61.31,48.73,48.65,39.8
0:30:56,43.53,24.72,60.51,50.93,61.34,48.72,48.66,39.82
0:30:57,43.51,24.74,60.37,50.86,61.34,48.71,48.67,39.82
0:30:58,43.51,24.75,60.23,50.8,61.35,48.67,48.67,39.82
0:30:59,43.46,24.74,60.1,50.76,61.37,48.68,48.68,39.83
0:31:00,43.44,24.73,59.96,50.74,61.38,48.65,48.69,39.84
0:31:01,43.45,24.71,59.84,50.69,61.39,48.65,48.7,39.84
0:31:02,43.46,24.7,59.71,50.65,61.39,48.63,48.7,39.84
0:31:03,43.4,24.71,59.44,50.61,61.4,48.6,48.71,39.84
0:31:04,43.4,24.71,59.31,50.56,61.41,48.59,48.72,39.82
0:31:05,43.42,24.72,59.19,50.52,61.41,48.58,48.74,39.82
0:31:06,43.4,24.72,59.07,50.49,61.42,48.59,48.74,39.82
0:31:07,43.36,24.72,58.95,50.47,61.44,48.58,48.75,39.82
0:31:08,43.37,24.72,58.82,50.42,61.44,48.59,48.76,39.83
0:31:09,43.37,24.73,58.71,50.36,61.44,48.6,48.75,39.8
0:31:10,43.38,24.73,58.59,50.3,61.45,48.61,48.77,39.83
0:31:11,43.36,24.74,58.48,50.25,61.45,48.62,48.76,39.81
0:31:12,43.35,24.77,58.26,50.17,61.47,48.65,48.78,39.88
0:31:13,43.34,24.77,58.15,50.12,61.48,48.67,48.8,39.88
0:31:14,43.35,24.79,58.07,50.07,61.49,48.67,48.81,39.53
0:31:15,43.35,24.79,57.98,50.04,61.5,48.66,48.82,39.35
0:31:16,43.37,24.8,57.9,50,61.53,48.64,48.82,39.45
0:31:17,43.38,24.83,57.82,49.96,61.54,48.64,48.83,39.55
0:31:18,43.36,24.82,57.73,49.92,61.54,48.63,48.85,39.61
0:31:19,43.35,24.82,57.65,49.89,61.55,48.63,48.85,39.68
0:31:20,43.36,24.81,57.56,49.86,61.57,48.65,48.85,39.7
0:31:21,43.34,24.8,57.4,49.77,61.58,48.67,48.85,39.68
0:31:22,43.33,24.8,57.32,49.72,61.6,48.66,48.87,39.7
0:31:23,43.34,24.81,57.24,49.69,61.63,48.67,48.88,39.71
0:31:24,43.37,24.81,57.15,49.65,61.61,48.64,48.88,39.72
0:31:25,43.34,24.79,57.06,49.6,61.64,48.61,48.88,39.72
0:31:26,43.31,24.78,56.98,49.54,61.64,48.61,48.89,39.74
0:31:27,43.32,24.77,56.91,49.49,61.65,48.62,48.9,39.74
0:31:28,43.31,24.76,56.84,49.44,61.67,48.62,48.91,39.77
0:31:29,43.32,24.75,56.77,49.41,61.69,48.61,48.92,39.76
0:31:30,43.31,24.73,56.61,49.35,61.7,48.55,48.93,39.78
0:31:31,43.33,24.73,56.53,49.32,61.71,48.56,48.93,39.78
0:31:32,43.33,24.72,56.44,49.3,61.71,48.58,48.93,39.78
0:31:33,43.32,24.72,56.36,49.27,61.72,48.57,48.94,39.8
0:31:34,43.31,24.72,56.27,49.25,61.72,48.55,48.95,39.82
0:31:35,43.32,24.74,56.19,49.22,61.73,48.55,48.96,39.82
0:31:36,43.3,24.74,56.1,49.19,61.74,48.52,48.95,39.83
0:31:37,43.3,24.74,56.02,49.14,61.74,48.52,48.97,39.85
0:31:38,43.28,24.75,55.94,49.09,61.76,48.55,48.97,39.86
0:31:39,43.29,24.77,55.77,49.01,61.77,48.56,48.98,39.89
0:31:40,43.29,24.78,55.69,48.97,61.78,48.55,48.99,39.9
0:31:41,43.29,24.82,55.62,48.95,61.79,48.53,48.99,39.92
0:31:42,43.26,24.82,55.53,48.91,61.78,48.54,49,39.93
0:31:43,43.25,24.83,55.45,48.87,61.78,48.55,49,39.93
0:31:44,43.27,24.83,55.37,48.85,61.78,48.56,49,39.95
0:31:45,43.25,24.84,55.29,48.82,61.78,48.52,49.02,39.96
0:31:46,43.28,24.85,55.21,48.79,61.8,48.51,49.01,39.94
0:31:47,43.28,24.85,55.13,48.74,61.8,48.52,49.02,39.96
0:31:48,43.26,24.87,54.99,48.66,61.8,48.55,49.02,39.99
0:31:49,43.23,24.87,54.91,48.61,61.81,48.56,49.03,39.99
0:31:50,43.24,24.87,54.83,48.57,61.8,48.57,49.04,40
0:31:51,43.23,24.87,54.78,48.54,61.82,48.6,49.06,39.97
0:31:52,43.22,24.86,54.71,48.49,61.83,48.6,49.05,39.97
0:31:53,43.23,24.86,54.63,48.45,61.83,48.62,49.05,39.98
0:31:54,43.23,24.88,54.56,48.42,61.84,48.61,49.07,39.99
0:31:55,43.24,24.86,54.5,48.37,61.84,48.62,49.06,39.98
0:31:56,43.21,24.84,54.43,48.34,61.85,48.57,49.08,39.98
0:31:57,43.23,24.85,54.3,48.26,61.87,48.53,49.09,40.01
0:31:58,43.22,24.84,54.23,48.24,61.88,48.49,49.1,40.01
0:31:59,43.23,24.82,54.17,48.2,61.88,48.5,49.1,40
0:32:00,43.22,24.81,54.1,48.16,61.88,48.51,49.1,40
0:32:01,43.21,24.79,54.04,48.11,61.88,48.52,49.1,40.01
0:32:02,43.19,24.78,53.96,48.07,61.88,48.52,49.11,40.01
0:32:03,43.19,24.77,53.9,48.04,61.89,48.54,49.12,40.01
0:32:04,43.19,24.77,53.83,47.99,61.89,48.52,49.12,40.01
0:32:05,43.17,24.77,53.78,47.97,61.9,48.51,49.13,40.03
0:32:06,43.17,24.78,53.66,47.9,61.91,48.51,49.15,40.05
0:32:07,43.17,24.78,53.6,47.88,61.93,48.47,49.15,40.06
0:32:08,43.18,24.77,53.54,47.85,61.93,48.49,49.14,40.06
0:32:09,43.18,24.77,53.48,47.81,61.94,48.47,49.14,40.07
0:32:10,43.17,24.76,53.41,47.77,61.93,48.49,49.15,40.07
0:32:11,43.16,24.76,53.35,47.74,61.94,48.5,49.16,40.07
0:32:12,43.14,24.76,53.29,47.71,61.93,48.5,49.15,40.07
0:32:13,43.14,24.75,53.22,47.67,61.93,48.5,49.15,40.08
0:32:14,43.11,24.75,53.18,47.66,61.93,48.51,49.16,40.11
0:32:15,43.12,24.77,53.06,47.59,61.95,48.53,49.16,40.13
0:32:16,43.11,24.75,53.01,47.55,61.94,48.55,49.16,40.13
0:32:17,43.1,24.76,52.95,47.52,61.95,48.55,49.18,40.14
0:32:18,43.1,24.77,52.91,47.5,61.97,48.55,49.18,40.13
0:32:19,43.09,24.77,52.86,47.47,61.97,48.58,49.19,40.14
0:32:20,43.09,24.77,52.81,47.44,61.99,48.59,49.2,40.16
0:32:21,43.09,24.77,52.75,47.41,61.98,48.57,49.19,40.13
0:32:22,43.1,24.79,52.69,47.37,61.96,48.58,49.19,40.13
0:32:23,43.09,24.8,52.64,47.33,61.98,48.59,49.19,40.13
0:32:24,43.13,24.82,52.55,47.3,62,48.62,49.21,40.15
0:32:25,43.1,24.82,52.5,47.27,62.01,48.63,49.22,40.16
0:32:26,43.07,24.82,52.45,47.22,62.05,48.66,49.22,40.15
0:32:27,43.02,24.83,52.4,47.21,62.06,48.66,49.23,40.15
0:32:28,43.02,24.83,52.36,47.19,62.06,48.66,49.24,40.15
0:32:29,43.01,24.83,52.32,47.17,62.08,48.66,49.24,40.15
0:32:30,42.99,24.83,52.28,47.15,62.08,48.66,49.24,40.15
0:32:31,43.01,24.82,52.25,47.15,62.13,48.66,49.26,40.16
0:32:32,43.03,24.82,52.22,47.12,62.15,48.67,49.26,40.16
0:32:33,43.05,24.8,52.14,47.07,62.15,48.63,49.27,40.15
0:32:34,43.03,24.79,52.1,47.05,62.18,48.64,49.27,40.15
0:32:35,43.04,24.79,52.07,47.04,62.19,48.63,49.28,40.14
0:32:36,43,24.77,52.04,47.02,62.2,48.63,49.29,40.12
0:32:37,42.99,24.77,51.99,47.01,62.23,48.64,49.29,40.11
0:32:38,42.98,24.78,51.97,46.99,62.26,48.65,49.3,40.11
0:32:39,42.98,24.76,51.93,46.97,62.26,48.66,49.3,40.11
0:32:40,42.97,24.76,51.9,46.96,62.27,48.65,49.3,40.09
0:32:41,43.01,24.75,51.87,46.96,62.27,48.65,49.31,40.11
0:32:42,43.01,24.75,51.81,46.92,62.29,48.62,49.32,40.07
0:32:43,43.04,24.76,51.78,46.9,62.3,48.6,49.32,40.05
0:32:44,43.04,24.76,51.75,46.89,62.33,48.56,49.33,40.04
0:32:45,43.01,24.76,51.72,46.87,62.36,48.53,49.34,40.04
0:32:46,43.01,24.77,51.69,46.85,62.35,48.48,49.34,40.03
0:32:47,43.02,24.76,51.66,46.82,62.36,48.43,49.34,40.03
0:32:48,43.01,24.75,51.64,46.82,62.38,48.4,49.35,40.03
0:32:49,43.01,24.76,51.61,46.81,62.37,48.41,49.36,40.02
0:32:50,43.01,24.77,51.59,46.81,62.41,48.44,49.39,40.03
0:32:51,42.99,24.77,51.55,46.79,62.43,48.45,49.39,40.03
0:32:52,43,24.77,51.52,46.79,62.44,48.42,49.39,40.03
0:32:53,43,24.76,51.48,46.77,62.44,48.42,49.4,40.03
0:32:54,43,24.76,51.46,46.78,62.45,48.41,49.41,40.04
0:32:55,43.02,24.74,51.43,46.76,62.46,48.41,49.41,40.05
0:32:56,43.01,24.72,51.42,46.75,62.49,48.39,49.43,40.06
0:32:57,43.03,24.71,51.39,46.74,62.49,48.38,49.44,40.06
0:32:58,43.06,24.73,51.37,46.73,62.49,48.38,49.44,40.08
0:32:59,43.07,24.71,51.35,46.72,62.5,48.39,49.45,40.09
0:33:00,43.04,24.7,51.28,46.69,62.5,48.33,49.45,40.1
0:33:01,43.05,24.69,51.26,46.67,62.51,48.34,49.45,40.12
0:33:02,43.02,24.66,51.24,46.65,62.53,48.33,49.47,40.11
0:33:03,43.04,24.66,51.22,46.65,62.55,48.31,49.48,40.11
0:33:04,43.04,24.67,51.19,46.64,62.55,48.29,49.48,40.11
0:33:05,43.05,24.68,51.17,46.64,62.54,48.3,49.48,40.12
0:33:06,43.05,24.66,51.15,46.63,62.55,48.3,49.48,40.13
0:33:07,43.05,24.68,51.13,46.61,62.55,48.31,49.49,40.13
0:33:08,43.05,24.67,51.11,46.61,62.57,48.32,49.5,40.11
0:33:09,43.04,24.67,51.05,46.6,62.6,48.24,49.51,40.13
0:33:10,43.05,24.67,51.03,46.58,62.6,48.23,49.52,40.13
0:33:11,43.04,24.67,51.02,46.58,62.61,48.22,49.52,40.14
0:33:12,43.03,24.67,50.99,46.57,62.61,48.25,49.53,40.13
0:33:13,43.03,24.66,50.97,46.56,62.6,48.23,49.53,40.15
0:33:14,43.04,24.67,50.95,46.57,62.61,48.22,49.54,40.17
0:33:15,43.05,24.67,50.93,46.54,62.63,48.2,49.55,40.2
0:33:16,43.03,24.69,50.89,46.53,62.61,48.22,49.54,40.17
0:33:17,43.03,24.69,50.89,46.53,62.61,48.27,49.56,40.19
0:33:18,43.04,24.69,50.84,46.49,62.61,48.27,49.56,40.17
0:33:19,43.03,24.71,50.83,46.48,62.61,48.28,49.57,40.19
0:33:20,43.03,24.71,50.8,46.46,62.6,48.28,49.58,40.22
0:33:21,43.03,24.71,50.78,46.46,62.61,48.29,49.57,40.21
0:33:22,43.04,24.71,50.75,46.45,62.6,48.29,49.59,40.22
0:33:23,43.04,24.71,50.74,46.45,62.62,48.29,49.59,40.21
0:33:24,43.04,24.69,50.73,46.44,62.62,48.3,49.59,40.22
0:33:25,43.04,24.69,50.7,46.43,62.64,48.33,49.6,40.22
0:33:26,43.04,24.69,50.69,46.42,62.66,48.33,49.61,40.19
0:33:27,43.05,24.68,50.64,46.4,62.67,48.31,49.62,40.2
0:33:28,43.03,24.69,50.63,46.39,62.66,48.32,49.61,40.22
0:33:29,43.02,24.68,50.61,46.39,62.68,48.31,49.63,40.22
0:33:30,43.02,24.67,50.58,46.38,62.68,48.29,49.63,40.22
0:33:31,43.03,24.68,50.58,46.36,62.66,48.28,49.64,40.21
0:33:32,43.03,24.69,50.55,46.35,62.66,48.31,49.63,40.21
0:33:33,43.03,24.69,50.53,46.35,62.68,48.33,49.64,40.21
0:33:34,43.02,24.73,50.52,46.34,62.7,48.34,49.65,40.23
0:33:35,43,24.7,50.5,46.32,62.72,48.31,49.65,40.21
0:33:36,43.01,24.69,50.46,46.29,62.69,48.3,49.65,40.2
0:33:37,43,24.68,50.44,46.28,62.72,48.31,49.66,40.2
0:33:38,43,24.69,50.42,46.27,62.74,48.34,49.67,40.24
0:33:39,42.99,24.69,50.41,46.25,62.76,48.35,49.67,40.24
0:33:40,42.99,24.69,50.39,46.24,62.76,48.34,49.69,40.26
0:33:41,42.99,24.71,50.37,46.23,62.76,48.34,49.69,40.28
0:33:42,43,24.71,50.35,46.22,62.75,48.33,49.68,40.27
0:33:43,43,24.7,50.33,46.19,62.75,48.33,49.69,40.28
0:33:44,43,24.7,50.31,46.19,62.74,48.34,49.69,40.31
0:33:45,42.98,24.7,50.28,46.17,62.75,48.29,49.7,40.32
0:33:46,43,24.7,50.26,46.16,62.76,48.32,49.71,40.33
0:33:47,43.01,24.71,50.24,46.15,62.75,48.31,49.71,40.34
0:33:48,42.99,24.7,50.22,46.13,62.73,48.27,49.71,40.35
0:33:49,43,24.71,50.2,46.11,62.74,48.25,49.71,40.35
0:33:50,42.98,24.71,50.18,46.1,62.74,48.25,49.71,40.36
0:33:51,42.99,24.72,50.16,46.08,62.73,48.27,49.72,40.37
0:33:52,42.98,24.72,50.15,46.06,62.73,48.27,49.71,40.37
0:33:53,42.97,24.7,50.13,46.05,62.78,48.28,49.72,40.37
0:33:54,43.01,24.73,50.1,46.03,62.78,48.27,49.73,40.39
0:33:55,42.99,24.73,50.09,46.01,62.77,48.27,49.74,40.38
0:33:56,42.99,24.75,50.07,46,62.76,48.29,49.73,40.38
0:33:57,43.01,24.74,50.05,45.98,62.77,48.29,49.73,40.37
0:33:58,43.01,24.73,50.02,45.97,62.77,48.29,49.74,40.38
0:33:59,43.02,24.74,50.01,45.97,62.78,48.31,49.75,40.39
0:34:00,43.01,24.73,50,45.97,62.78,48.32,49.75,40.39
0:34:01,43,24.74,49.98,45.96,62.78,48.33,49.76,40.39
0:34:02,43,24.76,49.97,45.97,62.79,48.34,49.78,40.41
0:34:03,43.02,24.76,49.94,45.96,62.81,48.36,49.78,40.41
0:34:04,43.05,24.78,49.93,45.95,62.8,48.37,49.79,40.43
0:34:05,43.05,24.78,49.93,45.95,62.82,48.38,49.79,40.43
0:34:06,43.05,24.78,49.91,45.94,62.82,48.4,49.8,40.44
0:34:07,43.06,24.78,49.89,45.93,62.81,48.4,49.8,40.44
0:34:08,43.06,24.78,49.87,45.91,62.82,48.39,49.81,40.44
0:34:09,43.04,24.78,49.86,45.89,62.81,48.39,49.8,40.44
0:34:10,43.04,24.78,49.85,45.89,62.8,48.39,49.81,40.43
0:34:11,43.07,24.79,49.84,45.88,62.8,48.4,49.81,40.43
0:34:12,43.06,24.79,49.81,45.86,62.8,48.39,49.83,40.43
0:34:13,43.02,24.78,49.79,45.84,62.8,48.38,49.84,40.44
0:34:14,43.03,24.79,49.78,45.84,62.8,48.39,49.84,40.44
0:34:15,43.02,24.79,49.76,45.83,62.8,48.37,49.85,40.45
0:34:16,43.02,24.79,49.75,45.82,62.79,48.36,49.85,40.46
0:34:17,43,24.78,49.73,45.8,62.79,48.38,49.85,40.42
0:34:18,43.03,24.78,49.72,45.79,62.8,48.38,49.85,40.44
0:34:19,43.01,24.78,49.7,45.79,62.81,48.39,49.86,40.44
0:34:20,43.01,24.78,49.69,45.78,62.82,48.39,49.87,40.45
0:34:21,42.98,24.77,49.66,45.75,62.82,48.39,49.87,40.49
0:34:22,42.98,24.76,49.65,45.74,62.82,48.37,49.86,40.47
0:34:23,42.99,24.81,49.64,45.73,62.83,48.34,49.87,40.47
0:34:24,43,24.79,49.63,45.72,62.83,48.29,49.88,40.45
0:34:25,42.98,24.78,49.62,45.72,62.84,48.29,49.89,40.45
0:34:26,42.99,24.8,49.6,45.71,62.84,48.27,49.89,40.45
0:34:27,42.99,24.8,49.59,45.69,62.83,48.27,49.9,40.44
0:34:28,42.98,24.77,49.57,45.68,62.85,48.28,49.9,40.45
0:34:29,42.97,24.77,49.57,45.69,62.85,48.28,49.9,40.47
0:34:30,42.95,24.74,49.55,45.66,62.89,48.25,49.9,40.47
0:34:31,42.96,24.72,49.52,45.65,62.9,48.24,49.91,40.49
0:34:32,42.94,24.71,49.52,45.65,62.89,48.26,49.92,40.5
0:34:33,42.94,24.72,49.5,45.65,62.9,48.27,49.93,40.51
0:34:34,42.95,24.7,49.49,45.65,62.91,48.27,49.92,40.5
0:34:35,42.96,24.7,49.48,45.64,62.9,48.27,49.92,40.51
0:34:36,42.96,24.69,49.47,45.64,62.92,48.3,49.94,40.5
0:34:37,42.97,24.71,49.47,45.65,62.93,48.26,49.94,40.5
0:34:38,42.96,24.72,49.46,45.65,62.94,48.28,49.95,40.5
0:34:39,42.96,24.73,49.43,45.64,62.92,48.29,49.95,40.49
0:34:40,42.95,24.73,49.41,45.63,62.92,48.29,49.96,40.5
0:34:41,42.94,24.76,49.39,45.62,62.92,48.3,49.96,40.52
0:34:42,42.94,24.76,49.39,45.62,62.92,48.3,49.97,40.52
0:34:43,42.93,24.76,49.38,45.62,62.92,48.31,49.97,40.53
0:34:44,42.93,24.77,49.38,45.62,62.93,48.29,49.98,40.51
0:34:45,42.92,24.78,49.37,45.61,62.92,48.26,49.97,40.51
0:34:46,42.92,24.78,49.35,45.59,62.92,48.26,49.98,40.51
0:34:47,42.92,24.79,49.34,45.6,62.92,48.26,49.97,40.5
0:34:48,42.9,24.78,49.31,45.58,62.92,48.28,49.98,40.52
0:34:49,42.9,24.79,49.3,45.59,62.95,48.3,49.98,40.53
0:34:50,42.88,24.77,49.28,45.56,62.94,48.29,49.99,40.49
0:34:51,42.9,24.77,49.27,45.55,62.94,48.3,49.99,40.5
0:34:52,42.88,24.76,49.26,45.55,62.94,48.31,49.99,40.51
0:34:53,42.88,24.76,49.26,45.54,62.94,48.25,50,40.49
0:34:54,42.89,24.76,49.25,45.54,62.95,48.25,50,40.48
0:34:55,42.89,24.75,49.24,45.53,62.97,48.22,50.01,40.48
0:34:56,42.89,24.74,49.22,45.52,62.97,48.22,50.01,40.47
0:34:57,42.9,24.72,49.19,45.51,62.97,48.25,50.01,40.49
0:34:58,42.9,24.72,49.19,45.5,63,48.25,50.01,40.48
0:34:59,42.89,24.72,49.17,45.47,63,48.27,50.02,40.47
0:35:00,42.88,24.72,49.16,45.47,63.01,48.25,50.02,40.47
0:35:01,42.89,24.72,49.16,45.47,63.02,48.23,50.03,40.48
0:35:02,42.88,24.73,49.14,45.45,63,48.2,50.02,40.47
0:35:03,42.87,24.72,49.13,45.44,63.01,48.22,50.03,40.5
0:35:04,42.86,24.72,49.12,45.44,63,48.22,50.03,40.49
0:35:05,42.88,24.71,49.1,45.43,63,48.23,50.04,40.5
0:35:06,42.87,24.73,49.09,45.43,63.03,48.26,50.05,40.52
0:35:07,42.85,24.71,49.08,45.42,63.01,48.25,50.06,40.53
0:35:08,42.86,24.7,49.08,45.41,63.01,48.27,50.06,40.53
0:35:09,42.84,24.68,49.06,45.4,63.02,48.26,50.06,40.53
0:35:10,42.87,24.7,49.06,45.4,63.01,48.25,50.07,40.52
0:35:11,42.85,24.68,49.04,45.39,63.01,48.25,50.06,40.52
0:35:12,42.86,24.67,49.04,45.37,63.01,48.24,50.07,40.51
0:35:13,42.84,24.66,49.02,45.35,63.02,48.23,50.06,40.51
0:35:14,42.84,24.65,49.01,45.35,63.01,48.21,50.07,40.52
0:35:15,42.83,24.63,48.98,45.34,63.01,48.23,50.07,40.51
0:35:16,42.83,24.63,48.98,45.34,63.01,48.24,50.08,40.52
0:35:17,42.84,24.63,48.97,45.33,63.03,48.25,50.07,40.51
0:35:18,42.83,24.63,48.97,45.33,63.03,48.24,50.08,40.51
0:35:19,42.83,24.66,48.96,45.34,63.07,48.23,50.09,40.51
0:35:20,42.83,24.68,48.95,45.33,63.07,48.23,50.1,40.53
0:35:21,42.84,24.68,48.94,45.34,63.06,48.24,50.1,40.53
0:35:22,42.84,24.68,48.93,45.34,63.06,48.25,50.1,40.49
0:35:23,42.83,24.69,48.93,45.33,63.08,48.27,50.11,40.49
0:35:24,42.83,24.7,48.91,45.31,63.07,48.27,50.11,40.47
0:35:25,42.83,24.7,48.9,45.31,63.08,48.29,50.12,40.48
0:35:26,42.83,24.7,48.89,45.29,63.07,48.24,50.12,40.48
0:35:27,42.84,24.7,48.88,45.28,63.06,48.22,50.13,40.48
0:35:28,42.85,24.7,48.88,45.29,63.06,48.2,50.12,40.48
0:35:29,42.85,24.7,48.86,45.29,63.05,48.19,50.12,40.45
0:35:30,42.84,24.71,48.84,45.27,63.05,48.18,50.11,40.43
0:35:31,42.86,24.71,48.83,45.26,63.04,48.17,50.12,40.43
0:35:32,42.86,24.72,48.83,45.27,63.05,48.18,50.12,40.41
0:35:33,42.87,24.72,48.82,45.25,63.08,48.21,50.13,40.42
0:35:34,42.88,24.73,48.81,45.24,63.09,48.23,50.14,40.42
0:35:35,42.89,24.73,48.8,45.24,63.09,48.24,50.14,40.42
0:35:36,42.89,24.74,48.79,45.23,63.09,48.24,50.14,40.42
0:35:37,42.9,24.74,48.79,45.23,63.09,48.24,50.15,40.41
0:35:38,42.9,24.75,48.78,45.22,63.09,48.22,50.15,40.41
0:35:39,42.91,24.76,48.77,45.21,63.08,48.17,50.15,40.4
0:35:40,42.91,24.76,48.76,45.19,63.09,48.19,50.15,40.39
0:35:41,42.9,24.77,48.76,45.19,63.1,48.18,50.17,40.39
0:35:42,42.89,24.78,48.74,45.18,63.11,48.2,50.16,40.4
0:35:43,42.89,24.79,48.74,45.18,63.11,48.18,50.17,40.41
0:35:44,42.88,24.79,48.72,45.16,63.11,48.18,50.17,40.4
0:35:45,42.86,24.79,48.71,45.16,63.11,48.16,50.17,40.42
0:35:46,42.85,24.8,48.71,45.16,63.1,48.18,50.18,40.43
0:35:47,42.84,24.82,48.69,45.15,63.1,48.18,50.18,40.41
0:35:48,42.84,24.81,48.68,45.14,63.1,48.19,50.18,40.42
0:35:49,42.84,24.82,48.68,45.13,63.1,48.19,50.18,40.42
0:35:50,42.82,24.82,48.67,45.13,63.12,48.22,50.18,40.41
0:35:51,42.83,24.82,48.65,45.14,63.11,48.23,50.18,40.45
0:35:52,42.82,24.81,48.64,45.13,63.1,48.2,50.18,40.46
0:35:53,42.82,24.8,48.63,45.13,63.09,48.21,50.19,40.47
0:35:54,42.82,24.79,48.63,45.12,63.09,48.21,50.19,40.48
0:35:55,42.82,24.78,48.61,45.13,63.09,48.22,50.19,40.47
0:35:56,42.82,24.77,48.61,45.12,63.1,48.24,50.2,40.48
0:35:57,42.82,24.77,48.6,45.1,63.08,48.22,50.2,40.48
0:35:58,42.81,24.75,48.6,45.1,63.09,48.21,50.2,40.5
0:35:59,42.82,24.77,48.6,45.1,63.1,48.2,50.21,40.5
0:36:00,42.83,24.78,48.58,45.1,63.1,48.22,50.22,40.47
0:36:01,42.82,24.77,48.58,45.09,63.1,48.22,50.21,40.47
0:36:02,42.85,24.77,48.56,45.08,63.11,48.21,50.22,40.47
0:36:03,42.85,24.77,48.55,45.08,63.1,48.22,50.21,40.47
0:36:04,42.83,24.77,48.55,45.09,63.11,48.22,50.22,40.49
0:36:05,42.82,24.76,48.54,45.07,63.11,48.22,50.22,40.5
0:36:06,42.83,24.76,48.52,45.08,63.1,48.23,50.22,40.51
0:36:07,42.84,24.75,48.53,45.07,63.11,48.23,50.23,40.52
0:36:08,42.82,24.74,48.51,45.07,63.12,48.22,50.23,40.53
0:36:09,42.83,24.74,48.51,45.06,63.13,48.23,50.24,40.53
0:36:10,42.82,24.72,48.51,45.07,63.11,48.23,50.24,40.52
0:36:11,42.83,24.71,48.49,45.06,63.11,48.23,50.23,40.5
0:36:12,42.82,24.69,48.48,45.06,63.1,48.23,50.23,40.51
0:36:13,42.82,24.7,48.48,45.07,63.11,48.24,50.24,40.52
0:36:14,42.82,24.7,48.48,45.06,63.11,48.24,50.25,40.53
0:36:15,42.82,24.7,48.47,45.06,63.14,48.25,50.25,40.53
