"","Channel 1 - Internal Ambient Last (C)","Channel 2 - External Ambient Last (C)","Channel 3 - Jetson Processor Last (C)","Channel 4 - Jetson Heatsink Last (C)","Channel 5 - Display Cable Last (C)","Channel 6 - Touch Panel Board Last (C)","Channel 7 - Aluminum Panel - Upper Right Side Last (C)","Channel 8 - Display Panel - Upper Right Side Last (C)","Channel 9 - Coverglass - Upper Right Side Last (C)","Channel 10 - Aluminum Panel - Lower Left Side Last (C)","Channel 11 - Display Panel - Lower Left Side Last (C)","Channel 12 - Coverglass - Lower Left Side Last (C)","Channel 13 - Ambient Between Aluminum and Display Last (C)"
"01:12:07","36.467","22.881","49.453","47.103","37.104","53.128","35.833","37.108","32.956","35.539","35.379","31.918","38.618"
"01:12:08","36.507","22.936","49.453","47.133","37.116","53.143","35.844","37.108","32.954","35.510","35.384","31.949","38.616"
"01:12:09","36.547","22.958","49.460","47.133","37.126","53.168","35.848","37.116","32.963","35.528","35.412","31.951","38.625"
"01:12:10","36.471","23.079","49.471","47.133","37.134","53.125","35.826","37.108","32.971","35.558","35.376","31.958","38.614"
"01:12:11","36.325","23.127","49.471","47.154","37.130","53.049","35.855","37.119","32.978","35.585","35.359","31.953","38.622"
"01:12:12","36.389","23.297","49.475","47.140","37.114","53.073","35.862","37.119","32.971","35.602","35.365","31.962","38.618"
"01:12:13","36.431","23.102","49.475","47.158","37.127","53.089","35.844","37.116","32.967","35.616","35.365","31.962","38.615"
"01:12:14","36.376","23.175","49.475","47.147","37.145","53.089","35.844","37.127","32.940","35.662","35.374","31.969","38.627"
"01:12:15","36.325","23.256","49.486","47.144","37.156","53.125","35.863","37.127","32.935","35.664","35.369","31.969","38.622"
"01:12:16","36.344","23.231","49.486","47.104","37.182","53.086","35.859","37.123","32.931","35.667","35.383","31.973","38.629"
"01:12:17","36.347","23.047","49.493","47.104","37.207","53.053","35.859","37.120","32.933","35.684","35.383","31.971","38.622"
"01:12:18","36.336","23.190","49.504","47.111","37.218","53.079","35.859","37.123","32.924","35.689","35.391","31.962","38.626"
"01:12:19","36.391","23.433","49.512","47.126","37.240","53.089","35.859","37.134","32.935","35.697","35.384","31.966","38.626"
"01:12:20","36.326","23.389","49.504","47.130","37.218","53.082","35.852","37.123","32.941","35.706","35.385","31.961","38.639"
"01:12:21","36.317","23.279","49.506","47.146","37.233","53.068","35.861","37.129","32.924","35.719","35.427","31.948","38.633"
"01:12:22","36.413","23.154","49.508","47.191","37.258","53.036","35.849","37.138","32.932","35.726","35.395","31.944","38.633"
"01:12:23","36.380","23.838","49.508","47.191","37.233","53.014","35.867","37.131","32.916","35.737","35.395","31.966","38.634"
"01:12:24","36.359","23.272","49.505","47.177","37.211","53.050","35.881","37.135","32.910","35.752","35.384","31.970","38.645"
"01:12:25","36.439","23.342","49.508","47.217","37.229","53.097","35.889","37.135","32.936","35.770","35.406","31.977","38.652"
"01:12:26","36.381","23.445","49.516","47.177","37.262","53.086","35.874","37.139","32.943","35.778","35.408","31.983","38.641"
"01:12:27","36.406","23.143","49.508","47.145","37.270","53.104","35.856","37.142","32.943","35.781","35.402","31.992","38.634"
"01:12:28","36.446","23.423","49.512","47.148","37.270","53.090","35.900","37.139","32.950","35.792","35.424","31.985","38.638"
"01:12:29","36.501","23.526","49.527","47.130","37.273","53.065","35.885","37.142","32.947","35.725","35.401","31.972","38.643"
"01:12:30","36.379","23.471","49.527","47.114","37.290","53.074","35.895","37.144","32.951","35.690","35.403","31.971","38.645"
"01:12:31","36.374","23.272","49.523","47.145","37.281","53.022","35.886","37.135","32.940","35.691","35.370","31.967","38.634"
"01:12:32","36.312","23.257","49.534","47.123","37.270","53.015","35.875","37.146","32.936","35.694","35.414","31.971","38.644"
"01:12:33","36.407","23.243","49.531","47.145","37.263","52.975","35.896","37.135","32.940","35.680","35.388","31.964","38.631"
"01:12:34","36.443","23.177","49.523","47.123","37.259","53.040","35.875","37.132","32.944","35.683","35.385","31.956","38.646"
"01:12:35","36.399","23.313","49.534","47.149","37.245","53.094","35.893","37.135","32.938","35.711","35.420","31.942","38.638"
"01:12:36","36.400","23.350","49.538","47.138","37.230","53.065","35.904","37.136","32.911","35.720","35.385","31.946","38.646"
"01:12:37","36.472","23.309","49.534","47.127","37.230","53.130","35.904","37.139","32.893","35.720","35.396","31.942","38.642"
"01:12:38","36.411","23.549","49.535","47.156","37.209","53.192","35.915","37.139","32.899","35.722","35.400","31.962","38.648"
"01:12:39","36.243","23.666","49.553","47.171","37.207","53.197","35.911","37.139","32.904","35.728","35.404","31.968","38.653"
"01:12:40","36.112","23.670","49.560","47.149","37.223","53.242","35.912","37.136","32.915","35.739","35.414","31.968","38.657"
"01:12:41","36.079","23.405","49.546","47.116","37.231","53.221","35.890","37.139","32.952","35.753","35.442","31.955","38.657"
"01:12:42","36.192","23.350","49.542","47.131","37.227","53.192","35.894","37.132","32.974","35.761","35.400","31.954","38.657"
"01:12:43","36.189","23.486","49.560","47.193","37.216","53.163","35.897","37.143","32.981","35.765","35.415","31.954","38.654"
"01:12:44","36.178","23.450","49.553","47.200","37.202","53.156","35.897","37.140","32.985","35.767","35.444","31.937","38.661"
"01:12:45","36.236","23.303","49.564","47.164","37.213","53.052","35.905","37.140","33.000","35.765","35.444","31.947","38.676"
"01:12:46","36.211","23.148","49.560","47.153","37.234","53.124","35.901","37.129","32.996","35.783","35.444","31.958","38.676"
"01:12:47","36.072","23.270","49.564","47.175","37.238","53.164","35.916","37.140","32.992","35.796","35.441","31.970","38.669"
"01:12:48","36.076","23.408","49.570","47.161","37.251","53.220","35.890","37.138","33.000","35.791","35.419","31.972","38.662"
"01:12:49","36.116","23.376","49.572","47.190","37.249","53.254","35.905","37.140","32.978","35.780","35.452","31.965","38.669"
"01:12:50","36.065","23.196","49.572","47.186","37.220","53.272","35.894","37.137","33.009","35.742","35.441","31.971","38.671"
"01:12:51","36.171","23.056","49.565","47.197","37.220","53.250","35.916","37.133","33.011","35.718","35.456","31.976","38.676"
"01:12:52","36.215","23.388","49.572","47.259","37.231","53.268","35.905","37.137","33.015","35.722","35.441","31.976","38.687"
"01:12:53","36.266","23.789","49.590","47.288","37.239","53.308","35.898","37.151","33.015","35.733","35.432","31.966","38.677"
"01:12:54","36.193","23.483","49.583","47.262","37.246","53.279","35.894","37.148","33.019","35.726","35.438","31.951","38.673"
"01:12:55","36.164","23.546","49.597","47.255","37.253","53.287","35.927","37.162","33.011","35.696","35.383","31.958","38.669"
"01:12:56","36.186","23.440","49.601","47.281","37.257","53.280","35.902","37.155","33.031","35.660","35.425","31.964","38.675"
"01:12:57","36.255","23.517","49.594","47.236","37.279","53.296","35.896","37.153","33.052","35.653","35.434","31.977","38.681"
"01:12:58","36.157","23.572","49.612","47.259","37.330","53.309","35.891","37.155","33.052","35.668","35.427","31.970","38.677"
"01:12:59","36.004","23.451","49.605","47.266","37.334","53.211","35.873","37.152","33.035","35.693","35.442","31.975","38.683"
"01:13:00","36.048","23.723","49.623","47.292","37.327","53.251","35.877","37.155","33.004","35.682","35.413","31.962","38.684"
"01:13:01","36.019","23.734","49.612","47.314","37.301","53.255","35.884","37.156","32.994","35.693","35.431","31.974","38.688"
"01:13:02","36.092","23.484","49.620","47.368","37.294","53.251","35.891","37.159","32.994","35.719","35.442","31.979","38.685"
"01:13:03","36.208","23.138","49.623","47.368","37.272","53.269","35.891","37.152","32.943","35.748","35.431","31.956","38.688"
"01:13:04","36.267","23.551","49.627","47.350","37.272","53.259","35.903","37.167","32.870","35.756","35.395","31.963","38.681"
"01:13:05","36.168","23.521","49.634","47.343","37.261","53.233","35.881","37.167","32.896","35.743","35.422","31.985","38.685"
"01:13:06","36.127","23.654","49.636","47.338","37.245","53.250","35.910","37.160","32.918","35.730","35.457","31.989","38.681"
"01:13:07","36.158","23.282","49.635","47.336","37.233","53.252","35.935","37.160","32.921","35.730","35.373","31.992","38.700"
"01:13:08","36.074","22.973","49.646","47.325","37.225","53.270","35.899","37.156","32.911","35.740","35.434","32.005","38.687"
"01:13:09","36.118","23.360","49.642","47.314","37.229","53.216","35.906","37.167","32.922","35.731","35.417","32.011","38.685"
"01:13:10","36.001","23.231","49.642","47.282","37.240","53.277","35.907","37.160","32.907","35.731","35.366","32.007","38.700"
"01:13:11","35.994","23.400","49.642","47.282","37.247","53.227","35.939","37.175","32.913","35.769","35.452","32.015","38.698"
"01:13:12","35.972","23.514","49.649","47.304","37.269","53.173","35.918","37.171","32.914","35.782","35.392","32.004","38.707"
"01:13:13","36.049","23.441","49.646","47.318","37.266","53.259","35.943","37.156","32.922","35.789","35.439","32.007","38.697"
"01:13:14","36.020","23.216","49.646","47.297","37.280","53.274","35.940","37.164","32.855","35.795","35.409","31.957","38.691"
"01:13:15","36.065","23.505","49.650","47.289","37.310","53.312","35.936","37.166","32.849","35.797","35.370","31.953","38.689"
"01:13:16","36.144","23.625","49.646","47.297","37.299","53.303","35.936","37.168","32.875","35.793","35.451","31.946","38.693"
"01:13:17","36.126","23.566","49.650","47.304","37.281","53.281","35.933","37.157","32.904","35.784","35.431","31.937","38.697"
"01:13:18","36.064","23.401","49.632","47.300","37.288","53.303","35.914","37.160","32.937","35.786","35.495","31.950","38.697"
"01:13:19","36.071","23.452","49.635","47.264","37.281","53.343","35.962","37.175","32.952","35.793","35.444","31.971","38.712"
"01:13:20","36.100","23.136","49.639","47.250","37.295","53.339","35.940","37.186","32.970","35.790","35.456","31.961","38.710"
"01:13:21","36.151","23.493","49.643","47.246","37.314","53.303","35.925","37.168","32.992","35.790","35.458","31.961","38.704"
"01:13:22","35.973","23.497","49.646","47.272","37.321","53.339","35.951","37.179","32.977","35.790","35.422","31.965","38.694"
"01:13:23","35.940","23.419","49.643","47.272","37.321","53.285","35.951","37.183","32.976","35.765","35.504","31.959","38.688"
"01:13:24","36.124","23.627","49.645","47.234","37.314","53.309","35.942","37.172","32.967","35.746","35.528","31.957","38.708"
"01:13:25","36.057","23.272","49.639","47.221","37.307","53.271","35.948","37.175","32.970","35.765","35.484","31.961","38.712"
"01:13:26","36.064","23.537","49.636","47.189","37.303","53.260","35.959","37.168","32.963","35.785","35.461","31.963","38.716"
"01:13:27","36.086","23.372","49.629","47.200","37.289","53.296","35.959","37.165","32.956","35.794","35.473","31.961","38.691"
"01:13:28","36.170","23.265","49.629","47.218","37.256","53.322","35.948","37.168","32.949","35.802","35.426","31.951","38.702"
"01:13:29","36.301","23.368","49.636","47.203","37.256","53.340","35.922","37.168","32.984","35.736","35.428","31.951","38.718"
"01:13:30","36.254","23.527","49.633","47.174","37.230","53.351","35.952","37.176","32.996","35.729","35.441","31.958","38.713"
"01:13:31","36.287","23.633","49.633","47.164","37.216","53.336","35.948","37.172","32.993","35.714","35.492","31.954","38.709"
"01:13:32","36.236","23.449","49.636","47.203","37.205","53.358","35.959","37.183","32.951","35.696","35.445","31.975","38.716"
"01:13:33","36.174","23.174","49.629","47.224","37.183","53.234","35.966","37.181","32.920","35.718","35.478","31.987","38.728"
"01:13:34","36.178","23.380","49.633","47.244","37.191","53.243","35.967","37.176","32.938","35.718","35.470","32.006","38.724"
"01:13:35","36.141","23.291","49.629","47.255","37.202","53.257","35.948","37.169","32.957","35.751","35.461","32.006","38.722"
"01:13:36","36.331","23.505","49.637","47.251","37.227","53.207","35.956","37.180","32.979","35.766","35.463","32.009","38.728"
"01:13:37","36.313","23.575","49.626","47.219","37.246","53.200","35.992","37.173","32.993","35.780","35.503","32.017","38.731"
"01:13:38","36.309","23.597","49.630","47.219","37.286","53.146","35.952","37.176","33.015","35.786","35.451","32.031","38.735"
"01:13:39","36.306","23.601","49.633","47.230","37.260","53.164","35.971","37.173","33.030","35.781","35.424","32.017","38.732"
"01:13:40","36.353","23.402","49.630","47.212","37.261","53.157","35.942","37.173","33.041","35.752","35.456","32.010","38.735"
"01:13:41","36.204","23.244","49.626","47.211","37.257","53.164","35.967","37.177","33.010","35.728","35.480","32.001","38.732"
"01:13:42","36.038","23.362","49.615","47.233","37.273","53.182","35.945","37.173","33.012","35.726","35.431","32.003","38.732"
"01:13:43","36.044","23.417","49.619","47.237","37.272","53.211","35.949","37.170","33.016","35.734","35.384","32.003","38.739"
"01:13:44","36.044","23.241","49.616","47.205","37.279","53.236","35.971","37.173","33.029","35.774","35.442","32.025","38.736"
"01:13:45","36.193","22.958","49.616","47.197","37.268","53.294","35.975","37.181","33.049","35.788","35.388","32.032","38.743"
"01:13:46","36.088","22.961","49.616","47.194","37.250","53.309","35.953","37.177","33.049","35.814","35.435","32.036","38.736"
"01:13:47","36.175","23.638","49.630","47.165","37.261","53.323","35.957","37.177","33.094","35.827","35.468","32.036","38.758"
"01:13:48","36.212","23.863","49.630","47.161","37.265","53.280","35.982","37.188","33.104","35.796","35.501","32.029","38.747"
"01:13:49","36.274","23.576","49.630","47.172","37.276","53.312","35.997","37.196","33.096","35.770","35.446","32.011","38.754"
"01:13:50","36.307","23.385","49.634","47.201","37.280","53.331","35.993","37.196","33.067","35.723","35.468","31.991","38.740"
"01:13:51","36.143","23.219","49.629","47.209","37.272","53.298","35.983","37.185","33.053","35.712","35.472","31.996","38.736"
"01:13:52","36.168","23.595","49.631","47.173","37.258","53.316","35.986","37.181","33.042","35.716","35.443","32.007","38.747"
"01:13:53","36.194","23.716","49.634","47.169","37.232","53.269","35.986","37.192","33.042","35.764","35.469","32.013","38.753"
"01:13:54","36.300","23.514","49.631","47.180","37.229","53.298","35.972","37.196","33.035","35.786","35.458","32.011","38.755"
"01:13:55","36.315","23.360","49.631","47.177","37.225","53.356","35.987","37.189","33.031","35.797","35.454","32.022","38.762"
"01:13:56","36.234","23.518","49.635","47.202","37.240","53.374","35.983","37.185","33.030","35.809","35.452","32.017","38.750"
"01:13:57","36.213","23.558","49.624","47.209","37.251","53.378","35.994","37.189","33.024","35.822","35.443","32.033","38.752"
"01:13:58","36.238","23.216","49.628","47.202","37.258","53.389","35.947","37.185","33.006","35.822","35.480","32.052","38.752"
"01:13:59","36.351","23.246","49.631","47.198","37.255","53.418","35.979","37.185","32.992","35.832","35.456","32.057","38.746"
"01:14:00","36.317","23.595","49.639","47.193","37.291","53.389","35.971","37.193","33.006","35.837","35.436","32.034","38.763"
"01:14:01","36.315","23.548","49.642","47.210","37.295","53.404","35.987","37.200","33.025","35.841","35.444","32.015","38.763"
"01:14:02","36.435","23.305","49.643","47.224","37.277","53.426","35.976","37.197","33.030","35.830","35.462","32.003","38.767"
"01:14:03","36.457","23.128","49.643","47.224","37.266","53.426","36.016","37.193","33.021","35.827","35.455","32.001","38.756"
"01:14:04","36.395","23.537","49.643","47.232","37.295","53.379","36.006","37.193","33.014","35.812","35.437","32.016","38.767"
"01:14:05","36.432","23.471","49.646","47.192","37.343","53.368","36.031","37.193","33.020","35.809","35.461","32.036","38.765"
"01:14:06","36.428","23.533","49.650","47.243","37.350","53.382","35.998","37.190","33.011","35.827","35.473","32.034","38.771"
"01:14:07","36.476","23.519","49.643","47.330","37.321","53.361","36.010","37.175","32.992","35.831","35.455","32.049","38.771"
"01:14:08","36.454","23.419","49.647","47.319","37.317","53.350","36.028","37.197","33.007","35.847","35.457","32.056","38.771"
"01:14:09","36.556","23.499","49.645","47.272","37.314","53.327","36.017","37.188","32.993","35.845","35.445","32.045","38.767"
"01:14:10","36.520","23.497","49.654","47.250","37.325","53.336","36.017","37.179","32.982","35.842","35.459","32.060","38.764"
"01:14:11","36.534","23.199","49.647","47.211","37.318","53.387","36.021","37.190","32.993","35.837","35.459","32.077","38.771"
"01:14:12","36.666","23.100","49.651","47.211","37.329","53.340","36.043","37.183","33.008","35.817","35.459","32.082","38.775"
"01:14:13","36.644","23.298","49.651","47.218","37.329","53.250","36.032","37.187","33.019","35.802","35.467","32.086","38.775"
"01:14:14","36.571","23.424","49.651","47.236","37.344","53.322","36.017","37.198","33.032","35.817","35.451","32.081","38.777"
"01:14:15","36.498","23.361","49.651","47.214","37.365","53.307","36.021","37.191","33.048","35.839","35.482","32.068","38.768"
"01:14:16","36.575","23.273","49.655","47.196","37.329","53.322","36.032","37.187","33.063","35.839","35.464","32.064","38.779"
"01:14:17","36.721","23.325","49.655","47.251","37.304","53.315","36.025","37.191","33.068","35.830","35.467","32.066","38.774"
"01:14:18","36.659","23.488","49.662","47.265","37.317","53.331","36.034","37.187","33.077","35.813","35.445","32.061","38.775"
"01:14:19","36.644","23.156","49.662","47.269","37.315","53.250","36.032","37.195","33.070","35.795","35.464","32.025","38.765"
"01:14:20","36.645","23.248","49.662","47.280","37.333","53.164","36.025","37.195","33.063","35.819","35.471","31.996","38.774"
"01:14:21","36.656","23.266","49.670","47.306","37.326","53.211","36.029","37.191","33.059","35.832","35.464","32.003","38.779"
"01:14:22","36.648","23.270","49.666","47.306","37.355","53.229","36.044","37.199","33.063","35.828","35.468","32.018","38.776"
"01:14:23","36.546","23.292","49.673","47.313","37.373","53.254","36.058","37.195","33.056","35.832","35.504","32.032","38.781"
"01:14:24","36.572","23.230","49.670","47.288","37.355","53.287","36.040","37.199","33.063","35.851","35.475","32.025","38.783"
"01:14:25","36.550","23.211","49.673","47.284","37.341","53.279","36.044","37.202","33.078","35.851","35.494","32.022","38.791"
"01:14:26","36.459","23.417","49.677","47.303","37.352","53.179","36.044","37.199","33.109","35.849","35.479","31.969","38.793"
"01:14:27","36.600","23.364","49.683","47.361","37.348","53.209","36.077","37.201","33.096","35.844","35.501","31.927","38.784"
"01:14:28","36.496","23.381","49.685","47.321","37.334","53.211","36.044","37.196","33.097","35.844","35.454","31.902","38.777"
"01:14:29","36.481","22.895","49.670","47.306","37.327","53.186","36.081","37.199","33.095","35.835","35.461","31.916","38.782"
"01:14:30","36.471","22.940","49.667","47.303","37.320","53.183","36.063","37.188","33.093","35.829","35.472","31.927","38.788"
"01:14:31","36.449","23.319","49.667","47.339","37.320","53.208","36.037","37.189","33.093","35.837","35.476","31.935","38.791"
"01:14:32","36.449","23.363","49.678","47.325","37.316","53.233","36.052","37.192","33.079","35.844","35.460","31.955","38.792"
"01:14:33","36.518","23.367","49.693","47.325","37.331","53.212","36.074","37.196","33.097","35.855","35.487","31.942","38.792"
"01:14:34","36.609","23.109","49.685","47.325","37.334","53.187","36.056","37.207","33.094","35.859","35.476","31.913","38.806"
"01:14:35","36.573","23.150","49.685","47.340","37.349","53.172","36.034","37.211","33.086","35.883","35.502","31.879","38.801"
"01:14:36","36.539","23.360","49.684","47.289","37.367","53.169","36.039","37.191","33.090","35.888","35.509","31.902","38.785"
"01:14:37","36.617","23.349","49.686","47.238","37.382","53.187","36.056","37.196","33.098","35.888","35.539","31.910","38.803"
"01:14:38","36.537","23.124","49.686","47.184","37.386","53.187","36.031","37.196","33.081","35.890","35.519","31.921","38.799"
"01:14:39","36.511","23.172","49.682","47.191","37.368","53.133","36.020","37.193","33.083","35.907","35.524","31.939","38.807"
"01:14:40","36.570","23.264","49.686","47.202","37.346","53.169","36.034","37.186","33.091","35.900","35.553","31.939","38.800"
"01:14:41","36.596","23.209","49.690","47.246","37.335","53.220","36.060","37.208","33.091","35.858","35.532","31.945","38.807"
"01:14:42","36.694","23.246","49.701","47.271","37.339","53.220","36.049","37.193","33.098","35.849","35.521","31.958","38.814"
"01:14:43","36.687","23.334","49.708","47.275","37.354","53.278","36.060","37.197","33.102","35.863","35.583","31.961","38.804"
"01:14:44","36.712","23.173","49.697","47.272","37.361","53.220","36.057","37.201","33.104","35.874","35.514","31.974","38.796"
"01:14:45","36.682","23.211","49.703","47.295","37.350","53.254","36.069","37.192","33.098","35.871","35.463","31.972","38.785"
"01:14:46","36.665","23.269","49.697","47.286","37.343","53.224","36.060","37.197","33.098","35.882","35.521","31.983","38.789"
"01:14:47","36.644","23.250","49.712","47.268","37.343","53.228","36.061","37.208","33.108","35.909","35.501","31.995","38.800"
"01:14:48","36.822","23.254","49.716","47.272","37.358","53.235","36.064","37.216","33.117","35.911","35.485","31.998","38.797"
"01:14:49","36.830","23.383","49.719","47.265","37.354","53.217","36.061","37.212","33.121","35.915","35.496","31.998","38.808"
"01:14:50","36.913","23.217","49.716","47.294","37.332","53.250","36.065","37.212","33.117","35.924","35.503","32.008","38.804"
"01:14:51","36.662","23.328","49.712","47.309","37.333","53.214","36.054","37.212","33.117","35.933","35.518","31.999","38.797"
"01:14:52","36.629","23.409","49.723","47.312","37.347","53.181","36.079","37.216","33.121","35.944","35.551","31.995","38.812"
"01:14:53","36.622","23.380","49.713","47.323","37.351","53.232","36.069","37.202","33.147","35.932","35.518","31.999","38.816"
"01:14:54","36.515","23.341","49.716","47.338","37.355","53.239","36.076","37.209","33.139","35.923","35.577","31.984","38.801"
"01:14:55","36.539","23.365","49.720","47.349","37.384","53.236","36.058","37.224","33.136","35.927","35.529","31.992","38.812"
"01:14:56","36.517","23.461","49.717","47.324","37.391","53.156","36.054","37.213","33.136","35.945","35.530","31.999","38.805"
"01:14:57","36.626","23.424","49.720","47.317","37.366","53.193","36.054","37.213","33.132","35.952","35.552","31.999","38.812"
"01:14:58","36.463","23.321","49.717","47.320","37.348","53.214","36.047","37.217","33.132","35.938","35.548","32.003","38.809"
"01:14:59","36.408","23.395","49.728","47.335","37.355","53.204","36.084","37.209","33.140","35.860","35.548","32.012","38.820"
"01:15:00","36.419","23.421","49.728","47.346","37.355","53.214","36.073","37.220","33.136","35.818","35.537","32.011","38.813"
"01:15:01","36.517","23.425","49.731","47.324","37.359","53.211","36.062","37.217","33.125","35.807","35.548","32.011","38.831"
"01:15:02","36.485","23.395","49.728","47.302","37.359","53.233","36.062","37.217","33.135","35.833","35.534","32.027","38.818"
"01:15:03","36.430","23.484","49.732","47.293","37.363","53.242","36.055","37.219","33.140","35.847","35.505","32.033","38.816"
"01:15:04","36.394","23.407","49.735","47.335","37.345","53.251","36.077","37.225","33.151","35.858","35.519","32.033","38.824"
"01:15:05","36.412","23.414","49.743","47.343","37.334","53.269","36.066","37.217","33.157","35.869","35.556","32.033","38.835"
"01:15:06","36.409","23.539","49.754","47.361","37.363","53.255","36.066","37.228","33.155","35.877","35.567","32.044","38.835"
"01:15:07","36.518","23.477","49.754","47.375","37.381","53.298","36.066","37.228","33.162","35.884","35.556","32.040","38.831"
"01:15:08","36.412","23.532","49.754","47.415","37.414","53.352","36.048","37.229","33.128","35.911","35.534","32.039","38.826"
"01:15:09","36.416","23.584","49.765","47.415","37.411","53.396","36.099","37.232","33.112","35.928","35.553","32.044","38.828"
"01:15:10","36.427","23.613","49.769","47.394","37.411","53.291","36.088","37.240","33.101","35.932","35.509","32.044","38.839"
"01:15:11","36.322","23.573","49.762","47.372","37.422","53.345","36.089","37.229","33.085","35.939","35.529","32.046","38.828"
"01:15:12","36.477","23.501","49.771","47.374","37.424","53.367","36.089","37.231","33.061","35.947","35.549","32.037","38.821"
"01:15:13","36.588","23.408","49.773","47.405","37.433","53.385","36.078","37.233","33.057","35.947","35.542","32.037","38.825"
"01:15:14","36.522","23.257","49.762","47.409","37.397","53.295","36.100","37.229","33.069","35.978","35.531","32.052","38.829"
"01:15:15","36.501","23.456","49.762","47.387","37.393","53.353","36.104","37.237","33.050","35.980","35.550","32.059","38.836"
"01:15:16","36.275","23.481","49.766","47.344","37.393","53.375","36.082","37.229","33.065","35.972","35.564","32.067","38.840"
"01:15:17","36.308","23.665","49.773","47.362","37.393","53.371","36.104","37.233","33.062","35.960","35.548","32.067","38.836"
"01:15:18","36.282","23.710","49.784","47.380","37.405","53.429","36.126","37.241","33.054","35.954","35.532","32.071","38.855"
"01:15:19","36.268","23.643","49.784","47.377","37.426","53.462","36.100","37.237","33.065","35.962","35.550","32.067","38.851"
"01:15:20","36.334","23.566","49.795","47.373","37.456","53.483","36.100","37.241","33.085","35.949","35.539","32.067","38.851"
"01:15:21","36.088","23.256","49.782","47.364","37.441","53.456","36.122","37.230","33.095","35.940","35.536","32.067","38.851"
"01:15:22","36.159","23.184","49.784","47.399","37.456","53.444","36.086","37.230","33.106","35.937","35.514","32.056","38.851"
"01:15:23","36.199","23.265","49.799","47.402","37.438","53.466","36.093","37.241","33.095","35.933","35.507","32.046","38.844"
"01:15:24","36.148","23.221","49.792","47.428","37.427","53.495","36.104","37.234","33.102","35.886","35.521","32.028","38.855"
"01:15:25","36.199","23.089","49.788","47.439","37.401","53.506","36.090","37.230","33.113","35.849","35.514","32.035","38.848"
"01:15:26","36.258","23.159","49.788","47.435","37.365","53.513","36.094","37.227","33.115","35.809","35.518","32.028","38.848"
"01:15:27","36.374","23.195","49.788","47.399","37.369","53.480","36.083","37.219","33.124","35.817","35.569","32.028","38.841"
"01:15:28","36.494","23.262","49.792","47.403","37.398","53.480","36.097","37.227","33.110","35.824","35.518","32.028","38.844"
"01:15:29","36.298","23.214","49.789","47.414","37.380","53.459","36.101","37.220","33.103","35.819","35.547","32.024","38.852"
"01:15:30","36.236","23.323","49.801","47.436","37.382","53.353","36.092","37.236","33.095","35.850","35.558","32.028","38.856"
"01:15:31","36.327","23.406","49.818","47.421","37.384","53.329","36.072","37.227","33.114","35.865","35.566","32.039","38.856"
"01:15:32","36.240","23.369","49.818","47.396","37.395","53.326","36.061","37.246","33.099","35.894","35.504","32.025","38.852"
"01:15:33","36.255","23.494","49.833","47.422","37.421","53.265","36.080","37.242","33.092","35.905","35.537","32.017","38.859"
"01:15:34","36.266","23.535","49.833","47.418","37.428","53.301","36.087","37.253","33.110","35.912","35.500","32.006","38.852"
"01:15:35","36.269","23.516","49.833","47.403","37.446","53.297","36.065","37.242","33.129","35.938","35.541","32.007","38.867"
"01:15:36","36.255","23.281","49.829","47.400","37.439","53.319","36.091","37.239","33.132","35.960","35.552","31.999","38.863"
"01:15:37","36.306","23.366","49.837","47.426","37.446","53.276","36.087","37.242","33.144","35.974","35.555","31.992","38.867"
"01:15:38","36.412","23.274","49.844","47.433","37.439","53.294","36.102","37.239","33.151","35.993","35.574","31.978","38.875"
"01:15:39","36.474","23.450","49.840","47.408","37.454","53.337","36.102","37.253","33.147","36.007","35.530","31.996","38.878"
"01:15:40","36.591","23.392","49.848","47.404","37.476","53.276","36.095","37.257","33.140","36.015","35.567","31.989","38.875"
"01:15:41","36.514","23.638","49.848","47.415","37.465","53.280","36.102","37.257","33.122","36.018","35.516","31.982","38.857"
"01:15:42","36.551","23.510","49.852","47.459","37.461","53.363","36.092","37.254","33.129","36.026","35.560","32.026","38.860"
"01:15:43","36.605","23.697","49.852","47.455","37.465","53.414","36.121","37.272","33.144","36.041","35.512","32.029","38.879"
"01:15:44","36.525","23.635","49.859","47.433","37.451","53.410","36.103","37.261","33.121","36.046","35.509","32.066","38.872"
"01:15:45","36.453","23.742","49.855","47.437","37.425","53.453","36.106","37.250","33.108","36.041","35.527","32.070","38.879"
"01:15:46","36.413","23.620","49.852","47.426","37.393","53.414","36.092","37.258","33.115","36.041","35.560","32.066","38.875"
"01:15:47","36.504","23.679","49.856","47.459","37.360","53.407","36.092","37.261","33.126","36.025","35.567","32.033","38.876"
"01:15:48","36.451","23.599","49.858","47.465","37.364","53.394","36.099","37.247","33.141","35.983","35.531","32.041","38.872"
"01:15:49","36.384","23.654","49.867","47.445","37.400","53.393","36.118","37.255","33.134","35.986","35.549","32.048","38.879"
"01:15:50","36.293","23.492","49.860","47.441","37.389","53.353","36.125","37.255","33.087","35.994","35.502","32.052","38.879"
"01:15:51","36.235","23.367","49.867","47.456","37.404","53.320","36.125","37.247","33.050","35.998","35.513","32.037","38.869"
"01:15:52","36.377","23.584","49.871","47.471","37.393","53.227","36.082","37.251","33.036","35.987","35.546","32.041","38.872"
"01:15:53","36.366","23.448","49.871","47.510","37.368","53.238","36.118","37.255","33.032","35.996","35.530","32.063","38.882"
"01:15:54","36.475","23.312","49.864","47.503","37.342","53.274","36.107","37.255","33.058","36.002","35.506","32.067","38.887"
