"","Channel 1 - Internal Ambient Last (C)","Channel 2 - External Ambient Last (C)","Channel 3 - Jetson Processor Last (C)","Channel 4 - Jetson Heatsink Last (C)","Channel 5 - Display Cable Last (C)","Channel 6 - Touch Panel Board Last (C)","Channel 7 - Aluminum Panel - Upper Right Side Last (C)","Channel 8 - Display Panel - Upper Right Side Last (C)","Channel 9 - Coverglass - Upper Right Side Last (C)","Channel 10 - Aluminum Panel - Lower Left Side Last (C)","Channel 11 - Display Panel - Lower Left Side Last (C)","Channel 12 - Coverglass - Lower Left Side Last (C)","Channel 13 - Ambient Between Aluminum and Display Last (C)"
"00:54:07","33.645","22.980","47.796","45.894","34.164","50.708","32.631","29.588","27.558","33.050","29.585","27.565","31.812"
"00:54:08","33.598","23.030","47.802","45.916","34.155","50.720","32.643","29.590","27.562","33.047","29.589","27.558","31.804"
"00:54:09","33.533","23.177","47.809","45.931","34.156","50.728","32.654","29.594","27.551","33.043","29.559","27.562","31.808"
"00:54:10","33.664","23.030","47.809","45.909","34.152","50.731","32.636","29.601","27.551","33.054","29.578","27.573","31.815"
"00:54:11","33.638","23.151","47.813","45.931","34.163","50.724","32.622","29.605","27.562","33.061","29.593","27.576","31.819"
"00:54:12","33.667","22.949","47.813","45.920","34.166","50.695","32.629","29.594","27.554","33.071","29.589","27.558","31.819"
"00:54:13","33.594","22.754","47.805","45.894","34.148","50.695","32.651","29.597","27.551","33.061","29.567","27.551","31.801"
"00:54:14","33.598","22.894","47.813","45.887","34.156","50.720","32.654","29.601","27.547","33.061","29.556","27.558","31.801"
"00:54:15","33.718","22.846","47.820","45.840","34.144","50.673","32.643","29.605","27.558","33.073","29.582","27.558","31.808"
"00:54:16","33.707","22.905","47.818","45.838","34.145","50.700","32.651","29.601","27.562","33.062","29.593","27.562","31.816"
"00:54:17","33.620","22.717","47.820","45.815","34.159","50.764","32.676","29.601","27.562","33.029","29.567","27.558","31.812"
"00:54:18","33.587","22.842","47.820","45.818","34.159","50.782","32.658","29.605","27.562","33.011","29.549","27.551","31.808"
"00:54:19","33.667","22.978","47.827","45.829","34.156","50.764","32.644","29.605","27.566","33.014","29.563","27.558","31.812"
"00:54:20","33.704","22.864","47.834","45.818","34.148","50.749","32.658","29.601","27.569","33.029","29.574","27.558","31.816"
"00:54:21","33.744","22.835","47.831","45.847","34.134","50.706","32.644","29.594","27.569","33.036","29.552","27.551","31.808"
"00:54:22","33.686","22.651","47.827","45.851","34.115","50.731","32.640","29.594","27.566","33.047","29.600","27.562","31.816"
"00:54:23","33.718","22.603","47.823","45.855","34.115","50.767","32.647","29.594","27.569","33.055","29.553","27.573","31.823"
"00:54:24","33.693","22.599","47.831","45.862","34.119","50.800","32.640","29.594","27.569","33.044","29.567","27.551","31.819"
"00:54:25","33.802","22.833","47.827","45.868","34.132","50.816","32.647","29.592","27.569","33.047","29.615","27.544","31.816"
"00:54:26","33.828","22.669","47.831","45.851","34.145","50.785","32.658","29.605","27.570","33.058","29.564","27.547","31.827"
"00:54:27","33.740","23.019","47.849","45.913","34.145","50.807","32.658","29.601","27.570","33.058","29.560","27.559","31.823"
"00:54:28","33.751","22.997","47.834","45.909","34.137","50.793","32.669","29.601","27.570","33.069","29.619","27.562","31.823"
"00:54:29","33.646","22.979","47.849","45.906","34.145","50.854","32.651","29.598","27.573","33.080","29.571","27.562","31.827"
"00:54:30","33.667","23.008","47.845","45.884","34.152","50.811","32.622","29.597","27.581","33.091","29.586","27.570","31.834"
"00:54:31","33.715","22.798","47.838","45.906","34.159","50.785","32.633","29.587","27.588","33.091","29.571","27.570","31.842"
"00:54:32","33.653","22.603","47.838","45.920","34.163","50.804","32.629","29.605","27.581","33.091","29.601","27.570","31.838"
"00:54:33","33.715","22.872","47.838","45.978","34.166","50.746","32.633","29.601","27.584","33.095","29.571","27.566","31.831"
"00:54:34","33.708","22.708","47.842","45.975","34.165","50.724","32.642","29.599","27.588","33.091","29.604","27.581","31.842"
"00:54:35","33.755","22.504","47.842","45.960","34.159","50.742","32.636","29.598","27.577","33.073","29.615","27.581","31.827"
"00:54:36","33.781","22.666","47.849","45.931","34.156","50.659","32.626","29.598","27.584","33.069","29.615","27.581","31.831"
"00:54:37","33.718","22.787","47.853","45.909","34.185","50.706","32.636","29.612","27.603","33.088","29.616","27.596","31.842"
"00:54:38","33.653","22.909","47.860","45.891","34.210","50.717","32.651","29.635","27.599","33.095","29.623","27.599","31.849"
"00:54:39","33.522","22.894","47.863","45.884","34.192","50.684","32.622","29.609","27.588","33.091","29.605","27.588","31.849"
"00:54:40","33.584","22.750","47.849","45.840","34.181","50.695","32.629","29.598","27.588","33.106","29.627","27.596","31.853"
"00:54:41","33.551","22.736","47.853","45.877","34.192","50.702","32.636","29.609","27.588","33.091","29.593","27.588","31.842"
"00:54:42","33.620","22.769","47.849","45.902","34.185","50.699","32.644","29.616","27.581","33.099","29.601","27.581","31.838"
"00:54:43","33.478","22.901","47.856","45.913","34.174","50.731","32.653","29.610","27.585","33.070","29.597","27.585","31.842"
"00:54:44","33.533","23.133","47.874","45.946","34.185","50.717","32.662","29.620","27.570","33.055","29.608","27.585","31.831"
"00:54:45","33.471","23.015","47.856","45.942","34.185","50.684","32.662","29.620","27.581","33.070","29.619","27.592","31.838"
"00:54:46","33.460","22.754","47.856","45.909","34.178","50.703","32.655","29.623","27.585","33.073","29.641","27.592","31.849"
"00:54:47","33.577","23.192","47.864","45.862","34.189","50.695","32.666","29.612","27.581","33.073","29.630","27.581","31.849"
"00:54:48","33.620","22.920","47.878","45.884","34.189","50.703","32.669","29.623","27.592","33.077","29.627","27.574","31.849"
"00:54:49","33.591","22.636","47.871","45.873","34.188","50.728","32.655","29.612","27.581","33.063","29.638","27.566","31.838"
"00:54:50","33.620","22.747","47.878","45.862","34.200","50.739","32.651","29.620","27.585","33.055","29.623","27.563","31.835"
"00:54:51","33.609","22.747","47.871","45.902","34.207","50.757","32.658","29.623","27.585","33.048","29.616","27.555","31.827"
"00:54:52","33.629","23.010","47.874","45.917","34.210","50.809","32.651","29.622","27.596","33.052","29.608","27.555","31.831"
"00:54:53","33.617","23.004","47.878","45.906","34.214","50.847","32.666","29.627","27.589","33.044","29.627","27.563","31.831"
"00:54:54","33.518","23.093","47.885","45.880","34.232","50.847","32.673","29.627","27.592","33.055","29.645","27.555","31.846"
"00:54:55","33.507","22.912","47.878","45.870","34.236","50.814","32.680","29.627","27.589","33.070","29.656","27.563","31.849"
"00:54:56","33.620","22.968","47.871","45.880","34.236","50.807","32.662","29.623","27.603","33.066","29.612","27.570","31.853"
"00:54:57","33.657","22.640","47.878","45.877","34.247","50.786","32.677","29.627","27.600","33.034","29.620","27.570","31.860"
"00:54:58","33.700","22.710","47.874","45.877","34.251","50.775","32.647","29.638","27.596","33.026","29.601","27.581","31.842"
"00:54:59","33.511","22.935","47.871","45.917","34.251","50.742","32.666","29.631","27.593","33.026","29.620","27.582","31.839"
"00:55:00","33.526","22.938","47.871","45.906","34.258","50.760","32.666","29.624","27.593","33.041","29.635","27.582","31.839"
"00:55:01","33.588","23.014","47.869","45.951","34.249","50.771","32.677","29.633","27.585","33.048","29.616","27.574","31.842"
"00:55:02","33.639","23.211","47.878","45.939","34.276","50.822","32.688","29.638","27.578","33.056","29.609","27.578","31.831"
"00:55:03","33.551","22.982","47.871","45.928","34.276","50.836","32.680","29.631","27.589","33.077","29.616","27.582","31.842"
"00:55:04","33.507","23.023","47.871","45.920","34.276","50.880","32.677","29.642","27.589","33.070","29.638","27.582","31.853"
"00:55:05","33.682","23.005","47.864","45.910","34.276","50.862","32.673","29.631","27.596","33.059","29.627","27.578","31.850"
"00:55:06","33.726","22.898","47.860","45.913","34.283","50.872","32.680","29.627","27.571","33.023","29.598","27.574","31.846"
"00:55:07","33.806","23.222","47.860","45.939","34.269","50.872","32.673","29.638","27.585","33.041","29.620","27.585","31.846"
"00:55:08","33.744","23.166","47.860","45.917","34.258","50.822","32.662","29.631","27.585","33.048","29.616","27.589","31.853"
"00:55:09","33.682","22.743","47.856","45.902","34.254","50.825","32.659","29.635","27.578","33.056","29.642","27.589","31.850"
"00:55:10","33.788","23.065","47.846","45.848","34.249","50.838","32.673","29.635","27.582","33.074","29.613","27.582","31.857"
"00:55:11","33.799","22.821","47.849","45.844","34.232","50.843","32.673","29.624","27.578","33.078","29.583","27.578","31.846"
"00:55:12","33.719","22.979","47.842","45.852","34.207","50.822","32.677","29.624","27.582","33.089","29.624","27.578","31.854"
"00:55:13","33.759","23.097","47.838","45.866","34.211","50.843","32.673","29.635","27.574","33.089","29.594","27.574","31.843"
"00:55:14","33.708","22.957","47.842","45.852","34.222","50.843","32.688","29.609","27.567","33.085","29.616","27.589","31.850"
"00:55:15","33.733","22.909","47.835","45.841","34.225","50.854","32.673","29.620","27.582","33.092","29.642","27.582","31.854"
"00:55:16","33.755","22.799","47.838","45.841","34.240","50.843","32.659","29.620","27.578","33.111","29.642","27.589","31.857"
"00:55:17","33.846","22.773","47.842","45.862","34.273","50.862","32.673","29.631","27.589","33.107","29.609","27.597","31.868"
"00:55:18","33.781","22.950","47.839","45.884","34.255","50.826","32.677","29.628","27.582","33.092","29.609","27.593","31.854"
"00:55:19","33.764","22.940","47.835","45.864","34.265","50.847","32.670","29.622","27.586","33.085","29.617","27.593","31.865"
"00:55:20","33.526","22.633","47.835","45.870","34.269","50.858","32.666","29.631","27.582","33.085","29.642","27.571","31.857"
"00:55:21","33.533","23.034","47.831","45.881","34.265","50.883","32.688","29.639","27.578","33.085","29.617","27.586","31.861"
"00:55:22","33.402","22.688","47.835","45.859","34.258","50.873","32.692","29.635","27.586","33.089","29.624","27.582","31.857"
"00:55:23","33.457","22.909","47.839","45.863","34.269","50.822","32.673","29.646","27.578","33.096","29.613","27.589","31.861"
"00:55:24","33.544","22.766","47.842","45.877","34.255","50.793","32.692","29.635","27.582","33.100","29.635","27.586","31.865"
"00:55:25","33.588","22.696","47.831","45.844","34.251","50.804","32.673","29.631","27.578","33.100","29.591","27.571","31.850"
"00:55:26","33.581","22.615","47.824","45.823","34.273","50.829","32.677","29.624","27.571","33.100","29.617","27.571","31.868"
"00:55:27","33.632","22.780","47.831","45.815","34.258","50.822","32.673","29.631","27.582","33.111","29.694","27.567","31.868"
"00:55:28","33.581","22.758","47.822","45.788","34.238","50.737","32.677","29.626","27.586","33.115","29.676","27.575","31.872"
"00:55:29","33.657","23.034","47.820","45.790","34.225","50.732","32.670","29.635","27.590","33.111","29.628","27.579","31.876"
"00:55:30","33.712","22.806","47.817","45.801","34.229","50.728","32.670","29.631","27.586","33.104","29.657","27.575","31.869"
"00:55:31","33.828","22.799","47.813","45.808","34.236","50.721","32.681","29.628","27.586","33.107","29.672","27.582","31.872"
"00:55:32","33.803","22.865","47.802","45.816","34.236","50.725","32.688","29.631","27.590","33.096","29.672","27.579","31.869"
"00:55:33","33.846","22.733","47.799","45.772","34.244","50.743","32.670","29.624","27.590","33.075","29.646","27.590","31.869"
"00:55:34","33.832","23.005","47.802","45.801","34.247","50.736","32.673","29.628","27.590","33.078","29.665","27.593","31.880"
"00:55:35","33.872","22.902","47.799","45.797","34.244","50.739","32.681","29.617","27.597","33.089","29.635","27.593","31.887"
"00:55:36","33.730","22.361","47.784","45.739","34.244","50.707","32.670","29.620","27.601","33.060","29.621","27.579","31.872"
"00:55:37","33.681","22.801","47.793","45.752","34.251","50.775","32.661","29.617","27.582","33.056","29.621","27.586","31.869"
"00:55:38","33.493","22.608","47.788","45.812","34.251","50.786","32.681","29.628","27.590","33.067","29.643","27.593","31.883"
"00:55:39","33.413","22.644","47.792","45.819","34.247","50.815","32.681","29.631","27.597","33.068","29.606","27.586","31.873"
"00:55:40","33.482","22.722","47.784","45.826","34.240","50.793","32.655","29.639","27.601","33.075","29.614","27.594","31.876"
"00:55:41","33.635","22.523","47.781","45.805","34.229","50.815","32.666","29.628","27.605","33.082","29.672","27.594","31.883"
"00:55:42","33.781","22.887","47.792","45.797","34.240","50.790","32.655","29.631","27.597","33.093","29.621","27.586","31.873"
"00:55:43","33.799","22.806","47.781","45.768","34.244","50.829","32.659","29.635","27.608","33.108","29.617","27.583","31.873"
"00:55:44","33.785","22.747","47.788","45.787","34.244","50.808","32.644","29.646","27.605","33.108","29.636","27.579","31.880"
"00:55:45","33.679","22.486","47.792","45.801","34.244","50.793","32.666","29.642","27.597","33.111","29.669","27.575","31.884"
"00:55:46","33.712","22.668","47.784","45.810","34.253","50.808","32.661","29.639","27.612","33.119","29.614","27.579","31.876"
"00:55:47","33.610","22.578","47.781","45.808","34.240","50.797","32.666","29.639","27.601","33.115","29.625","27.579","31.884"
"00:55:48","33.705","22.608","47.774","45.783","34.233","50.811","32.663","29.639","27.608","33.133","29.625","27.579","31.887"
"00:55:49","33.814","22.633","47.781","45.805","34.233","50.815","32.674","29.646","27.612","33.115","29.636","27.590","31.880"
"00:55:50","33.774","22.770","47.788","45.808","34.222","50.757","32.670","29.654","27.612","33.097","29.673","27.587","31.887"
"00:55:51","33.643","22.611","47.788","45.776","34.215","50.732","32.692","29.646","27.616","33.108","29.669","27.583","31.898"
"00:55:52","33.563","22.748","47.792","45.798","34.222","50.703","32.670","29.631","27.609","33.119","29.665","27.572","31.884"
"00:55:53","33.654","22.416","47.781","45.808","34.226","50.728","32.670","29.650","27.612","33.112","29.621","27.576","31.880"
"00:55:54","33.741","22.659","47.792","45.827","34.218","50.761","32.666","29.639","27.616","33.130","29.666","27.583","31.902"
"00:55:55","33.818","23.745","47.788","45.787","34.227","50.694","32.674","29.641","27.612","33.108","29.636","27.587","31.888"
"00:55:56","33.756","21.018","47.788","45.736","34.229","50.707","32.666","29.654","27.616","33.115","29.651","27.594","31.895"
"00:55:57","33.792","22.321","47.792","45.743","34.233","50.653","32.652","29.650","27.616","33.115","29.614","27.616","31.898"
"00:55:58","33.778","22.803","47.792","45.769","34.226","50.689","32.648","29.650","27.623","33.126","29.654","27.565","31.898"
"00:55:59","33.865","22.593","47.788","45.772","34.208","50.696","32.670","29.635","27.616","33.123","29.673","27.550","31.880"
"00:56:00","33.803","21.842","47.788","45.794","34.211","50.732","32.674","29.661","27.620","33.126","29.673","27.532","31.895"
"00:56:01","33.945","23.046","47.788","45.783","34.222","50.765","32.666","29.650","27.613","33.130","29.688","27.528","31.895"
"00:56:02","33.861","22.626","47.799","45.769","34.222","50.754","32.703","29.631","27.613","33.134","29.614","27.535","31.899"
"00:56:03","33.770","22.895","47.788","45.758","34.222","50.783","32.688","29.650","27.613","33.141","29.655","27.535","31.902"
"00:56:04","33.810","22.827","47.792","45.760","34.244","50.821","32.688","29.652","27.616","33.141","29.644","27.532","31.902"
"00:56:05","33.723","22.795","47.795","45.721","34.237","50.848","32.688","29.643","27.627","33.145","29.633","27.532","31.906"
"00:56:06","33.650","22.597","47.799","45.703","34.233","50.844","32.681","29.646","27.624","33.148","29.655","27.543","31.906"
"00:56:07","33.683","22.637","47.788","45.667","34.226","50.855","32.696","29.650","27.631","33.156","29.673","27.539","31.902"
"00:56:08","33.701","22.917","47.784","45.663","34.215","50.887","32.699","29.646","27.628","33.156","29.622","27.543","31.899"
"00:56:09","33.705","22.825","47.777","45.631","34.204","50.873","32.703","29.650","27.639","33.159","29.644","27.550","31.902"
"00:56:10","33.650","23.141","47.759","45.605","34.175","50.851","32.685","29.657","27.646","33.159","29.633","27.561","31.913"
"00:56:11","33.581","22.832","47.737","45.569","34.189","50.855","32.696","29.646","27.650","33.167","29.659","27.550","31.899"
"00:56:12","33.541","22.424","47.712","45.511","34.182","50.822","32.674","29.654","27.653","33.181","29.640","27.558","31.910"
"00:56:13","33.501","23.601","47.670","45.462","34.186","50.792","32.692","29.646","27.661","33.178","29.673","27.561","31.903"
"00:56:14","33.563","22.751","47.636","45.439","34.193","50.794","32.707","29.646","27.650","33.163","29.637","27.558","31.910"
"00:56:15","33.643","16.016","47.618","45.403","34.200","50.815","32.707","29.654","27.653","33.167","29.648","27.558","31.910"
"00:56:16","33.694","24.495","47.592","45.370","34.200","50.797","32.707","29.654","27.657","33.160","29.633","27.547","31.903"
"00:56:17","33.530","21.920","47.549","45.341","34.197","50.722","32.696","29.654","27.650","33.156","29.637","27.554","31.899"
"00:56:18","33.541","23.778","47.534","45.305","34.218","50.747","32.666","29.657","27.635","33.149","29.651","27.558","31.906"
"00:56:19","33.490","22.924","47.524","45.272","34.193","50.743","32.692","29.661","27.646","33.138","29.651","27.573","31.914"
"00:56:20","33.530","22.343","47.498","45.210","34.167","50.707","32.677","29.654","27.639","33.131","29.629","27.569","31.906"
"00:56:21","33.690","22.733","47.466","45.171","34.197","50.743","32.696","29.661","27.646","33.120","29.629","27.573","31.899"
"00:56:22","33.628","23.230","47.428","45.140","34.184","50.758","32.692","29.663","27.628","33.112","29.611","27.584","31.907"
"00:56:23","33.639","22.795","47.397","45.120","34.182","50.729","32.699","29.665","27.624","33.112","29.604","27.587","31.907"
"00:56:24","33.625","22.637","47.371","45.095","34.179","50.714","32.678","29.657","27.628","33.131","29.578","27.584","31.899"
"00:56:25","33.654","23.252","47.357","45.098","34.186","50.729","32.710","29.676","27.624","33.123","29.574","27.576","31.899"
"00:56:26","33.647","22.980","47.339","45.091","34.186","50.761","32.696","29.669","27.621","33.102","29.611","27.584","31.899"
"00:56:27","33.676","22.700","47.332","45.076","34.186","50.729","32.714","29.683","27.632","33.080","29.692","27.595","31.914"
"00:56:28","33.625","23.090","47.324","45.055","34.182","50.736","32.758","29.680","27.635","33.091","29.637","27.602","31.907"
"00:56:29","33.676","22.832","47.328","45.076","34.175","50.718","32.696","29.672","27.632","33.087","29.615","27.606","31.910"
"00:56:30","33.614","22.409","47.303","45.084","34.168","50.747","32.685","29.680","27.639","33.094","29.659","27.621","31.907"
"00:56:31","33.361","22.751","47.290","45.044","34.164","50.707","32.694","29.672","27.654","33.116","29.626","27.617","31.907"
"00:56:32","33.381","22.998","47.273","45.055","34.168","50.768","32.685","29.669","27.654","33.124","29.666","27.624","31.899"
"00:56:33","33.439","22.733","47.277","45.051","34.160","50.783","32.707","29.661","27.636","33.116","29.670","27.625","31.903"
"00:56:34","33.450","22.899","47.270","45.062","34.153","50.797","32.689","29.661","27.632","33.105","29.663","27.632","31.896"
"00:56:35","33.494","22.545","47.263","45.051","34.131","50.794","32.703","29.657","27.650","33.116","29.700","27.636","31.907"
"00:56:36","33.424","22.678","47.263","45.084","34.128","50.794","32.696","29.672","27.654","33.127","29.641","27.636","31.910"
"00:56:37","33.406","22.899","47.270","45.091","34.138","50.808","32.688","29.665","27.636","33.135","29.656","27.628","31.907"
"00:56:38","33.432","22.380","47.263","45.044","34.142","50.819","32.681","29.661","27.632","33.131","29.659","27.625","31.903"
"00:56:39","33.476","22.722","47.259","45.022","34.139","50.823","32.681","29.665","27.643","33.146","29.656","27.639","31.903"
"00:56:40","33.443","23.094","47.246","44.913","34.142","50.848","32.685","29.667","27.647","33.149","29.652","27.625","31.907"
"00:56:41","33.483","22.829","47.215","44.765","34.142","50.869","32.692","29.672","27.650","33.153","29.667","27.628","31.896"
"00:56:42","33.486","23.248","47.169","44.638","34.131","50.844","32.670","29.665","27.632","33.150","29.656","27.629","31.896"
"00:56:43","33.454","22.833","47.107","44.544","34.146","50.816","32.667","29.665","27.625","33.150","29.641","27.614","31.893"
"00:56:44","33.472","22.770","47.042","44.493","34.142","50.783","32.681","29.665","27.625","33.153","29.634","27.614","31.896"
"00:56:45","33.567","23.064","46.976","44.428","34.150","50.779","32.696","29.665","27.621","33.153","29.634","27.606","31.900"
"00:56:46","33.461","22.538","46.893","44.312","34.135","50.819","32.700","29.669","27.614","33.150","29.630","27.614","31.896"
"00:56:47","33.312","23.337","46.810","44.206","34.124","50.826","32.696","29.669","27.629","33.131","29.630","27.614","31.903"
"00:56:48","33.290","22.398","46.741","44.101","34.131","50.783","32.696","29.665","27.636","33.128","29.630","27.621","31.904"
"00:56:49","33.252","22.978","46.616","43.954","34.106","50.828","32.707","29.672","27.643","33.135","29.619","27.621","31.907"
"00:56:50","33.290","23.197","46.512","43.822","34.066","50.790","32.707","29.672","27.658","33.139","29.619","27.625","31.915"
"00:56:51","33.341","22.755","46.425","43.721","34.037","50.707","32.707","29.669","27.662","33.135","29.623","27.610","31.915"
"00:56:52","33.184","23.281","46.346","43.644","34.026","50.740","32.703","29.665","27.665","33.142","29.638","27.625","31.918"
"00:56:53","33.217","22.156","46.277","43.557","34.040","50.765","32.700","29.672","27.662","33.142","29.634","27.618","31.929"
"00:56:54","33.250","23.197","46.200","43.463","34.037","50.787","32.707","29.669","27.684","33.164","29.634","27.618","31.929"
"00:56:55","33.239","22.630","46.124","43.362","34.040","50.779","32.700","29.661","27.673","33.161","29.634","27.618","31.929"
"00:56:56","33.221","22.862","46.045","43.242","34.051","50.823","32.707","29.665","27.666","33.164","29.638","27.625","31.926"
"00:56:57","33.253","23.127","45.968","43.162","34.058","50.808","32.721","29.672","27.658","33.161","29.642","27.629","31.922"
"00:56:58","33.186","22.739","45.843","43.010","34.064","50.853","32.711","29.672","27.655","33.168","29.631","27.629","31.915"
"00:56:59","33.199","23.076","45.737","42.872","34.070","50.845","32.722","29.684","27.658","33.172","29.638","27.622","31.926"
"00:57:00","33.221","23.285","45.653","42.818","34.077","50.855","32.725","29.680","27.655","33.179","29.642","27.633","31.922"
"00:57:01","33.202","22.505","45.573","42.735","34.088","50.891","32.729","29.687","27.658","33.172","29.631","27.622","31.915"
"00:57:02","33.272","23.429","45.505","42.648","34.088","50.866","32.729","29.684","27.655","33.154","29.631","27.633","31.922"
"00:57:03","33.352","23.006","45.410","42.521","34.070","50.881","32.707","29.676","27.651","33.168","29.638","27.622","31.922"
"00:57:04","33.359","22.855","45.338","42.430","34.044","50.884","32.692","29.676","27.670","33.176","29.631","27.622","31.926"
"00:57:05","33.235","23.348","45.251","42.307","34.026","50.877","32.703","29.673","27.662","33.172","29.627","27.611","31.930"
"00:57:06","33.177","22.491","45.167","42.216","34.008","50.845","32.703","29.680","27.662","33.161","29.620","27.607","31.926"
"00:57:07","33.059","22.866","45.059","42.104","33.988","50.830","32.703","29.684","27.670","33.183","29.627","27.622","31.933"
"00:57:08","33.108","22.755","44.943","42.017","33.975","50.790","32.692","29.687","27.670","33.172","29.634","27.625","31.930"
"00:57:09","33.002","22.667","44.867","41.919","33.953","50.812","32.700","29.687","27.670","33.179","29.631","27.629","31.926"
"00:57:10","33.053","23.098","44.798","41.846","33.942","50.823","32.703","29.695","27.673","33.172","29.646","27.633","31.930"
"00:57:11","33.144","22.693","44.721","41.759","33.931","50.841","32.711","29.698","27.677","33.172","29.646","27.629","31.933"
"00:57:12","33.035","22.708","44.649","41.658","33.917","50.780","32.696","29.698","27.670","33.172","29.642","27.633","31.926"
"00:57:13","33.097","22.542","44.577","41.585","33.924","50.762","32.722","29.702","27.662","33.161","29.620","27.622","31.919"
"00:57:14","33.119","22.925","44.504","41.488","33.928","50.754","32.718","29.695","27.659","33.168","29.635","27.626","31.908"
"00:57:15","33.239","22.642","44.428","41.408","33.920","50.711","32.703","29.680","27.655","33.154","29.642","27.622","31.908"
"00:57:16","33.197","22.700","44.310","41.279","33.917","50.653","32.703","29.685","27.651","33.161","29.631","27.618","31.901"
"00:57:17","33.239","22.704","44.199","41.147","33.895","50.722","32.703","29.691","27.651","33.147","29.627","27.615","31.908"
"00:57:18","33.148","23.050","44.141","41.085","33.884","50.697","32.700","29.695","27.659","33.139","29.627","27.618","31.912"
"00:57:19","33.028","22.873","44.058","40.994","33.884","50.762","32.700","29.698","27.666","33.136","29.627","27.626","31.912"
"00:57:20","33.002","22.995","43.986","40.897","33.862","50.791","32.689","29.687","27.666","33.139","29.631","27.629","31.908"
"00:57:21","32.991","22.653","43.906","40.806","33.862","50.776","32.696","29.691","27.670","33.136","29.631","27.633","31.919"
"00:57:22","33.028","22.745","43.837","40.723","33.869","50.754","32.700","29.687","27.659","33.136","29.613","27.615","31.915"
"00:57:23","33.064","22.649","43.757","40.650","33.858","50.776","32.703","29.691","27.663","33.136","29.624","27.619","31.919"
"00:57:24","33.031","22.763","43.681","40.548","33.855","50.827","32.711","29.691","27.666","33.136","29.620","27.626","31.926"
"00:57:25","32.975","22.953","43.580","40.423","33.857","50.836","32.727","29.700","27.655","33.129","29.613","27.622","31.919"
"00:57:26","32.991","23.061","43.474","40.291","33.866","50.816","32.733","29.702","27.655","33.132","29.609","27.622","31.923"
"00:57:27","32.955","23.028","43.395","40.222","33.858","50.823","32.722","29.691","27.655","33.143","29.609","27.611","31.923"
"00:57:28","32.959","22.914","43.315","40.146","33.844","50.830","32.707","29.695","27.667","33.151","29.609","27.626","31.941"
"00:57:29","32.999","22.917","43.239","40.074","33.844","50.823","32.693","29.695","27.667","33.151","29.613","27.626","31.934"
"00:57:30","32.970","22.826","43.166","40.001","33.844","50.805","32.700","29.699","27.670","33.136","29.598","27.626","31.930"
"00:57:31","32.904","23.083","43.097","39.943","33.833","50.802","32.715","29.706","27.663","33.133","29.606","27.626","31.941"
"00:57:32","32.911","23.017","43.036","39.852","33.815","50.769","32.711","29.710","27.659","33.125","29.595","27.615","31.930"
"00:57:33","32.973","22.483","42.952","39.783","33.786","50.783","32.707","29.702","27.659","33.114","29.595","27.615","31.934"
"00:57:34","32.837","22.800","42.844","39.671","33.767","50.728","32.695","29.702","27.652","33.107","29.584","27.615","31.930"
"00:57:35","32.882","22.671","42.735","39.568","33.738","50.700","32.693","29.710","27.652","33.096","29.587","27.604","31.934"
"00:57:36","32.908","22.609","42.655","39.484","33.720","50.747","32.689","29.706","27.652","33.089","29.576","27.600","31.938"
"00:57:37","32.871","22.487","42.579","39.400","33.698","50.755","32.689","29.710","27.656","33.085","29.584","27.604","31.945"
"00:57:38","32.875","22.660","42.510","39.327","33.691","50.719","32.696","29.706","27.656","33.074","29.584","27.612","31.941"
"00:57:39","32.875","22.749","42.452","39.262","33.677","50.755","32.693","29.702","27.663","33.056","29.591","27.626","31.952"
"00:57:40","32.926","23.017","42.387","39.207","33.651","50.787","32.693","29.710","27.652","33.056","29.587","27.619","31.934"
"00:57:41","32.926","22.741","42.322","39.127","33.636","50.780","32.689","29.702","27.656","33.056","29.598","27.626","31.941"
"00:57:42","32.900","22.715","42.245","39.047","33.640","50.794","32.689","29.706","27.663","33.056","29.598","27.612","31.934"
"00:57:43","32.882","23.069","42.153","38.963","33.638","50.749","32.687","29.710","27.663","33.067","29.613","27.630","31.945"
"00:57:44","32.839","22.933","42.072","38.890","33.644","50.802","32.696","29.728","27.667","33.075","29.613","27.630","31.938"
"00:57:45","32.802","23.164","42.006","38.828","33.626","50.769","32.689","29.713","27.667","33.078","29.606","27.627","31.934"
"00:57:46","32.788","22.892","41.934","38.763","33.622","50.762","32.696","29.717","27.667","33.060","29.610","27.627","31.949"
"00:57:47","32.682","23.131","41.865","38.704","33.593","50.730","32.689","29.713","27.667","33.064","29.606","27.634","31.949"
"00:57:48","32.620","23.028","41.796","38.653","33.549","50.690","32.686","29.713","27.663","33.060","29.595","27.627","31.934"
"00:57:49","32.602","23.072","41.738","38.580","33.520","50.701","32.667","29.710","27.671","33.049","29.606","27.645","31.949"
"00:57:50","32.587","22.944","41.665","38.519","33.513","50.679","32.678","29.710","27.675","33.049","29.606","27.645","31.949"
"00:57:51","32.507","22.738","41.622","38.464","33.513","50.701","32.671","29.713","27.671","33.049","29.606","27.645","31.953"
"00:57:52","32.483","22.750","41.526","38.375","33.498","50.713","32.684","29.715","27.686","33.039","29.610","27.653","31.949"
"00:57:53","32.416","22.885","41.426","38.267","33.483","50.726","32.682","29.710","27.678","33.031","29.599","27.649","31.946"
"00:57:54","32.423","22.432","41.368","38.202","33.469","50.744","32.678","29.713","27.678","33.035","29.588","27.653","31.946"
